,nums,labels
31813,five hundred and ninety five; eight hundred and thirty,1
31814,one hundred and thirty one; eighty six,0
31815,one hundred and nineteen; five hundred and ninety one,1
31816,five hundred and thirty three; six hundred and nine,1
31817,thirty two; eighty two,1
31818,nine hundred and forty three; six hundred and seventy nine,0
31819,five hundred and forty one; seven hundred and sixty four,1
31820,fifty two; forty seven,0
31821,eight hundred and fifteen; two hundred and thirty seven,0
31822,five hundred and eighty four; one hundred and ninety five,0
31823,twenty seven; nine hundred and seventy four,1
31824,fifty four; eight hundred and ninety,1
31825,two hundred and fourteen; three hundred and seventy eight,1
31826,eight hundred and one; seven hundred and ninety nine,0
31827,four hundred and twenty four; nine hundred and eleven,1
31828,twenty; two hundred and seventy six,1
31829,one hundred and ten; three,0
31830,one hundred and thirty nine; two hundred and twenty,1
31831,two hundred and nineteen; seven hundred and twenty seven,1
31832,one hundred and eighty eight; three hundred and sixty nine,1
31833,four hundred and twenty eight; eight hundred and ninety one,1
31834,nine hundred and twenty one; six hundred and twelve,0
31835,one hundred and four; seventy three,0
31836,nine hundred and forty; one hundred and forty one,0
31837,three hundred and eighty two; nine hundred and eighteen,1
31838,nine hundred and sixty six; seven hundred,0
31839,thirty six; five hundred and twenty four,1
31840,nine hundred and twenty seven; nine hundred and thirty one,1
31841,two hundred and thirty five; five hundred and twenty three,1
31842,three hundred and thirty; eight hundred and ninety eight,1
31843,one hundred and ninety three; five hundred and seventy nine,1
31844,seven hundred and ninety four; ninety three,0
31845,eight hundred and fifty seven; four hundred and seven,0
31846,seven hundred and two; two hundred and thirteen,0
31847,three hundred and fifty nine; two hundred and fifty nine,0
31848,nine hundred and ninety four; four hundred and thirty one,0
31849,six hundred and twenty eight; three hundred and thirty four,0
31850,four hundred and four; nine hundred and eleven,1
31851,two hundred; five hundred and forty nine,1
31852,five hundred and sixty nine; three hundred and sixty nine,0
31853,four hundred and fifty six; two hundred and eighty six,0
31854,seven hundred and eighty seven; three hundred and seventy two,0
31855,one hundred and nine; five hundred and twenty nine,1
31856,seven hundred and seventy eight; two hundred and eighty nine,0
31857,three hundred and forty; eight hundred and seventy eight,1
31858,one hundred and fifty five; seventy six,0
31859,seven hundred and eleven; nine hundred and thirty eight,1
31860,four hundred and thirty three; eighty four,0
31861,six hundred and ten; seven hundred and fifty two,1
31862,six hundred and seventy seven; six hundred and seventy five,0
31863,two hundred and eight; seven hundred and forty four,1
31864,five hundred and seventy six; five hundred and sixty nine,0
31865,four hundred and sixty three; eight hundred and seventy one,1
31866,eight hundred and fifty one; seven hundred and forty eight,0
31867,eighty six; seven hundred and eighty seven,1
31868,nine hundred and ninety one; nine hundred and sixty eight,0
31869,eight hundred and fifty five; one hundred and forty seven,0
31870,two hundred and eight; four hundred and seventy two,1
31871,five hundred and thirty; seven hundred and eighty eight,1
31872,two hundred and nineteen; twenty three,0
31873,five hundred and fifty nine; four hundred and twelve,0
31874,seven hundred and eighty; twenty three,0
31875,four hundred and forty four; three hundred and eighty five,0
31876,six hundred and sixty three; two hundred and twenty three,0
31877,nine hundred and thirty one; seven hundred and seventeen,0
31878,four hundred and thirty two; nine hundred and thirty four,1
31879,thirteen; six hundred and fifty four,1
31880,six hundred and eight; five hundred and fifty six,0
31881,five hundred and nine; six hundred and ninety three,1
31882,nine hundred and four; one hundred and eighty,0
31883,two hundred and fifty seven; eight hundred and eighty four,1
31884,two hundred and ninety two; seven hundred and twenty six,1
31885,eight hundred and six; two hundred and eight,0
31886,two hundred and eighty; five hundred and fifty four,1
31887,one hundred and sixty three; one hundred and forty eight,0
31888,twenty six; nine hundred and thirty six,1
31889,two hundred and eighty four; four hundred and eighty eight,1
31890,three hundred and eighty nine; nine hundred and eighty one,1
31891,six hundred and sixty two; nine hundred and ninety nine,1
31892,one hundred and twenty; six hundred and forty six,1
31893,six hundred and thirty two; two hundred and eighteen,0
31894,eight hundred and nine; three hundred and eighty two,0
31895,seven hundred and forty seven; one hundred and ninety seven,0
31896,six hundred and five; fifty eight,0
31897,three hundred and sixty three; three hundred and thirty one,0
31898,thirty five; three hundred and twelve,1
31899,two hundred and five; nine hundred and eighty eight,1
31900,nine hundred and twenty nine; sixteen,0
31901,three hundred and sixty; one hundred and four,0
31902,one hundred and ninety four; seven hundred and forty two,1
31903,seven hundred and ninety eight; two hundred and thirty eight,0
31904,eight hundred and thirty eight; five hundred and seventy,0
31905,nine hundred and twenty six; six hundred and seventy five,0
31906,two hundred and fifteen; one hundred and thirty six,0
31907,seven hundred and eight; nine hundred and twenty one,1
31908,four hundred and eighty one; eight hundred and twenty eight,1
31909,seven hundred; one hundred and ninety four,0
31910,four hundred and five; nine hundred and twenty four,1
31911,two hundred and fifty seven; eight hundred and sixty five,1
31912,five hundred and seventy one; eight hundred and twenty,1
31913,one hundred and seven; one hundred and five,0
31914,nine hundred and sixty five; six hundred and twelve,0
31915,three hundred and sixty four; seven hundred and forty three,1
31916,seven; nine hundred and twenty one,1
31917,two hundred and forty nine; two hundred and forty two,0
31918,five hundred and twenty eight; nine hundred and sixty nine,1
31919,five hundred and eighty; four hundred and eighty five,0
31920,eight hundred and sixty six; one hundred and eighty seven,0
31921,three hundred and one; seven hundred and fourteen,1
31922,nine hundred and thirty three; seven hundred and twenty three,0
31923,ninety six; eighty two,0
31924,four hundred and ninety nine; four hundred and twenty four,0
31925,six hundred and fifty; six hundred and ninety seven,1
31926,five hundred and seventy two; nine hundred and fourteen,1
31927,six hundred and sixteen; eight hundred and sixty three,1
31928,seven hundred and eighty two; seven hundred and thirteen,0
31929,five hundred and seventy eight; seven hundred and thirty eight,1
31930,one hundred and three; two hundred and fifty two,1
31931,five hundred and sixty seven; one hundred and nine,0
31932,four hundred and five; three hundred and thirty four,0
31933,two hundred and sixty one; eight hundred and sixty two,1
31934,sixty five; four hundred and forty nine,1
31935,nine hundred and ninety six; eight hundred and seventy five,0
31936,eight hundred and nineteen; eight hundred and eighty one,1
31937,one hundred and ninety one; two hundred and thirty three,1
31938,four hundred and eighty nine; four hundred and twenty five,0
31939,nine hundred and sixty seven; two hundred and forty nine,0
31940,six hundred and twenty three; eight hundred and seventy five,1
31941,eight hundred and seventy six; nine hundred and forty seven,1
31942,nine hundred and thirty eight; six hundred and twelve,0
31943,nine hundred and twenty two; one hundred and two,0
31944,five hundred and eighteen; five hundred and nine,0
31945,two hundred and seventy three; eight hundred and thirty one,1
31946,eight hundred and twenty eight; forty one,0
31947,six hundred and fifty three; five hundred and sixty six,0
31948,eight hundred and nineteen; five hundred and eighty nine,0
31949,two hundred and fifty one; eighty three,0
31950,seven hundred and eighty three; sixteen,0
31951,two hundred and forty eight; four hundred and seven,1
31952,three hundred and eighty five; six hundred and sixty nine,1
31953,eight hundred and fifteen; five hundred and eighty six,0
31954,thirteen; nine hundred and twenty two,1
31955,seven hundred and eleven; nine hundred and twenty,1
31956,one hundred and thirty five; five hundred and six,1
31957,fifty six; six hundred and forty one,1
31958,seven hundred and ninety one; thirty two,0
31959,nine hundred and forty three; five hundred and eighty nine,0
31960,three hundred and three; one hundred and thirteen,0
31961,five hundred and ninety one; ninety four,0
31962,one hundred and seventeen; eight hundred and ninety three,1
31963,two hundred and ninety one; nine hundred and five,1
31964,four hundred and fifty one; nine hundred and seventeen,1
31965,two hundred and five; nine hundred and forty four,1
31966,two hundred and eighty six; seven hundred and fifty one,1
31967,nine hundred and fifty nine; four hundred and sixty,0
31968,six hundred and fifty two; seven hundred and forty five,1
31969,nine hundred and six; eight hundred and forty two,0
31970,six hundred and forty eight; six hundred and twenty nine,0
31971,five hundred and forty nine; two hundred and fifty,0
31972,nine hundred and fifty; eight hundred and thirty eight,0
31973,five hundred and eighty three; nine hundred and eleven,1
31974,four hundred and thirty six; one hundred and ninety two,0
31975,two hundred and fifty four; seven hundred and twenty one,1
31976,six hundred and forty two; thirty nine,0
31977,three hundred and forty one; nine hundred and fourteen,1
31978,three hundred and ninety; four hundred and thirty six,1
31979,one hundred and eleven; three hundred and sixty four,1
31980,seventy seven; nine hundred and ninety three,1
31981,two hundred and eighty nine; three hundred and eight,1
31982,four hundred and thirty six; one hundred and twenty one,0
31983,nine hundred and one; two hundred and ninety four,0
31984,thirty four; two hundred and thirty seven,1
31985,six hundred and thirty five; nine hundred and four,1
31986,four hundred and thirteen; four hundred and thirty six,1
31987,one hundred and eighty four; seven hundred and forty three,1
31988,eighty eight; nine hundred and sixty nine,1
31989,seven hundred and ninety; seven hundred and forty,0
31990,eight hundred and sixty seven; twenty nine,0
31991,seven hundred and fifty six; four hundred and thirty seven,0
31992,three hundred and fifty eight; nine hundred and thirty,1
31993,twenty four; three hundred and twenty four,1
31994,six hundred and fifty five; four hundred and seventy four,0
31995,four hundred and sixty; eight hundred and fifty nine,1
31996,one hundred and ninety; eight hundred and sixty seven,1
31997,six hundred and twenty two; six hundred and seventy six,1
31998,five hundred and fifty eight; nine hundred and sixty seven,1
31999,six hundred and fifty two; nine hundred and fifty five,1
32000,four hundred and one; five hundred and seventy,1
32001,eight hundred and sixty seven; five hundred and sixty five,0
32002,three hundred and forty four; eight hundred and six,1
32003,eight hundred and forty six; nine hundred and eight,1
32004,seven hundred and four; two hundred and twenty two,0
32005,eight hundred and ninety five; seven hundred and twenty five,0
32006,three hundred and ninety five; two hundred and seventy five,0
32007,nine hundred and forty eight; thirty eight,0
32008,three hundred and sixty one; forty three,0
32009,three hundred and thirty two; five hundred,1
32010,three hundred and fifty four; five hundred and sixty two,1
32011,seven hundred and twenty three; eight hundred and three,1
32012,two hundred and six; six hundred and thirty nine,1
32013,four hundred and thirty seven; five hundred and eighty two,1
32014,nine hundred and twenty six; four hundred and eighty,0
32015,five hundred and twenty; forty nine,0
32016,six hundred and sixty eight; seven hundred and six,1
32017,fourteen; two hundred and seventeen,1
32018,four hundred and forty seven; two hundred and twenty one,0
32019,four hundred and ninety one; six hundred and forty one,1
32020,seven hundred and fifty seven; ninety seven,0
32021,five hundred and eleven; eight hundred and thirty eight,1
32022,four hundred and ninety seven; six hundred and thirty two,1
32023,nine hundred and sixty eight; seven hundred and seven,0
32024,three hundred and eighty three; eight hundred and eighty five,1
32025,two hundred and seventy; two hundred and seventy nine,1
32026,three hundred and forty two; seven hundred and fourteen,1
32027,four hundred and sixty seven; seven hundred and fifty five,1
32028,four hundred and twenty six; four hundred and ninety two,1
32029,four hundred and eighty; six hundred and sixty two,1
32030,five hundred and seven; twenty three,0
32031,nine hundred and twenty five; fifty seven,0
32032,twenty six; eight hundred and eighty six,1
32033,six hundred and thirty one; nine,0
32034,seven hundred and thirty three; six hundred and fifty six,0
32035,eight hundred and fifty one; fifty three,0
32036,thirty six; seven hundred and forty two,1
32037,six hundred and sixteen; eight hundred and four,1
32038,nine hundred and fourteen; eight hundred and eighty,0
32039,three hundred and ninety eight; four hundred and twenty,1
32040,five hundred and sixty four; four hundred and ninety three,0
32041,eight hundred and thirty eight; seven hundred and fifty five,0
32042,three hundred and forty four; two hundred and thirty eight,0
32043,four hundred and ten; eight hundred and seventy three,1
32044,eight hundred and sixty; five hundred and thirty six,0
32045,three hundred and ninety nine; eight hundred and twenty four,1
32046,two hundred and thirty seven; one hundred and twenty six,0
32047,six hundred and forty two; three hundred and seventy six,0
32048,three hundred and forty nine; twenty eight,0
32049,five hundred and ninety nine; seven hundred and sixty four,1
32050,one hundred and sixty one; sixty three,0
32051,four hundred and thirty five; five hundred and ninety four,1
32052,sixty nine; one hundred and seventy four,1
32053,four hundred and thirty three; eight hundred and fifty three,1
32054,one hundred and fourteen; two hundred and twelve,1
32055,nine hundred and ninety five; one hundred and seventy six,0
32056,seventy two; eight hundred and twenty six,1
32057,seven hundred and seventy eight; nine hundred and thirty two,1
32058,seventy four; fifty six,0
32059,seven hundred and ninety four; five hundred and eighty nine,0
32060,five hundred and ninety four; two hundred and ninety nine,0
32061,four hundred and eighty six; nine hundred and two,1
32062,eight hundred and thirty three; seventy five,0
32063,eight hundred and forty five; ninety,0
32064,one hundred and ninety eight; one hundred and seventy seven,0
32065,eight hundred and twenty two; three hundred and twenty one,0
32066,five hundred and seventy five; five hundred and fifty six,0
32067,nine hundred and eighty eight; twelve,0
32068,three hundred and fifteen; nine hundred and eighty three,1
32069,two hundred and thirteen; eight hundred and twenty six,1
32070,six hundred and seventy one; five hundred and eighty four,0
32071,seven hundred and two; sixty six,0
32072,eight hundred and twenty eight; six hundred and three,0
32073,nine hundred and ninety one; one hundred and eighty seven,0
32074,eight hundred and five; two hundred and eighty three,0
32075,three hundred and twenty three; six hundred and twenty nine,1
32076,two hundred and sixteen; seven hundred and seventy nine,1
32077,four hundred and thirty four; six hundred and fifty one,1
32078,six hundred and fourteen; one hundred and sixty one,0
32079,ninety nine; one hundred and seventy eight,1
32080,sixty eight; five hundred and seventy nine,1
32081,thirty seven; four hundred and sixty nine,1
32082,nine hundred and nineteen; eight hundred and six,0
32083,two hundred and thirty; two hundred and thirty three,1
32084,eight hundred and eighty five; nine hundred and fifteen,1
32085,six hundred and eighty two; twenty eight,0
32086,three hundred and one; six hundred and seventy eight,1
32087,one hundred and forty eight; one hundred and nine,0
32088,five hundred and sixty two; six hundred and forty four,1
32089,thirty four; four hundred and fifty six,1
32090,four hundred and seventy three; four hundred and three,0
32091,nine hundred and forty seven; forty three,0
32092,four hundred and forty three; seven hundred and sixty six,1
32093,four hundred and eighty six; five hundred and ninety nine,1
32094,one hundred and eleven; five hundred and forty two,1
32095,seven hundred and forty six; three hundred and forty nine,0
32096,four hundred and forty four; two hundred and forty four,0
32097,six hundred and eight; thirty eight,0
32098,one hundred and fifteen; four hundred and fifty three,1
32099,seven hundred and seventy five; four hundred and sixty seven,0
32100,six hundred and thirty eight; six hundred and fifty three,1
32101,six hundred and fifty eight; three hundred and seventy three,0
32102,eight hundred and forty five; one hundred and thirteen,0
32103,two hundred and seventy seven; six hundred and eighty five,1
32104,nine hundred and seven; eight hundred and fourteen,0
32105,twenty; six hundred and forty seven,1
32106,nine hundred and twenty; six hundred and seventy two,0
32107,nine hundred and twenty eight; six hundred and eighty nine,0
32108,nine hundred and eighty two; four,0
32109,four hundred and seventy three; four hundred and forty three,0
32110,eight hundred and seventy nine; five hundred and fifty one,0
32111,seven hundred and ninety eight; three hundred and forty two,0
32112,one hundred and six; three hundred and ninety four,1
32113,four hundred and thirty five; seven hundred and thirty seven,1
32114,ninety four; seventy nine,0
32115,eight hundred and ninety seven; one hundred and one,0
32116,forty nine; fifty nine,1
32117,three hundred and ninety six; six hundred and ninety three,1
32118,eight hundred and sixty eight; three hundred and eighty eight,0
32119,one hundred and ninety seven; nine hundred and ten,1
32120,seven hundred and eighty two; three hundred and seventy seven,0
32121,four hundred and fifty one; six hundred and eighty one,1
32122,nine hundred and five; five hundred and forty eight,0
32123,nine hundred and seventy; five hundred and forty,0
32124,one hundred and fifty four; five hundred and ten,1
32125,eight hundred and twenty three; three hundred and seventeen,0
32126,eight hundred and fifty; eight hundred and fifty eight,1
32127,eight hundred and ninety seven; one hundred and three,0
32128,eight hundred and twenty; three hundred and twenty,0
32129,three hundred and eighty nine; two hundred and twenty three,0
32130,nine hundred and fifty five; four hundred and four,0
32131,nine hundred and sixty seven; four hundred and twenty nine,0
32132,sixteen; seventy seven,1
32133,four hundred and ninety; seven hundred,1
32134,three hundred and five; seven hundred and forty six,1
32135,three hundred and forty two; fifty nine,0
32136,one hundred and thirty one; five hundred and twenty three,1
32137,six hundred; fifty three,0
32138,six hundred and thirty four; three hundred and ninety three,0
32139,one hundred and seventy four; five hundred and fifty eight,1
32140,two hundred and six; fifty one,0
32141,nine hundred and seventy one; four hundred and nine,0
32142,four hundred and seventy nine; eight hundred and seven,1
32143,eight hundred and twenty three; sixty two,0
32144,thirty nine; seven hundred and thirteen,1
32145,one hundred; six hundred and eleven,1
32146,three hundred and forty four; six hundred and fifty three,1
32147,two hundred and twenty six; eight hundred and eighteen,1
32148,seven hundred and twenty eight; six hundred and eighty one,0
32149,twenty one; four hundred and fifty three,1
32150,four; one hundred and ninety one,1
32151,one hundred and twenty five; one hundred and fifty eight,1
32152,nine hundred and seventy one; eight hundred and two,0
32153,one hundred and twelve; thirty eight,0
32154,four hundred and ten; seven hundred and forty two,1
32155,three hundred and sixty two; two hundred and thirty,0
32156,seventy five; twenty six,0
32157,eight hundred and forty two; five hundred and forty,0
32158,nine hundred and eighty; seven hundred and thirty five,0
32159,six hundred and sixty nine; three hundred and fourteen,0
32160,three hundred and thirty; seventy two,0
32161,nine hundred and sixty six; seven hundred and sixty,0
32162,three hundred and ninety five; one hundred and ninety eight,0
32163,thirty five; six hundred and eighty,1
32164,three hundred and twenty three; two hundred and eighty two,0
32165,three hundred and thirty two; four hundred and forty five,1
32166,eighty four; six hundred and sixty five,1
32167,one hundred and thirty seven; nine hundred and twenty,1
32168,three hundred and twenty eight; five hundred and thirty two,1
32169,three hundred and eighty three; seven hundred and ninety seven,1
32170,two hundred and ninety eight; six hundred and forty six,1
32171,fifty six; five hundred and twenty eight,1
32172,four hundred and forty five; six hundred and ninety one,1
32173,six hundred and fifty three; two hundred and sixteen,0
32174,six hundred and twenty four; four hundred and ninety five,0
32175,one hundred and eighty six; one hundred and seventy one,0
32176,nine hundred and ninety four; two hundred and fifty one,0
32177,ten; sixty seven,1
32178,four hundred and eighty six; three hundred and thirty six,0
32179,two hundred and ninety; five hundred and fifty two,1
32180,three hundred and nineteen; fifty five,0
32181,two hundred and thirty one; three hundred and fifty three,1
32182,three hundred; four hundred and ninety,1
32183,six hundred and fifty seven; six hundred and forty five,0
32184,seven hundred and twenty nine; six hundred and five,0
32185,two hundred and fifty; five hundred and thirty eight,1
32186,eight hundred and thirty one; one hundred and eighty four,0
32187,six hundred and ninety three; four hundred and ninety four,0
32188,forty seven; four hundred and sixty five,1
32189,nine hundred and eleven; six hundred and fifty two,0
32190,one hundred and seventy four; seven hundred and eighty three,1
32191,one hundred and sixty one; four hundred and thirty eight,1
32192,one hundred and ninety eight; nine hundred and six,1
32193,four hundred and fifty one; seven hundred and seventy nine,1
32194,five hundred and thirty one; one hundred and ninety seven,0
32195,five hundred and two; eight hundred and thirty seven,1
32196,six hundred and seventy one; six hundred and forty,0
32197,four hundred and seventy three; two hundred and nineteen,0
32198,three hundred and six; seven hundred and twenty,1
32199,five hundred and forty five; four hundred and fifty two,0
32200,five hundred and six; six hundred and ninety one,1
32201,one hundred and thirty three; eight hundred and thirty eight,1
32202,six hundred and fifty eight; three hundred and ninety one,0
32203,seven hundred and thirty three; four hundred and eighty four,0
32204,forty two; seven hundred and seventy six,1
32205,nine hundred and fourteen; six hundred and fifty three,0
32206,seven hundred and eight; seven hundred and seventy,1
32207,six hundred and sixty seven; seven hundred and seventy seven,1
32208,eight hundred and seventeen; nine hundred and ninety seven,1
32209,eight hundred and forty six; nine hundred and forty five,1
32210,six hundred and ninety five; four hundred and thirty eight,0
32211,eight hundred and forty; five hundred and eighty eight,0
32212,four hundred and seventy three; four hundred and fifty seven,0
32213,six hundred and sixty eight; four hundred and thirty,0
32214,seven hundred and forty four; nineteen,0
32215,nine hundred and sixty nine; four hundred and sixty seven,0
32216,nine hundred and seventy five; four hundred and thirty eight,0
32217,nine hundred and forty four; five hundred and five,0
32218,two hundred and forty seven; eight hundred and sixteen,1
32219,six hundred and eighty six; four hundred and nineteen,0
32220,five hundred and eighty three; six hundred and thirty seven,1
32221,five hundred and fifty three; six hundred and four,1
32222,six hundred and fifty; one hundred and eight,0
32223,three hundred and ninety three; four hundred and seventy eight,1
32224,two hundred and seventy three; nine hundred and seventy,1
32225,eight hundred and twenty four; one hundred and sixty three,0
32226,twenty six; four hundred and thirty,1
32227,nine hundred and twenty eight; four hundred and fifty six,0
32228,nine hundred and twenty eight; four hundred and seven,0
32229,six hundred and eighty three; two hundred and fifteen,0
32230,two hundred and eighty five; eight hundred and thirty six,1
32231,eight hundred and thirty two; six hundred and twelve,0
32232,eight; five hundred and seventy one,1
32233,nine hundred and sixty three; six hundred and fifty six,0
32234,nine hundred and twenty two; eight hundred and sixty five,0
32235,one thousand; eight hundred and nine,0
32236,nine hundred and seventy two; one hundred and ninety seven,0
32237,two hundred and forty nine; eight hundred and seventy one,1
32238,two hundred and thirty four; eight hundred and forty seven,1
32239,five hundred and seventy nine; eight hundred and eighty three,1
32240,thirty nine; four hundred and forty six,1
32241,eight hundred and ninety one; forty four,0
32242,one hundred and twenty eight; six hundred and thirty one,1
32243,three hundred and seventy seven; seventy nine,0
32244,eight hundred and sixty seven; five hundred and four,0
32245,nine hundred and eight; six hundred and ninety one,0
32246,seven hundred and six; five hundred and nineteen,0
32247,seventeen; twelve,0
32248,six hundred and fifty two; four hundred and twenty two,0
32249,two hundred and seventy five; one hundred and fifteen,0
32250,one hundred and twenty six; five hundred and seventeen,1
32251,nine hundred and ninety one; four hundred and eighty nine,0
32252,one hundred and seven; six hundred and seventy seven,1
32253,nine hundred and eighty two; nine hundred and fifty three,0
32254,nine hundred and thirty four; five hundred and sixty nine,0
32255,six hundred and five; one hundred and forty three,0
32256,one hundred and thirty eight; three hundred and forty nine,1
32257,three hundred and twenty two; six hundred and seventeen,1
32258,nine hundred and ninety three; seven hundred and forty three,0
32259,four hundred and fifty eight; three hundred and eighty nine,0
32260,four hundred and ninety one; nine hundred and ninety,1
32261,eight hundred and thirty five; two hundred and twenty four,0
32262,five hundred and sixteen; three hundred and twenty five,0
32263,one hundred; nine hundred and ninety six,1
32264,forty one; three hundred and ninety four,1
32265,eight hundred and twenty eight; nine hundred and eighty eight,1
32266,eighteen; five hundred and seventy three,1
32267,five hundred and forty; eighty,0
32268,six hundred and ninety eight; five hundred and eighteen,0
32269,forty four; one hundred and sixty two,1
32270,six hundred and fifty eight; two hundred and forty seven,0
32271,nine hundred and twenty three; six hundred and fifty eight,0
32272,thirteen; ninety six,1
32273,one hundred and forty three; seven hundred and forty two,1
32274,four hundred and ninety eight; three hundred and fifty five,0
32275,two hundred and nine; four hundred and twenty four,1
32276,eight hundred and seventy three; eight hundred and ninety six,1
32277,three hundred and twenty; eighty six,0
32278,nine; eight hundred and three,1
32279,five hundred and twenty one; five hundred and seventy three,1
32280,nine hundred and thirty seven; seventy two,0
32281,three hundred and ninety seven; eight hundred and forty nine,1
32282,one hundred and thirty six; five hundred and four,1
32283,five hundred and fifty six; one hundred and nineteen,0
32284,five hundred and eighty two; two hundred and thirty three,0
32285,one hundred and twenty nine; seven hundred and six,1
32286,eight hundred and five; nine hundred and ninety five,1
32287,three hundred and forty seven; seven hundred and seventy eight,1
32288,three hundred and sixty two; five hundred and twenty four,1
32289,four hundred and fifty eight; four hundred and eight,0
32290,seventy two; eight hundred and twenty five,1
32291,eight hundred and forty two; six hundred and fifty three,0
32292,two hundred and eighty two; two hundred and eighty eight,1
32293,seven hundred and thirty four; five hundred and ninety six,0
32294,ninety two; seven hundred and twenty three,1
32295,nine hundred and nine; one hundred and sixty six,0
32296,nine hundred and two; five hundred and twenty eight,0
32297,one hundred and sixty; four hundred and seventeen,1
32298,seven hundred and forty two; seven hundred and sixty one,1
32299,one hundred and ninety; eight hundred and fifty eight,1
32300,nine hundred and ninety seven; six hundred and eighty eight,0
32301,one hundred and three; seventy three,0
32302,two hundred and sixty seven; two hundred and ten,0
32303,two hundred and sixty five; two hundred and seventy two,1
32304,four hundred and seventy eight; six hundred and forty two,1
32305,one hundred and twenty nine; three hundred and thirty two,1
32306,one hundred and fifteen; eight hundred and seventy six,1
32307,four hundred and nine; one hundred and six,0
32308,six hundred and eleven; six hundred and ninety seven,1
32309,five hundred and thirteen; four hundred and fifteen,0
32310,three hundred and seventy two; seven hundred and thirteen,1
32311,one hundred and fifty two; eight hundred and ninety eight,1
32312,nine hundred and thirty four; nine hundred and forty seven,1
32313,five hundred and thirteen; seven hundred and twenty six,1
32314,fifteen; eight hundred and twenty eight,1
32315,sixty eight; two hundred and sixty one,1
32316,four hundred and nineteen; two hundred and forty seven,0
32317,nine hundred and sixteen; three hundred and nine,0
32318,one hundred and forty eight; seventy four,0
32319,nine hundred and eighty seven; four hundred and ninety eight,0
32320,seven hundred and eighty; five hundred and sixty nine,0
32321,seven hundred and ninety four; five hundred and eighty,0
32322,two hundred and fifty; six hundred and seventy nine,1
32323,three hundred and fifty seven; three hundred and forty eight,0
32324,two hundred and eighteen; eight hundred and thirteen,1
32325,three hundred and thirty two; two hundred and fifty eight,0
32326,eight hundred and sixty; nine hundred and forty two,1
32327,four hundred and one; sixty eight,0
32328,three hundred and fifty one; eight hundred and forty eight,1
32329,nine hundred and ninety; two hundred and fifteen,0
32330,nine hundred and seventy; seventy six,0
32331,eight hundred and twenty five; nine hundred and seventy four,1
32332,eight hundred and thirty nine; seventy three,0
32333,five hundred and eighteen; five hundred and sixty three,1
32334,three hundred and forty six; nine hundred and twenty two,1
32335,two hundred and thirty; one hundred and thirteen,0
32336,sixty four; one hundred and sixty nine,1
32337,two hundred and seventy nine; one hundred and fifty three,0
32338,two hundred and seventy nine; two hundred and eighty nine,1
32339,five hundred and thirty two; ninety two,0
32340,sixty seven; eight hundred and seventeen,1
32341,nine hundred and ninety three; six hundred and forty six,0
32342,eight hundred and thirty six; six hundred and eighty two,0
32343,three hundred and two; one hundred and fifty four,0
32344,three hundred and twelve; nine hundred and fifty seven,1
32345,two hundred and forty six; one hundred and eighty six,0
32346,one hundred and twenty two; two hundred and seventy eight,1
32347,three hundred and eighty eight; three hundred and forty three,0
32348,six hundred and sixty seven; five hundred and one,0
32349,nine hundred and seventy six; five hundred and ninety eight,0
32350,five hundred and ninety nine; five hundred and sixty three,0
32351,one hundred and eight; three hundred and six,1
32352,five hundred and forty six; three hundred and seventeen,0
32353,five hundred and nineteen; four hundred and seven,0
32354,seven hundred and fifty one; eight hundred and twenty six,1
32355,eight hundred and ninety eight; four hundred and four,0
32356,four hundred and fifty four; four hundred and ninety four,1
32357,sixty five; nine hundred and twenty six,1
32358,nine hundred and twenty nine; six hundred and fifty one,0
32359,fourteen; five hundred and eighty four,1
32360,nine hundred and ninety four; four hundred and ninety three,0
32361,twenty two; one hundred and ninety eight,1
32362,five hundred and twenty three; eight hundred and forty eight,1
32363,three hundred and eighty three; five,0
32364,four hundred and fifty five; four hundred and thirty,0
32365,five hundred and ninety; four hundred and four,0
32366,one hundred and thirty three; one hundred and ninety four,1
32367,eight hundred and ninety eight; four hundred and twenty five,0
32368,eight hundred and ninety two; four hundred and thirty seven,0
32369,three hundred and sixty seven; two hundred and twenty eight,0
32370,nine hundred and twenty nine; nine hundred and fifteen,0
32371,ninety four; seven hundred and ninety five,1
32372,eight hundred and sixty seven; six hundred and sixty nine,0
32373,six hundred and sixty one; nineteen,0
32374,ninety three; seven hundred and thirty two,1
32375,nine hundred and eleven; eight hundred and ninety five,0
32376,three hundred and seven; one hundred and sixteen,0
32377,three hundred and fifty six; one hundred and fourteen,0
32378,two hundred and eighty six; two hundred and eighty five,0
32379,four hundred and thirty eight; four hundred and ninety three,1
32380,nine hundred and fifty seven; seven hundred and twenty eight,0
32381,three hundred and fifty nine; four hundred and thirty four,1
32382,one hundred and forty nine; four hundred and six,1
32383,four hundred and thirty; seven hundred and eleven,1
32384,four hundred and eighty two; three hundred and sixty two,0
32385,five hundred and nine; one hundred and eighty three,0
32386,one hundred and seventy eight; two hundred and ninety eight,1
32387,six hundred and seventy seven; four hundred and eleven,0
32388,six hundred and fifteen; four hundred and sixty one,0
32389,nine hundred and thirty seven; one hundred and eight,0
32390,two hundred and forty five; five hundred and forty two,1
32391,ninety five; seventy four,0
32392,eight hundred and eighty one; three hundred and sixty nine,0
32393,three hundred and seventy six; five hundred and sixty five,1
32394,three hundred and thirty seven; eight hundred and sixty nine,1
32395,eight hundred and twenty nine; six hundred and fifty seven,0
