,nums,labels
21419,huit cent six; quatre cent quatre vingt douze,0
21420,six cent quarante et un; deux cent quatre vingt six,0
21421,deux cent soixante treize; huit cent quatre vingt cinq,1
21422,deux cent trente quatre; cent quatorze,0
21423,quatre vingt treize; trois cent soixante et un,1
21424,six cent douze; cent soixante dix neuf,0
21425,neuf cent quatre vingt quatorze; soixante neuf,0
21426,huit cent trente deux; vingt six,0
21427,sept cent cinquante deux; neuf cent soixante dix,1
21428,neuf cent trente et un; six cent vingt quatre,0
21429,cinq cent cinquante huit; trois cent soixante et onze,0
21430,cinq cent trente et un; trois cent vingt trois,0
21431,trois cent soixante; cent quarante sept,0
21432,quatre vingt treize; cent seize,1
21433,sept cent quatre vingt neuf; sept cent soixante quinze,0
21434,huit cent quarante huit; cent soixante quinze,0
21435,cinq cent quatre vingt dix neuf; deux cent cinquante neuf,0
21436,cent cinquante huit; deux cent douze,1
21437,six cent quarante sept; neuf cent quarante six,1
21438,sept cent soixante deux; quatre cent quarante neuf,0
21439,cinq cent quatre vingt dix; six cent cinquante neuf,1
21440,cinq cent quarante; huit cent onze,1
21441,trois cent quarante quatre; six cent vingt,1
21442,sept cent quatre vingt dix neuf; quatre cent douze,0
21443,quatre cent soixante douze; neuf cent cinquante quatre,1
21444,huit cent neuf; sept cent quatre vingt un,0
21445,cinq cent soixante six; deux cent dix,0
21446,six cent trente cinq; neuf cent cinquante quatre,1
21447,deux cent quatre vingt neuf; quatre cent treize,1
21448,trois cent soixante trois; deux cent vingt quatre,0
21449,cinq; quatre cent quatre vingt treize,1
21450,sept cents; sept cent vingt quatre,1
21451,cent soixante deux; cinq cent soixante,1
21452,huit cent quarante deux; cinq cent soixante dix neuf,0
21453,huit cent cinquante et un; deux cent soixante deux,0
21454,deux cent soixante huit; cent trente huit,0
21455,six cent quatre; neuf cent quatre vingt dix huit,1
21456,cent quatre vingt un; six cent quatre vingt quinze,1
21457,trois cent soixante douze; cent quatre vingt huit,0
21458,cent soixante et un; huit cent quarante neuf,1
21459,quatre vingt dix; cent cinquante neuf,1
21460,cinq cent soixante seize; six cent vingt cinq,1
21461,trois cent quatre vingt treize; neuf cent cinquante trois,1
21462,neuf cent trente neuf; trois cent seize,0
21463,soixante seize; six cent quarante cinq,1
21464,sept cent quatre vingt treize; sept cent quatre vingt seize,1
21465,huit cent quatre vingt six; sept cent soixante dix neuf,0
21466,deux cent deux; cinq cent soixante seize,1
21467,deux cent cinquante sept; trois cent soixante dix huit,1
21468,quatre cent soixante et onze; sept cents,1
21469,cinq cent quatorze; huit cent un,1
21470,huit cent cinquante six; cent trois,0
21471,sept cent deux; huit cent seize,1
21472,quatre cent cinquante six; cent un,0
21473,quatre cent quarante sept; cent trente cinq,0
21474,sept cent soixante et onze; trois cent vingt sept,0
21475,six cent quatorze; cent soixante et onze,0
21476,six cent quatre vingts; neuf cent huit,1
21477,neuf cent soixante sept; trois cent deux,0
21478,deux cent vingt neuf; sept cent dix huit,1
21479,six cent quatorze; neuf cent soixante six,1
21480,cent cinquante et un; six cent soixante et onze,1
21481,deux cent soixante dix neuf; huit cent dix neuf,1
21482,cent; huit cent treize,1
21483,cent soixante quinze; trois cent soixante et onze,1
21484,cent quatre vingt treize; cinq cent quatre vingts,1
21485,cinq cent quatre vingt quatre; huit cent treize,1
21486,quatre cent soixante cinq; cent treize,0
21487,sept cent trente; neuf cent trente deux,1
21488,huit cent quatre vingt quinze; neuf cent vingt deux,1
21489,quatre cent quatre vingt onze; neuf cent quarante et un,1
21490,trois cent quatre vingt deux; six cent soixante huit,1
21491,sept cent quatre vingt treize; cent soixante huit,0
21492,cinq cent quatre vingt douze; quatre cent dix,0
21493,cent quatre vingt quatre; deux cent quatre vingt dix huit,1
21494,quatre cent quarante deux; sept cent trente quatre,1
21495,cent quarante et un; huit cent soixante quinze,1
21496,huit cent soixante treize; trois cent soixante et onze,0
21497,cent vingt sept; sept cent soixante treize,1
21498,trois cent quatre vingt un; deux cent vingt neuf,0
21499,quatre cent quatre vingt seize; cinq cent cinquante quatre,1
21500,deux cent un; cent vingt sept,0
21501,neuf cent vingt neuf; deux cent soixante quatorze,0
21502,neuf cent vingt et un; sept cent cinquante,0
21503,deux cent soixante douze; deux cent soixante dix neuf,1
21504,cent quarante deux; vingt neuf,0
21505,quatre cent cinquante sept; huit cent cinquante deux,1
21506,quatre cent quatre vingt cinq; trente six,0
21507,quatre cent quatre vingt treize; sept cent soixante et un,1
21508,cent treize; soixante dix neuf,0
21509,huit cent quarante trois; cent quatre vingt six,0
21510,huit cent vingt neuf; six cent soixante et onze,0
21511,cinq cent cinquante huit; quatre cent trente trois,0
21512,six cents; cinquante quatre,0
21513,trois cent soixante cinq; huit cent quatre,1
21514,trois cent vingt neuf; quatre cent vingt trois,1
21515,neuf cent dix sept; trois cent quatre,0
21516,huit cent dix huit; sept cent vingt quatre,0
21517,quatre cent vingt et un; neuf cent soixante douze,1
21518,cinq cent cinquante neuf; neuf cent soixante seize,1
21519,six cent trente huit; neuf cent vingt quatre,1
21520,trois cent vingt cinq; cinquante,0
21521,cent treize; cent cinquante quatre,1
21522,cent quatre vingt douze; trois cent soixante quatre,1
21523,deux cent trente; cent quatre vingt deux,0
21524,dix neuf; quatre cent soixante dix huit,1
21525,deux cent soixante dix neuf; cinq cent vingt,1
21526,neuf cent soixante trois; deux cent quatre vingt dix sept,0
21527,vingt trois; six cent cinquante trois,1
21528,cent quarante cinq; neuf cent trente huit,1
21529,quatre cent un; trois cent quatre vingt treize,0
21530,trente neuf; six cent soixante quatre,1
21531,deux cent cinquante neuf; cinquante huit,0
21532,quarante neuf; deux cent quarante neuf,1
21533,neuf cent cinquante sept; deux cent soixante neuf,0
21534,sept cent quatre vingt huit; cinq cent trente deux,0
21535,neuf cent quatre vingt dix neuf; trois cent vingt cinq,0
21536,deux cent quarante et un; cent quarante,0
21537,deux cent soixante treize; quatre cent dix sept,1
21538,huit cent quatre vingt onze; trois cent vingt cinq,0
21539,cent quarante six; huit cent cinq,1
21540,neuf cent cinquante; six cent vingt quatre,0
21541,cinquante quatre; huit cent quarante sept,1
21542,trois cent quatre vingt quatre; six cent onze,1
21543,quatre cent quatre vingt quinze; cinq cent vingt deux,1
21544,quatre cent soixante cinq; cinq cent trente deux,1
21545,six cent soixante treize; cinq cent soixante et onze,0
21546,six cent quarante trois; neuf cent quarante quatre,1
21547,neuf cent quatre vingt sept; cinq cent trente,0
21548,cinq cent trente neuf; huit cent seize,1
21549,cinq cent quarante sept; deux cent trente six,0
21550,quarante sept; six cent cinquante trois,1
21551,sept cent soixante huit; huit cent cinquante six,1
21552,cinq cent quarante quatre; deux cent neuf,0
21553,sept cent treize; trois cent sept,0
21554,deux cent quarante; quatre cent cinq,1
21555,neuf cent soixante deux; neuf cent quatre vingt cinq,1
21556,neuf cent quarante six; six cent trente deux,0
21557,quatre vingt cinq; sept cent quatorze,1
21558,sept cent quarante quatre; huit cent soixante quatre,1
21559,sept cent cinquante cinq; quatre cent soixante trois,0
21560,cent soixante dix huit; deux cent quatre vingt quatre,1
21561,deux cent cinquante neuf; cinq cent sept,1
21562,cent quatre vingt deux; huit cent quarante huit,1
21563,trente deux; quatre cent sept,1
21564,six cent cinquante quatre; cinq cent quarante huit,0
21565,trois cent quatre vingt dix neuf; trois cent quatre vingt seize,0
21566,cent soixante douze; quatre cent vingt quatre,1
21567,trois cent cinquante trois; six cent quatre vingt dix neuf,1
21568,trois cent trente; neuf cent quatre vingt dix huit,1
21569,huit cent soixante; quatre cent quatre vingt dix neuf,0
21570,quatre cent soixante six; huit cent vingt sept,1
21571,vingt et un; neuf cent vingt et un,1
21572,cinq cent dix sept; cent quatre vingt huit,0
21573,cinq cent quatre vingt deux; quatre cent trente trois,0
21574,quatre vingt huit; quarante et un,0
21575,cent un; six cent quatre vingt seize,1
21576,sept cent trente huit; sept cent seize,0
21577,neuf cent vingt sept; vingt deux,0
21578,sept cent vingt six; trois cent un,0
21579,neuf cent soixante dix sept; trois cent soixante dix huit,0
21580,cinq cent seize; six cent quatre vingt dix huit,1
21581,deux cent trente cinq; quatre cent trente,1
21582,deux cent quarante deux; sept cent trente neuf,1
21583,trente sept; cent onze,1
21584,cent quinze; neuf cent quatre vingts,1
21585,deux cent dix; cent soixante dix neuf,0
21586,trois cent soixante dix neuf; sept cent huit,1
21587,deux cent seize; trois cent cinquante huit,1
21588,deux cent quarante huit; deux cent vingt deux,0
21589,huit cent neuf; cent soixante sept,0
21590,cinquante quatre; huit cent soixante quinze,1
21591,sept cent quatre vingts; huit cent cinq,1
21592,cinq cent soixante sept; quatre cent quatre vingt deux,0
21593,cinq cent quatre vingt cinq; quatre cent cinq,0
21594,neuf cent soixante sept; neuf cent soixante quatre,0
21595,deux cent douze; cent soixante huit,0
21596,huit cent quarante quatre; deux cent onze,0
21597,neuf cent soixante deux; trente deux,0
21598,cinq cent quatorze; cent trente cinq,0
21599,cinq cent seize; deux cent vingt,0
21600,deux cent soixante quatre; huit cent quarante deux,1
21601,vingt et un; cent quatre,1
21602,cinq cent onze; sept cent vingt deux,1
21603,trois cent soixante dix neuf; quatre cent quatre vingt sept,1
21604,soixante dix; huit cent quarante huit,1
21605,trente trois; quatre cent cinquante sept,1
21606,huit cent cinquante; six cent dix huit,0
21607,deux cent quatre vingt quatorze; sept cent soixante treize,1
21608,quatre vingt quatre; seize,0
21609,trois cent vingt sept; cinquante quatre,0
21610,quatre vingt trois; cent dix neuf,1
21611,quatre vingt six; cinq cent cinquante et un,1
21612,quatre vingt dix huit; trois cent soixante dix neuf,1
21613,trois cent quatre vingt dix sept; trois cent quatre vingt six,0
21614,cent neuf; huit cent soixante neuf,1
21615,trois cent soixante sept; quatre vingt quatorze,0
21616,sept cent quatre vingt treize; cinq cent quarante neuf,0
21617,cent quarante deux; six cent quarante six,1
21618,neuf cent quarante sept; six cent quarante,0
21619,huit cent quarante deux; sept cent vingt quatre,0
21620,six cent cinquante quatre; trois cent douze,0
21621,huit cent quarante quatre; cent quatre,0
21622,deux cent quatre vingt deux; neuf cent trente huit,1
21623,sept cent quatre vingt quinze; quatre vingt neuf,0
21624,trois cent quatre vingt quatorze; six cent cinquante quatre,1
21625,quatre cent trente et un; huit cent quarante deux,1
21626,cinq cent quarante huit; sept cent quatre vingt huit,1
21627,huit cent trente cinq; six cent cinquante cinq,0
21628,quatre cent quatre vingt un; trois cent trente neuf,0
21629,huit cent cinquante cinq; cent quatre vingt dix huit,0
21630,deux cent quarante; huit cent soixante dix sept,1
21631,cent cinquante six; cinq cent vingt et un,1
21632,cinq cent soixante huit; neuf cent vingt sept,1
21633,cent seize; trois cent trente cinq,1
21634,trois cent quatre vingt dix huit; sept cent trente neuf,1
21635,cent quatorze; cent vingt cinq,1
21636,huit cent soixante et un; huit cent seize,0
21637,huit cent cinq; huit cent quatre,0
21638,sept cent onze; soixante quatorze,0
21639,huit cent cinquante et un; cinq cent huit,0
21640,sept cent soixante neuf; huit cent soixante dix huit,1
21641,cent quarante neuf; huit cent cinquante quatre,1
21642,deux cent cinquante; neuf cent cinquante huit,1
21643,trois cent vingt sept; cinquante,0
21644,vingt; neuf cent trente cinq,1
21645,cinq cent sept; trois cent quatre vingt dix huit,0
21646,deux cent quatre vingt seize; cent quatre vingt quinze,0
21647,deux cent quatre vingt un; huit cent vingt et un,1
21648,huit cent trente; sept cent quatre vingt un,0
21649,deux cent soixante douze; neuf cent trente sept,1
21650,six cent soixante trois; cent soixante sept,0
21651,deux cent deux; soixante quatorze,0
21652,cinq cent quatre vingt huit; neuf cent soixante et un,1
21653,deux cent quinze; cent cinquante trois,0
21654,sept cent soixante; deux cent cinquante quatre,0
21655,quatre cent vingt trois; six cent vingt quatre,1
21656,huit cent trois; quatre cent quarante et un,0
21657,cinq cent soixante dix sept; quatre vingt quatre,0
21658,deux cent dix neuf; sept cent quatre vingt huit,1
21659,huit cent quatre vingt dix sept; huit cent quatre vingts,0
21660,six cent six; neuf cent quarante cinq,1
21661,cinq cent vingt cinq; cinq cent cinquante et un,1
21662,cinq cent vingt; six cent trente neuf,1
21663,quarante quatre; huit cent quarante trois,1
21664,sept cent soixante quatre; quatre cent quatre vingt cinq,0
21665,deux cent quarante neuf; vingt neuf,0
21666,neuf cent quarante huit; quatre cent vingt et un,0
21667,deux cent soixante sept; quatre cent quarante et un,1
21668,trois cent soixante cinq; soixante dix,0
21669,huit cent quarante quatre; deux cent trente et un,0
21670,six cent soixante et un; trois cent vingt sept,0
21671,trois cent quarante six; cinq cent quatre vingt deux,1
21672,quatre cent soixante dix huit; quatre vingt treize,0
21673,cinq cent quarante neuf; sept cent douze,1
21674,quatre vingt un; cinq cent quarante,1
21675,sept cent huit; trois cent deux,0
21676,cinq cent quarante sept; cinquante sept,0
21677,sept cent soixante quinze; neuf cent deux,1
21678,neuf cent vingt neuf; huit cent vingt huit,0
21679,quatre cent trente neuf; neuf cent trente,1
21680,quatre cent sept; neuf cent cinquante deux,1
21681,soixante sept; trois cent soixante dix huit,1
21682,deux cent quatre vingt treize; trois cent quarante quatre,1
21683,deux cent quatre vingt dix sept; quatre vingt quinze,0
21684,cinq cent quarante six; quatre cent vingt deux,0
21685,quatre vingt onze; deux cent quatre vingt quatorze,1
21686,quatre cent quatre vingt onze; huit cent cinquante cinq,1
21687,trois cent quatre vingts; neuf cent quinze,1
21688,deux cent vingt cinq; neuf cent quarante trois,1
21689,neuf cent vingt quatre; neuf cent vingt deux,0
21690,neuf cent soixante treize; trois cent quarante trois,0
21691,huit cent soixante et onze; cinq cent treize,0
21692,six cents; huit cent soixante et onze,1
21693,cent douze; trois cent quatre vingt deux,1
21694,cinquante; quatre cent treize,1
21695,deux cent trente six; sept cent neuf,1
21696,cinq cent trente et un; cent quarante cinq,0
21697,cent quarante six; huit cent douze,1
21698,quatre cents; cinq cent quinze,1
21699,trois cent soixante quatorze; quatre vingt douze,0
21700,neuf cent cinq; cinq cent trente sept,0
21701,neuf cent vingt; six cent soixante dix huit,0
21702,quatre cent trois; soixante deux,0
21703,huit cent soixante dix sept; trois cent trente neuf,0
21704,six cent soixante treize; trois cent soixante cinq,0
21705,cinq cent vingt trois; trois cent dix huit,0
21706,huit cent soixante deux; huit cent quatre vingt huit,1
21707,trois cent quatre vingt onze; deux cent quatre vingt un,0
21708,huit cent quatre vingt un; six cent quatre vingt deux,0
21709,huit cent trente; quatre vingt dix neuf,0
21710,cent quarante deux; huit cent cinquante quatre,1
21711,cinq cent trente six; neuf cent trente six,1
21712,huit cent soixante douze; deux cents,0
21713,neuf cent vingt cinq; six cent soixante quatorze,0
21714,sept cent dix; quatre vingts,0
21715,six cent cinquante deux; trois cent soixante dix huit,0
21716,cent trente quatre; quatre cent quatre vingt trois,1
21717,six cent soixante trois; six cent soixante sept,1
21718,neuf cent trente quatre; trois cents,0
21719,huit cent soixante huit; six cent dix neuf,0
21720,neuf cent quatre vingt dix; cinq cent vingt six,0
21721,huit cent soixante douze; cent douze,0
21722,deux cent quatre vingt onze; cent soixante quatorze,0
21723,deux cent trente neuf; cent quatre vingt quinze,0
21724,trois cent vingt six; cent soixante et un,0
21725,sept cent cinq; neuf cent soixante et un,1
21726,huit cent soixante sept; trois cent dix,0
21727,six cent soixante dix huit; deux cent soixante deux,0
21728,deux cent quatre vingt dix huit; trente deux,0
21729,deux cent trente huit; sept cent trente et un,1
21730,cent quatre vingt huit; deux cent trente,1
21731,trois cent cinquante deux; huit cent quatre vingt douze,1
21732,huit cent trente deux; sept cent quatre vingt cinq,0
21733,cent soixante quatre; huit cent trois,1
21734,sept cent treize; huit cent vingt six,1
21735,trois cent vingt trois; quatre cent soixante seize,1
21736,trois cent quarante; huit cent quatre vingt dix sept,1
21737,quarante huit; trois cent vingt,1
21738,vingt trois; trois cent trente quatre,1
21739,trente huit; deux cent quatre vingts,1
21740,trois cent trente deux; cinq cent trente neuf,1
21741,huit cent soixante dix neuf; quarante cinq,0
21742,six cent six; six cent soixante,1
21743,trois cent douze; neuf cent quarante huit,1
21744,cent quatre vingt quinze; cinq cent quatre vingt onze,1
21745,cent; trois cent soixante douze,1
21746,trois cent un; six cent soixante six,1
21747,deux cent dix neuf; cinq cent vingt trois,1
21748,neuf cent neuf; cent trente huit,0
21749,six cent soixante quatorze; deux cent quarante neuf,0
21750,deux cent huit; deux cent quatre vingt quatorze,1
21751,six cent trois; deux cent soixante deux,0
21752,cent quatre vingt six; quatre cent quarante huit,1
21753,huit cent cinquante six; cinq cent un,0
21754,six cent vingt sept; deux cent quatre vingt six,0
21755,six cent soixante treize; sept cent quarante neuf,1
21756,trois cent quatre; deux cent soixante deux,0
21757,cinq cent soixante sept; trois cent onze,0
21758,deux cent vingt neuf; trois cent quatre vingts,1
21759,trois cent quatre vingt sept; huit cent six,1
21760,six cent quatre vingt douze; deux cent huit,0
21761,six cent soixante huit; huit cent quarante neuf,1
21762,trois cent trente deux; quatre cent soixante six,1
21763,cinq cent quatre vingt sept; cinq cent cinquante huit,0
21764,dix huit; deux cent quatre vingts,1
21765,huit cent quatre vingt sept; deux cent soixante six,0
21766,quatre cent quatre vingt dix neuf; huit cent soixante deux,1
21767,cent sept; deux cent vingt sept,1
21768,quatre cent cinquante quatre; dix huit,0
21769,sept cent soixante; cent quatre vingt onze,0
21770,cinq cent vingt trois; huit cents,1
21771,cinq cent soixante neuf; cent quarante six,0
21772,quarante trois; huit cent cinquante cinq,1
21773,huit cent quatre vingt quatorze; quarante sept,0
21774,six cent vingt quatre; quatre cent quatre vingt douze,0
21775,trois cent quatre vingt dix sept; sept cent seize,1
21776,deux cent soixante dix huit; neuf cent cinquante cinq,1
21777,huit cent cinquante six; sept cent quatre vingt dix sept,0
21778,deux cent quarante quatre; trois cent soixante trois,1
21779,six cent quatre vingt quinze; cent quatre vingt trois,0
21780,cent cinquante; quatre cent soixante six,1
21781,quatre cent six; neuf cent quinze,1
21782,quatre cent soixante et onze; cinq cent quinze,1
21783,cent quatre vingt seize; cinq cent soixante sept,1
21784,huit; neuf cent vingt six,1
21785,cent quatre vingts; cent vingt sept,0
21786,sept cent cinquante deux; trois cent quatre vingt dix sept,0
21787,quatre cent quarante six; quatre cent soixante cinq,1
21788,sept cent quinze; deux cent soixante et onze,0
21789,trente trois; neuf cent quatre vingt seize,1
21790,cent; quatre cent dix sept,1
21791,cinq cent quarante six; cent vingt neuf,0
21792,soixante quatre; cent un,1
21793,deux cent un; six cent quarante deux,1
21794,quatre cent soixante deux; trois cent cinquante neuf,0
21795,trois cent quatre vingts; deux cent cinquante trois,0
21796,huit cent cinquante quatre; trois cent quarante et un,0
21797,cinq cent quatre vingt huit; dix,0
21798,neuf cent vingt et un; soixante douze,0
21799,cent vingt deux; quatre cent quatre vingt dix huit,1
21800,huit cent quarante six; six cent seize,0
21801,trois cent trente huit; cinq cent soixante quatre,1
21802,sept cent quarante trois; six cent quatre vingt cinq,0
21803,cent cinquante deux; six cent quatre vingt trois,1
21804,six cent deux; trois cent quatre vingt six,0
21805,deux cent quatre vingt dix huit; huit cent cinquante cinq,1
21806,huit cent soixante et onze; cinq cent cinquante neuf,0
21807,cent quatre vingt trois; sept cent trois,1
21808,trois cent quatre vingt dix huit; cent soixante seize,0
21809,trois cent vingt sept; cinquante et un,0
21810,cent soixante treize; quatre cent soixante sept,1
21811,six cent soixante et onze; quatre cent soixante dix huit,0
21812,deux cent vingt trois; vingt sept,0
21813,neuf cent vingt; cent soixante treize,0
21814,six cent quarante; quatre vingt seize,0
21815,trente huit; neuf cent quatre vingt douze,1
21816,cinq cent cinq; huit cent quatre vingt six,1
21817,trois cent quarante cinq; deux cent cinquante quatre,0
21818,neuf cent six; six cent soixante sept,0
21819,neuf cent cinquante cinq; six cent cinquante trois,0
21820,deux cent vingt huit; sept cent soixante deux,1
21821,cinq cent neuf; deux cent quatre vingt quinze,0
21822,trois cent trente huit; sept cent quatre vingt quatorze,1
21823,quatre cent trente sept; cinq cent soixante dix sept,1
21824,sept cent un; cent vingt cinq,0
21825,huit cent quatre vingt neuf; cent onze,0
21826,quatre cent quarante et un; huit cent quatre vingt six,1
21827,dix huit; neuf cent quarante neuf,1
21828,deux cent quatre vingt douze; sept cent quatre vingt sept,1
21829,cent vingt sept; huit cent soixante sept,1
21830,six cent vingt quatre; six cent soixante et onze,1
21831,sept cent cinq; quatre cent quatre vingt quatorze,0
21832,six cents; cinq cent vingt huit,0
21833,cent quarante sept; deux cent soixante sept,1
21834,trois cent soixante huit; trois cent deux,0
21835,deux cent cinquante neuf; six cent cinquante neuf,1
21836,cinquante cinq; huit cent quatre vingt dix sept,1
21837,huit cent cinquante; quatre cent quarante,0
21838,deux cent dix neuf; six cent deux,1
21839,trois cent trente huit; cinq cent soixante dix sept,1
21840,trois cent quarante cinq; vingt six,0
21841,trois cent soixante sept; huit cent vingt,1
21842,quatre cent soixante; neuf cent cinquante,1
21843,quatre cent cinquante et un; sept cent quarante,1
21844,sept cent soixante quatorze; six cent trente sept,0
21845,deux cent quarante neuf; quatre cent cinquante six,1
21846,cinq cent vingt cinq; neuf cent quarante trois,1
21847,huit cent cinquante; neuf cents,1
21848,six cent soixante quinze; six cent soixante et onze,0
21849,six cent vingt huit; quatre cent vingt huit,0
21850,neuf cent trente six; sept cent quatre vingt onze,0
21851,six cent quarante trois; quarante deux,0
21852,huit cent quatre vingt sept; six cent cinquante neuf,0
21853,huit cent dix neuf; neuf cent dix huit,1
21854,deux cent quatre vingt dix huit; cinq cent vingt cinq,1
21855,quatre cent quatre vingt douze; trois cent soixante six,0
21856,neuf cent trente; huit cent quatre vingt treize,0
21857,trois cent vingt deux; deux cent cinquante quatre,0
21858,soixante huit; cent vingt six,1
21859,quarante cinq; quatre cent vingt quatre,1
21860,huit cent cinquante huit; quatre cent quarante deux,0
21861,deux cent quatre vingt dix sept; neuf cent vingt cinq,1
21862,trois cent quatre vingt dix sept; sept cent douze,1
21863,quatre cent quatre; cent soixante et onze,0
21864,neuf cent soixante trois; quatre cent vingt huit,0
21865,six cent cinquante quatre; sept cent soixante dix sept,1
21866,sept cent soixante deux; huit cent quatre vingt douze,1
21867,neuf cent soixante dix neuf; quatre vingt dix,0
21868,huit cent huit; deux cent vingt trois,0
21869,quarante; cinquante six,1
21870,huit cent quarante; huit cent soixante trois,1
21871,huit cent cinquante cinq; cent quatre vingt dix huit,0
21872,neuf cent soixante deux; six cent quatre vingt huit,0
21873,cinq cent soixante dix neuf; six cent quatre vingt treize,1
21874,sept cent soixante quatre; cent soixante cinq,0
21875,neuf cent soixante dix neuf; neuf cent trente cinq,0
21876,huit cent sept; quatre cent vingt cinq,0
21877,huit cent soixante trois; six cent trente deux,0
21878,huit cent soixante quatorze; cinq cent quatre vingt treize,0
21879,vingt quatre; cinq cent quatre vingt dix neuf,1
21880,quatre cent quinze; quarante neuf,0
21881,quarante; cent quatre vingt quinze,1
21882,soixante six; quatre cent vingt six,1
21883,six cent soixante et onze; cinq cent soixante sept,0
21884,quatre cent cinquante sept; sept cent cinquante deux,1
21885,six cent quatre vingt dix; cent soixante dix,0
21886,six cent soixante neuf; quatre vingt six,0
21887,neuf cents; cinq cent trois,0
21888,neuf cent neuf; trois cent vingt six,0
21889,cinq cent soixante dix neuf; trois cent quarante sept,0
21890,neuf cent soixante quatorze; cent soixante dix sept,0
21891,cinq cent quatre vingt trois; sept cent douze,1
21892,six cent quatre vingt neuf; huit cent quatre vingt dix sept,1
21893,neuf cent trente deux; deux cent quarante,0
21894,six cent soixante treize; trente quatre,0
21895,deux cent soixante deux; cinq cent dix huit,1
21896,cinq cent cinquante deux; cent cinquante sept,0
21897,cent neuf; deux cent quatre vingt treize,1
21898,cinq cent cinquante neuf; huit cent huit,1
21899,sept cent treize; deux cent quatre vingt dix,0
21900,cent seize; trois cent soixante dix,1
21901,sept cent trente quatre; vingt quatre,0
21902,huit cent quatre vingt quinze; cinq cent dix sept,0
21903,cinq cent quatre vingt dix neuf; huit cent soixante huit,1
21904,huit cent neuf; trois cent quatre vingt douze,0
21905,deux cent quatre vingt quinze; deux cent onze,0
21906,deux cent quarante trois; huit cent trois,1
21907,cent quarante; six cent cinquante trois,1
21908,quatre vingt dix; cinq cent quarante et un,1
21909,deux cent quarante et un; six cent trente,1
21910,cent soixante dix; trois cent quarante deux,1
21911,quatre cent quatre vingt dix neuf; neuf cent cinquante,1
21912,cinq cent quatre vingt quatorze; cinq cent quarante deux,0
21913,cinq cent cinq; cent soixante deux,0
21914,sept cent quatre; trois cent dix sept,0
21915,deux cent quatre vingt huit; deux cent trente cinq,0
21916,six cent cinquante sept; vingt huit,0
21917,cinq cent cinquante trois; cinq cent cinquante huit,1
21918,deux cent cinquante; sept cent douze,1
21919,sept cent soixante dix sept; vingt trois,0
21920,deux cent quarante trois; cinq cent quatre,1
21921,sept cent huit; huit cent quatre vingt deux,1
21922,deux cent vingt deux; neuf cent cinquante six,1
21923,quatre cent soixante quatorze; quatre cent quatre vingt dix,1
21924,sept cent soixante dix sept; quatre cent soixante trois,0
21925,huit cent quatre vingt dix; trois cent un,0
21926,neuf cent soixante quatorze; trois cent cinquante quatre,0
21927,cinq cent trente deux; sept cent quatre,1
21928,sept cent quatre vingts; cent soixante huit,0
21929,huit cent trente six; trois cent cinquante et un,0
21930,cinq cent quatre vingt douze; cent cinquante cinq,0
21931,neuf cent soixante six; deux cent dix,0
21932,soixante dix sept; deux cent soixante neuf,1
21933,sept cent quatre vingt sept; quatre cent cinquante cinq,0
21934,cinq cent vingt et un; trois cent six,0
21935,deux cent cinquante neuf; quatre cent vingt et un,1
21936,sept cent quatre vingt seize; cent soixante dix,0
21937,cent soixante huit; neuf cent cinquante six,1
21938,huit cent quatre vingt huit; cinq cent quatre vingt huit,0
21939,soixante sept; sept cent cinquante et un,1
21940,trois cent quatre; cinq cent quatre vingt dix neuf,1
21941,quatre cent quatre vingt onze; six cent vingt et un,1
21942,cinq cent six; quatre cent soixante six,0
21943,quatre cent soixante cinq; deux cent cinquante sept,0
21944,cent onze; deux cent trente quatre,1
21945,trois cent treize; cinq cent douze,1
21946,sept cent soixante dix neuf; cinq cent quatre vingt treize,0
21947,trois cent vingt; trente cinq,0
21948,quatre cent cinq; huit cent quatre vingt cinq,1
21949,trois cent soixante dix sept; cent quatre vingt treize,0
21950,six cent vingt deux; trois cent douze,0
21951,cinq cent soixante treize; huit cent quatorze,1
21952,huit cent quatre vingt trois; trois cent quarante quatre,0
21953,cent trois; huit cent vingt six,1
21954,soixante cinq; trois cent soixante neuf,1
21955,quatre cent quatre vingt neuf; neuf cent soixante douze,1
21956,quatre cent quatre vingt douze; cinq cent quatre vingt un,1
21957,deux cent trente et un; huit cent quatre vingt onze,1
21958,trois cent quatre vingt quinze; cinq cent soixante quatre,1
21959,sept cent trente six; sept cent deux,0
21960,cinq cent soixante dix; cent trente et un,0
21961,huit cent soixante seize; cinq cent quatre vingt onze,0
21962,neuf cent soixante dix; quarante deux,0
21963,deux cent quarante; quarante six,0
21964,deux cent trente; trois cent vingt neuf,1
21965,soixante cinq; six cent trente six,1
21966,cent soixante quatre; deux cent quatre vingt douze,1
21967,sept cent soixante seize; deux cent trente cinq,0
21968,huit cent soixante et un; cent quatre vingts,0
21969,huit cent soixante quinze; cinq cent soixante quatorze,0
21970,quatre cent quarante et un; deux cent quarante,0
21971,neuf cent quarante neuf; quatre vingt onze,0
21972,trois cent dix sept; cinq cent soixante six,1
21973,huit cent soixante dix sept; deux cent soixante dix huit,0
21974,soixante neuf; huit cent neuf,1
21975,six cent neuf; huit cent soixante sept,1
21976,quatre vingt sept; neuf cent trente huit,1
21977,seize; cinq cent deux,1
21978,six cent soixante quatre; trente,0
21979,cent soixante huit; huit cent quarante cinq,1
21980,sept cent quarante neuf; neuf cent trente sept,1
