,sents,labels
21706,six hundred and eighty one; two hundred and ninety,0
21707,one hundred and ninety one; fourteen,0
21708,seventy two; four hundred and eighty,1
21709,eight hundred and thirty nine; five,0
21710,six hundred and seventy nine; seven hundred and eighteen,1
21711,sixty; six hundred and sixty,1
21712,three hundred and twenty seven; nine hundred and thirty one,1
21713,six hundred and twelve; seven hundred and sixty seven,1
21714,nine hundred and sixty six; four hundred and fourteen,0
21715,four hundred and one; one hundred and eighty six,0
21716,one hundred and fifty; ninety six,0
21717,two hundred and forty four; one hundred and eighteen,0
21718,seven hundred and ninety five; two hundred and eighty eight,0
21719,two hundred and one; five hundred and eighty,1
21720,three hundred and fifty one; six hundred and twenty four,1
21721,six hundred and twenty eight; two hundred and five,0
21722,seven hundred and forty three; thirty nine,0
21723,two hundred and twenty three; three hundred and sixty one,1
21724,eight hundred and eighty four; four hundred and fifty,0
21725,one hundred and thirty nine; three hundred and thirty eight,1
21726,nine hundred and sixty four; six hundred and thirty four,0
21727,nine hundred and fifty six; seven hundred and eighty one,0
21728,six hundred and sixty seven; two hundred and forty nine,0
21729,three hundred and thirteen; three hundred and eighty eight,1
21730,four hundred and six; eighty,0
21731,five hundred and eighty five; eighty nine,0
21732,nine hundred and sixteen; eight hundred and fifteen,0
21733,six hundred and twenty one; eight hundred and six,1
21734,seven hundred and nine; five hundred and seventy three,0
21735,two hundred and fifty three; four hundred and ninety four,1
21736,five hundred and twenty; one hundred and fifty nine,0
21737,two hundred and eleven; seven hundred and one,1
21738,four hundred and sixty one; six hundred and sixty eight,1
21739,five hundred and twenty; eighteen,0
21740,seven hundred and sixty eight; one hundred and twenty six,0
21741,eight hundred and ninety seven; two hundred and fifty seven,0
21742,eight hundred and thirty nine; two hundred and seventy four,0
21743,seven hundred and twenty six; two hundred and six,0
21744,four hundred and seventy seven; six hundred and ninety two,1
21745,three hundred and twenty six; eight hundred and seventy,1
21746,sixty nine; eight hundred and sixty three,1
21747,three hundred and twenty five; three hundred and fifty two,1
21748,five hundred and fifty eight; nine hundred and nineteen,1
21749,seven hundred and seventeen; one hundred and sixteen,0
21750,four hundred and ninety seven; two hundred and fifty three,0
21751,five hundred and eighteen; six hundred and fifty six,1
21752,twenty two; two hundred and seventy three,1
21753,eight hundred and forty; nine hundred and forty eight,1
21754,fifty five; one hundred and fourteen,1
21755,four hundred and fourteen; three hundred and twenty two,0
21756,eight hundred and thirty eight; three hundred and seventy two,0
21757,one hundred and eighty four; fifty seven,0
21758,four hundred and eleven; three hundred and ninety one,0
21759,four hundred and fifty three; sixty five,0
21760,six hundred and eighty five; three hundred and thirty,0
21761,seven hundred and seventy three; three hundred and sixty one,0
21762,two hundred and forty six; one hundred and eighty two,0
21763,two hundred and sixty nine; three hundred and ninety one,1
21764,forty nine; five hundred and forty five,1
21765,nine hundred and two; two hundred and nineteen,0
21766,seven hundred and twenty; one hundred and twenty four,0
21767,eight hundred and seventy seven; eight hundred and ninety five,1
21768,nine hundred and sixty nine; eight hundred and nineteen,0
21769,five hundred and thirty five; six hundred and eighty eight,1
21770,six hundred and forty; nine hundred and seventy three,1
21771,four hundred and seventy nine; four hundred and forty,0
21772,two hundred and thirty; six hundred and thirty one,1
21773,seventy nine; eight hundred and nineteen,1
21774,seven hundred and nine; sixty eight,0
21775,four hundred and seventy one; one hundred and eighty six,0
21776,six hundred and eight; one hundred and seventy four,0
21777,two hundred and ninety four; one hundred and twenty seven,0
21778,three hundred and ninety two; forty six,0
21779,one hundred and forty eight; four hundred and ninety six,1
21780,four hundred and thirty six; seven hundred and ninety three,1
21781,eight hundred and sixty seven; two hundred and eighty seven,0
21782,one hundred and thirty six; forty three,0
21783,forty nine; three hundred and fifty four,1
21784,nine hundred and three; six hundred and thirty one,0
21785,four hundred and fifty six; one hundred and sixty seven,0
21786,one hundred and seventy nine; one hundred and seventy,0
21787,seven hundred and forty nine; seven hundred and thirty nine,0
21788,two hundred and eighty two; one hundred and thirty,0
21789,nine hundred and thirty four; five hundred and twelve,0
21790,five hundred and sixty one; seven hundred and fifty nine,1
21791,five hundred and four; six hundred and thirty nine,1
21792,five hundred and forty four; forty three,0
21793,four hundred and seventy one; four hundred and eighty seven,1
21794,one hundred and eighty; nine hundred and seventy nine,1
21795,two hundred and seven; seven hundred and thirty six,1
21796,three hundred and forty; three hundred and ninety two,1
21797,five hundred and eighty nine; seven hundred and sixty five,1
21798,eight hundred and seventy three; three hundred and twenty three,0
21799,five hundred and fifty two; four hundred and twenty nine,0
21800,five hundred and sixty eight; two hundred and one,0
21801,nine hundred and seventy three; seven hundred and ninety three,0
21802,ninety three; eight hundred and ninety two,1
21803,five hundred and one; eight hundred and fifty eight,1
21804,five hundred and twenty two; six hundred and ninety nine,1
21805,six hundred and ninety seven; four hundred and thirty seven,0
21806,eight hundred and forty; five hundred and thirty seven,0
21807,seven hundred and thirty seven; eight hundred and thirty six,1
21808,four hundred and ninety three; seven hundred and seventy three,1
21809,two hundred and forty six; nine hundred and forty eight,1
21810,sixty one; eight hundred and seven,1
21811,eight hundred and seven; nine hundred and fifty two,1
21812,two hundred and fifteen; two hundred and twenty one,1
21813,three hundred and seventeen; seven hundred and ninety eight,1
21814,six hundred and twenty eight; one hundred,0
21815,five hundred and sixty six; twenty one,0
21816,six hundred and ninety; seven hundred and twenty three,1
21817,three hundred and sixty four; one hundred and seventy,0
21818,two hundred and seventy four; five hundred and eighty seven,1
21819,six hundred and four; twenty three,0
21820,one hundred and ninety five; eight hundred and twenty,1
21821,seventy four; four hundred and fifty five,1
21822,eight hundred and fifty four; six hundred and fourteen,0
21823,eight; one hundred and seventy five,1
21824,six hundred and twenty seven; eight hundred and fifteen,1
21825,seven hundred and twenty; two hundred and fifty four,0
21826,two hundred and sixty eight; seven hundred and eleven,1
21827,eight hundred and fifty one; five hundred and fifty three,0
21828,three hundred and six; eight hundred and ninety six,1
21829,nine hundred and eight; two hundred and fifty seven,0
21830,three hundred and eighty six; four hundred and twenty three,1
21831,seven hundred and eighteen; one hundred and ninety eight,0
21832,six hundred and sixty five; three hundred and forty two,0
21833,thirty nine; four hundred and forty five,1
21834,twenty three; one hundred and seventy three,1
21835,four hundred and fifty five; six hundred and ninety,1
21836,seven hundred and eighty one; one hundred and fifty one,0
21837,four hundred and thirty three; five hundred and eighty six,1
21838,two hundred and four; seventy,0
21839,four hundred and fourteen; three hundred and fifty three,0
21840,five hundred and sixty one; six hundred and sixty eight,1
21841,two hundred and sixty five; eight hundred and sixty one,1
21842,one hundred and eighty one; eight hundred and ninety five,1
21843,eight hundred and thirty eight; three hundred and thirty three,0
21844,six hundred and eighty eight; eighty six,0
21845,nine hundred and sixty; seven hundred and thirty three,0
21846,eighty seven; four hundred and twenty eight,1
21847,six hundred and sixty two; seven hundred and forty eight,1
21848,four hundred and twenty eight; seven hundred and thirty one,1
21849,four hundred and ninety two; five hundred and ninety five,1
21850,four hundred and seventy five; four hundred and forty five,0
21851,five hundred and sixty five; eighty five,0
21852,twenty four; fifty eight,1
21853,eight hundred and ninety; seven hundred and forty eight,0
21854,eight hundred and forty six; twenty,0
21855,nine hundred and seven; three hundred and sixty seven,0
21856,seven hundred and twenty nine; one hundred and forty eight,0
21857,nine hundred and eighty eight; seven hundred and sixty,0
21858,one hundred and fifty six; thirty eight,0
21859,two hundred and fifty three; two hundred and seventeen,0
21860,seven hundred and twenty one; six hundred and ten,0
21861,seven hundred and fifty five; six hundred and forty,0
21862,eight hundred and twenty two; nine hundred and ninety three,1
21863,one hundred and forty nine; three hundred and fifty eight,1
21864,eighty five; six hundred and nineteen,1
21865,seven hundred and eighty three; nine hundred and fifteen,1
21866,six hundred and eighty two; six hundred and forty two,0
21867,five hundred and twenty one; six hundred and sixty,1
21868,six hundred and seventeen; eight hundred and sixteen,1
21869,four hundred and six; two hundred,0
21870,one hundred and twenty; eight hundred and seventy three,1
21871,seven hundred and twenty five; one hundred and one,0
21872,two hundred and sixty two; six hundred and ninety one,1
21873,eight hundred and sixty three; two hundred and seventy five,0
21874,eight hundred and forty three; seven hundred and eighty,0
21875,nine hundred and seventy; five hundred and seventy,0
21876,eight hundred and forty eight; eight hundred and fifteen,0
21877,eight hundred and forty; three hundred and eighty six,0
21878,two hundred and one; three hundred and sixty six,1
21879,one hundred and ninety eight; three hundred and nine,1
21880,six hundred and fifteen; six hundred and seventy six,1
21881,eight hundred and eight; five hundred and fifty eight,0
21882,three hundred and thirty four; one hundred and thirty seven,0
21883,seven hundred and ninety three; two hundred and forty six,0
21884,eight hundred and two; two hundred and fourteen,0
21885,four hundred and twenty eight; three hundred and ninety one,0
21886,five hundred and forty eight; nine hundred and twenty three,1
21887,two hundred and twenty two; five hundred and sixteen,1
21888,seven hundred and forty; nine hundred and sixty one,1
21889,seven hundred and sixty two; four hundred and sixty two,0
21890,two hundred and ninety three; seven hundred and forty three,1
21891,two hundred and twenty nine; three hundred and thirteen,1
21892,nine hundred and twenty four; twenty nine,0
21893,two hundred and eighty eight; two hundred and seventy four,0
21894,nine hundred and eighty seven; two hundred and thirty one,0
21895,five hundred and twenty three; nine hundred and sixty four,1
21896,four hundred and forty one; seventy eight,0
21897,nine hundred and thirty; four hundred and thirty seven,0
21898,three hundred and forty two; seven hundred and fourteen,1
21899,three hundred and three; twenty five,0
21900,nine hundred and ninety four; five hundred and sixty two,0
21901,thirty eight; forty two,1
21902,six hundred and ten; one hundred and forty seven,0
21903,one hundred and fifty two; three hundred and seventy three,1
21904,two hundred and fifty one; seven hundred and four,1
21905,six hundred and thirty four; four hundred,0
21906,four hundred and one; one hundred and ninety four,0
21907,seven hundred and twenty two; four hundred and eighty seven,0
21908,four hundred and seven; six hundred and thirty seven,1
21909,one hundred and thirty five; eight hundred and sixty two,1
21910,five hundred and four; nine hundred and thirty eight,1
21911,nine hundred and seventy five; two hundred and sixty four,0
21912,three hundred and fifty seven; one hundred and eight,0
21913,two hundred and ninety six; nine hundred and eighty five,1
21914,two hundred and twenty nine; one hundred and fifty one,0
21915,eighty three; nine hundred and seventy,1
21916,seven hundred and forty five; six hundred and sixty nine,0
21917,one hundred and thirty eight; nine hundred and fifty,1
21918,three hundred and forty eight; six hundred and fifty eight,1
21919,nine hundred and fifty eight; three hundred and three,0
21920,one hundred and thirty two; eight hundred and thirty seven,1
21921,seventy one; eight hundred and sixty three,1
21922,sixteen; one hundred and fifty three,1
21923,five hundred and twenty three; three hundred and forty five,0
21924,eight hundred and sixty four; four hundred and ninety two,0
21925,nine hundred and eighteen; eight hundred and eighty nine,0
21926,three hundred and nine; six hundred and sixty six,1
21927,eight hundred and eighty seven; three hundred and seventy three,0
21928,sixty seven; seven hundred and ninety four,1
21929,nine hundred and seventy three; two hundred and fifty nine,0
21930,seven hundred and thirty eight; five hundred and eighty eight,0
21931,four hundred and fifty seven; five hundred and eighty two,1
21932,four hundred and thirty one; two hundred and three,0
21933,four hundred and ten; eight hundred and fifty nine,1
21934,six hundred and ninety; six hundred and seventy two,0
21935,five hundred and twenty four; five hundred and forty,1
21936,three hundred and one; forty six,0
21937,seven hundred and forty seven; two hundred and thirty six,0
21938,three hundred and twelve; nine hundred and twenty one,1
21939,five hundred and sixty seven; eighty five,0
21940,two hundred and seventy eight; nine hundred and sixty five,1
21941,six; nine hundred and seventy eight,1
21942,two hundred and forty four; seven hundred and twenty five,1
21943,seven hundred and sixty one; three hundred and thirty two,0
21944,four hundred and thirty three; four hundred and eighty nine,1
21945,nine hundred and seventy three; nine hundred and seventy four,1
21946,fifteen; three hundred and forty five,1
21947,five hundred and forty four; nine hundred and eighty six,1
21948,six hundred and fifty three; two hundred and sixteen,0
21949,five hundred and eighty three; one hundred and twenty three,0
21950,two hundred and ninety five; three hundred and sixty eight,1
21951,one hundred and forty; five hundred and seventy seven,1
21952,five hundred and twenty four; one hundred and thirty one,0
21953,six hundred and thirty; nine hundred and seventy seven,1
21954,three hundred and sixty seven; two hundred and fifty five,0
21955,six hundred and twelve; three hundred and seventy seven,0
21956,eight hundred and forty three; five hundred and eighty seven,0
21957,nine hundred and forty three; five hundred and eighty nine,0
21958,sixty two; nine hundred and eight,1
21959,six hundred and forty one; one hundred and forty seven,0
21960,three hundred and sixty four; twenty three,0
21961,two hundred and four; nine hundred and forty two,1
21962,five hundred and ten; one hundred and sixty six,0
21963,one hundred and thirty six; five hundred and fifty three,1
21964,four hundred and seventy six; three hundred and seventy eight,0
21965,nine hundred and ninety six; four hundred and eight,0
21966,two hundred and twenty one; eight hundred and eighty four,1
21967,seven hundred and forty two; nine hundred and five,1
21968,nine hundred and nine; sixty one,0
21969,three hundred and seventy nine; one hundred and seventy four,0
21970,seven hundred and seventy; eight hundred and fifty one,1
21971,one hundred and thirty four; two hundred and forty one,1
21972,two hundred and seventy; nine hundred and ninety three,1
21973,two hundred and twenty five; sixty four,0
21974,nine hundred and eleven; six hundred and eighteen,0
21975,eight hundred and twenty six; one hundred and seventy one,0
21976,seven hundred and fifteen; six hundred and two,0
21977,seven hundred and fifty nine; seven hundred and five,0
21978,one hundred and twenty two; four hundred and thirteen,1
21979,one hundred and forty three; three hundred and forty two,1
21980,six hundred and thirty three; seven hundred and eight,1
21981,four hundred and eighty five; eight hundred and sixty eight,1
21982,seven hundred and three; six hundred and eleven,0
21983,sixty seven; eight hundred and ten,1
21984,seven hundred and forty nine; one hundred and thirty two,0
21985,nine hundred and seventy seven; five hundred and ninety,0
21986,eighty six; four hundred and seventy seven,1
21987,three hundred and one; nine hundred and fifty one,1
21988,forty seven; four hundred and ninety five,1
21989,six hundred and ninety two; seven,0
21990,two hundred and twenty nine; one hundred and twenty four,0
21991,one hundred and thirty eight; nine hundred and thirty nine,1
21992,eight hundred and twenty two; nine hundred and three,1
21993,nine hundred and eighty eight; nine hundred and eight,0
21994,two hundred and ten; three hundred and twenty one,1
21995,fifty three; one hundred and twenty four,1
21996,two hundred and thirty three; seven hundred and eighteen,1
21997,one hundred and thirteen; two hundred,1
21998,three hundred and seventy one; forty eight,0
21999,four hundred and twenty four; eight hundred and eight,1
22000,five hundred and eighty; six,0
22001,eight hundred and fifty nine; one hundred and forty nine,0
22002,nine hundred and twelve; three hundred and fifty,0
22003,two hundred and eighty; three hundred and sixty,1
22004,three hundred and twenty; one hundred and one,0
22005,two hundred and forty eight; four hundred and twenty five,1
22006,four hundred and sixty three; nine hundred and twelve,1
22007,three hundred and five; twenty seven,0
22008,eight hundred and twenty six; one hundred and forty seven,0
22009,eight hundred and ninety two; three hundred and fifty two,0
22010,four hundred and forty four; nine hundred and twenty four,1
22011,five hundred and forty seven; seventy nine,0
22012,eight hundred and thirty six; four hundred and sixty one,0
22013,nine hundred and seventy seven; eight hundred and fifty seven,0
22014,seven hundred and thirty; nine hundred and ninety eight,1
22015,two hundred and thirty five; one hundred and forty eight,0
22016,eight hundred and eighty five; two hundred and ninety five,0
22017,seven hundred and twenty eight; three hundred and sixty one,0
22018,three hundred and eighty; four hundred and twenty one,1
22019,two hundred and forty three; eight hundred and fifty two,1
22020,eight hundred and ninety five; six hundred and fifteen,0
22021,three hundred and fourteen; seven hundred and seventy five,1
22022,four hundred and thirty two; two hundred and thirty,0
22023,seven hundred and fifty; one hundred and twenty two,0
22024,two hundred and eighty six; eight hundred and thirty eight,1
22025,four hundred and seventy three; four hundred and fifty seven,0
22026,one hundred and eighty seven; nine hundred and seventy three,1
22027,five hundred and twenty eight; four hundred and eighty seven,0
22028,one hundred and seventy eight; six hundred and four,1
22029,seven hundred and sixty three; eight hundred and forty five,1
22030,five hundred and ninety two; two hundred and sixty two,0
22031,eight hundred and sixty three; nine hundred and thirty five,1
22032,five hundred and fifty four; two hundred and twenty seven,0
22033,five hundred and sixty five; nine hundred and ninety,1
22034,four hundred and six; seven hundred and eleven,1
22035,one hundred and twenty four; four hundred and forty nine,1
22036,seven hundred and eighty four; twenty three,0
22037,five hundred and ninety seven; seven hundred and fifty six,1
22038,six hundred and twenty; four hundred and seventy seven,0
22039,three hundred and sixty four; five hundred and ninety two,1
22040,eight hundred and eight; two hundred and ninety two,0
22041,three hundred and seventy two; sixty five,0
22042,one hundred and twenty eight; thirty five,0
22043,fifty; two hundred and eighty three,1
22044,four hundred and eighty four; two hundred and forty six,0
22045,nine hundred and seventeen; seven hundred and sixty seven,0
22046,seven hundred and four; six hundred and sixty six,0
22047,six hundred and ninety four; four hundred and ninety three,0
22048,seven hundred and thirty three; twenty seven,0
22049,four hundred and seventy eight; nine hundred and sixty four,1
22050,eight hundred and forty four; five hundred and forty six,0
22051,six hundred and sixty two; nine hundred and twenty six,1
22052,three hundred and sixteen; eight hundred and forty two,1
22053,one hundred and eighty one; three hundred and twenty nine,1
22054,four hundred and seventy nine; two hundred and seventy seven,0
22055,two hundred and sixty nine; eighteen,0
22056,seven hundred and twenty eight; five hundred and twenty seven,0
22057,one hundred and ninety five; thirty five,0
22058,three hundred and ten; eight hundred and fifty two,1
22059,five hundred and eleven; one hundred and twenty one,0
22060,six hundred and eighty six; three hundred and thirty three,0
22061,ninety seven; eighty six,0
22062,two hundred and sixty; three hundred and twenty one,1
22063,ninety one; eight hundred and nine,1
22064,two hundred and two; seven hundred and sixty,1
22065,forty one; nine hundred and eighty six,1
22066,two hundred and one; one hundred,0
22067,one hundred and twenty; four hundred and nine,1
22068,three hundred and thirty nine; six hundred and thirty six,1
22069,one hundred and forty one; seven hundred and eighty nine,1
22070,eight hundred and ninety six; two hundred and ninety,0
22071,eight hundred and seventy five; four hundred and sixty eight,0
22072,five hundred and forty seven; six hundred and fifty five,1
22073,five hundred and two; six hundred and eight,1
22074,six hundred and fifty four; four hundred and sixty eight,0
22075,one hundred and eight; two hundred and seventy three,1
22076,eight hundred and six; six hundred and eighty one,0
22077,six hundred and forty four; two hundred and sixty two,0
22078,nine hundred and sixty seven; nine hundred and fifty eight,0
22079,nine hundred and thirty five; seven hundred and eighty eight,0
22080,forty five; seventy eight,1
22081,one hundred and ten; nine hundred and seven,1
22082,one hundred and fifty three; two hundred and six,1
22083,three hundred and forty; seven hundred and ten,1
22084,five hundred and sixty nine; four hundred and forty nine,0
22085,six hundred and thirty six; forty eight,0
22086,five hundred and twenty one; six hundred and thirty three,1
22087,thirty two; eight hundred and eighteen,1
22088,forty seven; two hundred and sixty two,1
22089,one hundred and forty seven; two,0
22090,two hundred and sixty three; four hundred and forty four,1
22091,five hundred and sixty one; five hundred and thirty nine,0
22092,two hundred and forty nine; four hundred and fifteen,1
22093,fifty six; six hundred and seventy six,1
22094,seven hundred and thirty three; nine hundred and fifty two,1
22095,seven hundred and fifty two; nine hundred and seventy eight,1
22096,two hundred and ninety; four hundred and forty seven,1
22097,four hundred and twenty seven; five hundred and ninety six,1
22098,eight hundred and one; four hundred and nineteen,0
22099,two hundred and sixty nine; thirty six,0
22100,five hundred and fifty three; six hundred and twenty five,1
22101,six hundred and eight; four hundred and thirty seven,0
22102,two hundred and ninety two; one hundred and six,0
22103,four hundred and fifty three; seven hundred and fourteen,1
22104,four hundred and ninety nine; nine hundred and seventeen,1
22105,six hundred and twenty; four hundred and sixty five,0
22106,seven hundred and forty seven; seven hundred and seven,0
22107,four hundred and fourteen; nine hundred and thirty one,1
22108,seven hundred and eighty four; eighteen,0
22109,nine hundred and sixty six; ninety,0
22110,five hundred and sixty three; eighty nine,0
22111,eight hundred and eighty two; nine hundred and eighty two,1
22112,five hundred and fifty six; one hundred and eighty one,0
22113,ninety one; five hundred and nine,1
22114,four hundred and fifty three; eight hundred and seventy eight,1
22115,five hundred and sixteen; five hundred and eighty one,1
22116,three hundred and forty; two hundred and one,0
22117,seventy; nine hundred and forty eight,1
22118,nine hundred and sixty six; six hundred and twelve,0
22119,twenty; four hundred and twenty one,1
22120,seven hundred and seventy; four hundred and forty seven,0
22121,four hundred and thirty three; one hundred and ninety four,0
22122,one hundred and thirty four; five hundred and thirty seven,1
22123,seven hundred and forty one; eight hundred and sixty,1
22124,two hundred and fifty four; one hundred and sixty two,0
22125,nine hundred and sixty two; five hundred and sixty five,0
22126,five hundred and fourteen; nine hundred and fifty two,1
22127,eight hundred and ten; seven hundred and two,0
22128,four hundred and seventy five; five hundred and sixty five,1
22129,seven hundred and six; thirty three,0
22130,six hundred and ninety five; two hundred and three,0
22131,three hundred and nine; two hundred and sixty seven,0
22132,nine hundred and one; five hundred and eighty one,0
22133,sixty seven; eight hundred and thirty one,1
22134,eight hundred and eighty nine; five hundred and seventy four,0
22135,one hundred and forty eight; seventy four,0
22136,five hundred and seventy four; seven hundred and sixty four,1
22137,six hundred and ninety two; six hundred and seventy four,0
22138,fifty six; seven hundred and thirteen,1
22139,eight hundred and seventy; one hundred and ninety four,0
22140,one hundred and forty seven; eight hundred and ninety one,1
22141,six hundred and eighty three; six hundred and forty four,0
22142,eight hundred and twenty seven; four hundred and fifty one,0
22143,eight hundred and seventy four; five hundred and ninety four,0
22144,eighty; two hundred and eighty six,1
22145,sixty; nine hundred and fifty six,1
22146,one hundred and twenty nine; nine hundred and thirty six,1
22147,four hundred and forty eight; three hundred and seventy five,0
22148,nine hundred and thirty six; three hundred and sixty one,0
22149,twelve; three hundred and seventeen,1
22150,two hundred and seventy five; three hundred and thirty three,1
22151,three hundred and forty six; seven hundred and twenty five,1
22152,three hundred and five; nine hundred and sixty,1
22153,five hundred and forty five; seven hundred and fifty five,1
22154,five hundred and one; ninety four,0
22155,six hundred and seventy three; five hundred and forty nine,0
22156,two hundred and seventy; four hundred and twenty two,1
22157,one hundred and thirty three; eight hundred and eighty nine,1
22158,five hundred and forty four; thirteen,0
22159,four hundred and nineteen; two hundred and eleven,0
22160,seven hundred and fifty seven; six hundred and seventy eight,0
22161,seven hundred and ninety two; six hundred and sixty three,0
22162,one hundred and thirty one; two hundred and eight,1
22163,nine hundred and thirty four; nine hundred and forty two,1
22164,four hundred and thirty one; three hundred and twenty three,0
22165,one hundred and sixteen; one hundred and fifty seven,1
22166,two hundred and forty one; eight hundred and four,1
22167,eight hundred and eighty nine; seven hundred and thirty one,0
22168,three hundred and twenty two; five hundred and two,1
22169,four hundred and eleven; three hundred,0
22170,three hundred and fifty seven; five hundred and forty,1
22171,five hundred and ninety one; eight hundred and forty seven,1
22172,five hundred and forty seven; nine hundred and ninety seven,1
22173,seven hundred and twenty six; one hundred and seventy one,0
22174,sixty four; thirty three,0
22175,nine hundred and sixty five; seven hundred and twenty one,0
22176,four hundred and eighty four; thirty,0
22177,four hundred and twenty nine; five hundred and six,1
22178,seven; four hundred and eighty seven,1
22179,seven hundred and twenty eight; one hundred and forty nine,0
22180,eight hundred and thirty one; one hundred and eighty eight,0
22181,eight hundred and fifty eight; thirty seven,0
22182,four hundred and twenty eight; three hundred and fourteen,0
22183,seven hundred and thirty one; one hundred and ninety five,0
22184,four hundred and forty six; seventy five,0
22185,nine hundred and ninety seven; eight hundred and thirty,0
22186,seven hundred and sixty; seven hundred and eighty two,1
22187,three hundred and nine; five hundred and eighty three,1
22188,seven hundred and twenty eight; eight hundred and fifty three,1
22189,nine hundred and eighty five; nine hundred and forty seven,0
22190,two hundred and nineteen; nine hundred and sixty,1
22191,six hundred and ninety six; nine hundred and sixty six,1
22192,five hundred and sixty nine; one hundred and one,0
22193,eight; seven hundred and sixteen,1
22194,nine hundred and seventy eight; two hundred and fifty six,0
22195,nine; eight hundred and thirty four,1
22196,eight hundred and seventeen; two hundred and twenty nine,0
22197,two hundred and twenty; six hundred and seven,1
22198,five hundred and ninety seven; nine hundred and sixty two,1
22199,two hundred and ninety six; one hundred and eight,0
22200,six hundred and sixty nine; nine hundred and seven,1
22201,forty; four hundred and two,1
22202,nine hundred and seven; two hundred and sixty seven,0
22203,nine hundred and sixty seven; six hundred and fifteen,0
22204,forty nine; seven hundred and seventy eight,1
22205,two hundred and eighty one; one hundred and eighty four,0
22206,six hundred and thirty seven; five hundred and two,0
22207,six hundred and seventy six; five hundred and twenty three,0
22208,nine hundred and fifty; four hundred and fifty one,0
22209,three hundred and sixty; nine hundred and forty three,1
22210,four hundred and fifty seven; four hundred and two,0
22211,four; nine hundred and ninety six,1
22212,three hundred and nineteen; one hundred and ten,0
22213,five hundred and fifty seven; one hundred and twenty four,0
22214,four hundred and seventy six; eight hundred and eighty nine,1
22215,one hundred and twenty five; five hundred and forty nine,1
22216,nine hundred and eighty one; three hundred and seventy one,0
22217,one hundred and sixty four; twenty,0
22218,one hundred and twelve; five hundred and twenty seven,1
22219,three hundred and seventy three; seven hundred and twenty five,1
22220,one hundred and forty four; seven hundred and fifty nine,1
22221,seven hundred and thirty two; seven hundred and fourteen,0
22222,four hundred and three; three hundred and eighty five,0
22223,four hundred and thirty four; two hundred and sixteen,0
22224,two hundred and eighty one; six hundred and forty seven,1
22225,six hundred and seventy two; six hundred and sixty eight,0
22226,eight hundred and two; four hundred and thirty eight,0
22227,four hundred and sixty one; nine hundred and eighty two,1
22228,five hundred and twenty five; four hundred and ninety seven,0
22229,twenty six; two hundred and forty two,1
22230,sixty three; eight hundred and seventeen,1
22231,thirty; four hundred and thirty two,1
22232,six hundred and twenty seven; five hundred and fifty seven,0
22233,seven hundred and seventy six; six hundred and ninety three,0
22234,seven hundred and sixty three; five hundred and forty five,0
22235,five hundred and eighteen; four hundred and seven,0
22236,seven hundred and sixty; seven hundred and three,0
22237,seven hundred and four; two hundred and forty nine,0
22238,eight hundred and eighty six; six hundred and forty eight,0
22239,four hundred and seventy eight; eight hundred and eighty,1
22240,eight hundred and sixty; six hundred and forty eight,0
22241,eight hundred and forty four; nine hundred and eighty seven,1
22242,nine hundred and four; six hundred and forty two,0
22243,three hundred and fifty eight; four hundred and thirty four,1
22244,two hundred and eighty one; nine hundred and fifty three,1
22245,eight hundred and four; four hundred and fifty four,0
22246,seven hundred and forty nine; eight hundred and sixty,1
22247,eight hundred and ninety one; four hundred,0
22248,one hundred and fifty seven; eight hundred and thirteen,1
22249,three hundred and fifty one; one hundred and eighty six,0
22250,eight hundred and fifty one; eight hundred and forty one,0
22251,nine hundred and forty seven; six hundred and sixty,0
22252,one hundred and sixty five; three hundred and ninety four,1
22253,seven hundred and eighty six; six hundred and sixty six,0
22254,twenty six; four hundred and thirty,1
22255,seven hundred and thirty two; eight hundred and sixty four,1
22256,forty six; two,0
22257,eleven; one hundred and thirty two,1
22258,seven hundred and thirty one; four hundred and forty two,0
22259,one hundred and fifty eight; seven hundred and twenty seven,1
22260,three hundred and forty six; seven hundred and seventy,1
22261,two hundred and ninety nine; one hundred and eighty five,0
22262,eight hundred and eighty five; eight hundred and twenty seven,0
22263,one hundred and sixty eight; two hundred and twenty eight,1
22264,two hundred and four; four hundred and fifty six,1
22265,ninety six; three hundred and eighty five,1
22266,two hundred and thirty three; seven hundred and eight,1
22267,one hundred and eighty nine; one hundred and five,0
22268,seven hundred and thirty six; five hundred and fifty three,0
22269,six hundred and ninety five; five hundred and eighty two,0
22270,three hundred and fifty; seven hundred and eighty eight,1
22271,two hundred and eighty; seven hundred and eighty nine,1
22272,one hundred and seventy two; one hundred and sixty three,0
22273,four hundred and seventy four; two hundred and sixty five,0
22274,nine hundred and sixty three; four hundred and sixty nine,0
22275,three hundred and sixty one; six hundred and ninety two,1
22276,three hundred and nine; four hundred and sixty one,1
22277,forty five; five hundred and forty two,1
22278,seven hundred and fourteen; nine hundred and eighty six,1
22279,six hundred and five; thirty,0
22280,eight hundred and eighteen; six hundred and thirty one,0
22281,two hundred and forty four; three hundred and seventy five,1
22282,seven hundred and ninety four; ninety three,0
22283,ninety five; five hundred and eighty six,1
22284,nine hundred and ninety four; eight hundred and eighty five,0
22285,one hundred and fifty five; four hundred and seventy three,1
22286,seventy two; five hundred and ninety nine,1
22287,one hundred and seventy four; one hundred and forty six,0
22288,eight hundred and sixty five; nine hundred and ten,1
