,sents,labels
23512,三五十七,1
23513,四百五十五,0
23514,十八三百八,1
23515,五百五十五,0
23516,九十二五十,1
23517,十九四十九,1
23518,二十九百二,1
23519,七十八十四,1
23520,十七九十八,1
23521,百十,0
23522,二百八,0
23523,十六八百四,1
23524,三百十三,1
23525,十二二百二,1
23526,百二十一,0
23527,五,0
23528,百三十六八,1
23529,十七九十六,1
23530,五百四十一,0
23531,三百十十九,1
23532,二百七十六,0
23533,三十七十二,1
23534,十五十二,1
23535,五百六百二,1
23536,百十五九十,1
23537,百八,0
23538,三百四十一,0
23539,八百八十七,0
23540,三百六四,1
23541,九百四十五,0
23542,千二十,1
23543,六十七,0
23544,四百四十九,0
23545,二百一六百,1
23546,三百二十一,0
23547,三百二十三,1
23548,八百七十九,0
23549,六十三十三,1
23550,九百八十三,0
23551,五,0
23552,九百九十二,0
23553,六百十六五,1
23554,六百二四十,1
23555,三百三,0
23556,百九十,0
23557,九百三十三,0
23558,七百三十三,0
23559,七十二五百,1
23560,五百十五,0
23561,八百六十八,0
23562,五百八十五,0
23563,八百五十一,0
23564,七十九十八,1
23565,十五八百十,1
23566,五十,0
23567,九十二九百,1
23568,三百三百八,1
23569,七百四十三,0
23570,八十二八十,1
23571,二百六十一,1
23572,百七十五八,1
23573,七百八十二,0
23574,九百五四百,1
23575,六十四十一,1
23576,六百九十七,1
23577,百五二十九,1
23578,四十六,0
23579,百五,1
23580,六百七十二,1
23581,五百九十九,0
23582,七百五十六,0
23583,七百二十二,0
23584,二百八十七,0
23585,千百二十九,1
23586,百九四百,1
23587,七百四十五,0
23588,四百七二,1
23589,四二十六,1
23590,八百四百一,1
23591,十八五,1
23592,二百八十五,0
23593,百六百八,1
23594,八百四百五,1
23595,百,0
23596,八十七,0
23597,百三四百六,1
23598,五百八十四,0
23599,五百九十四,0
23600,百五百十四,1
23601,六百八十六,1
23602,九百十,0
23603,十百八十五,1
23604,百五十十四,1
23605,百九百七十,1
23606,七百十六,0
23607,七十四十三,1
23608,九百八十,0
23609,五百二十一,0
23610,八百十五九,1
23611,五百十一,0
23612,百六九百九,1
23613,二百八十六,0
23614,九百二十八,0
23615,十四七百四,1
23616,百一四百八,1
23617,三百二十十,1
23618,百三十五,0
23619,八九十六,1
23620,六十六百八,1
23621,三十三四十,1
23622,九百二百五,1
23623,十百九十八,1
23624,十三五十二,1
23625,四百三十七,0
23626,六百六十八,0
23627,七十二十七,1
23628,五百六十四,0
23629,九十六十一,1
23630,三百四六百,1
23631,百五十七四,1
23632,六百十二,0
23633,三百八十四,0
23634,三九百,1
23635,十七九十五,1
23636,二十三十五,1
23637,百八十十五,1
23638,九百二千,1
23639,六百九百二,1
23640,六百九十八,1
23641,四百四十三,0
23642,六百六百一,1
23643,八百八三百,1
23644,四十三,0
23645,七百三百六,1
23646,百十三六,1
23647,二百六十四,0
23648,六百四十二,0
23649,四百九十三,0
23650,五百六十,0
23651,百四九十,1
23652,四百十五,1
23653,四百六十三,1
23654,九百四三十,1
23655,四百八十三,0
23656,四百九百八,1
23657,五百十八,0
23658,百十五,0
23659,四百四九,1
23660,二百十五八,1
23661,二百七十四,0
23662,三十八十五,1
23663,四十五百五,1
23664,四十四,0
23665,十九百一,1
23666,十五九十五,1
23667,八百十一,0
23668,四百二,0
23669,三百五十七,0
23670,七百八十六,0
23671,八百九十七,0
23672,五百三十一,0
23673,五百八十八,0
23674,四百六十二,0
23675,十一百,1
23676,三百八十四,0
23677,五百八十一,0
23678,八百五十一,0
23679,七百四十四,1
23680,百五十二五,1
23681,八百三十三,0
23682,五百十二六,1
23683,十二百四,1
23684,五百二十九,0
23685,三百二十一,0
23686,九百九十三,0
23687,百六十五,0
23688,百六百七十,1
23689,八百六十三,0
23690,十一五十四,1
23691,百七十九,0
23692,八十七,0
23693,六百七十三,0
23694,九百一一,1
23695,三百,0
23696,百三十二,0
23697,三百二十二,0
23698,八十六百十,1
23699,五百六十五,1
23700,八百二十二,0
23701,百五,0
23702,五百十,0
23703,十五四百八,1
23704,七百二三十,1
23705,二六百四十,1
23706,三百六十四,0
23707,四百三,0
23708,五百三十四,0
23709,八百八六百,1
23710,四百十四,0
23711,三百八十七,0
23712,三八百十四,1
23713,四百十八千,1
23714,二百三十,0
23715,二十一百七,1
23716,五百四十四,0
23717,百三十二,1
23718,百八百十八,1
23719,百六十四,0
23720,四百四八,1
23721,十九七百四,1
23722,八十七,0
23723,五百八十六,0
23724,六百四十九,0
23725,二百五十九,0
23726,六百六十七,0
23727,二百十四,0
23728,百六十一,0
23729,四百六,0
23730,千二十九,1
23731,百六百十,1
23732,十七五百六,1
23733,千五百十七,1
23734,六百七十三,0
23735,十六四百,1
23736,五百三十七,0
23737,三百八六,1
23738,二百九十一,0
23739,九百十百,1
23740,百三十七三,1
23741,四百六十,0
23742,九百七十二,0
23743,二百七十五,0
23744,百五十八,0
23745,百八十三,0
23746,八百三十九,0
23747,九二百,1
23748,五五百二十,1
23749,三百七十二,0
23750,八百九十,0
23751,三百十七五,1
23752,二百三六,1
23753,七百九十六,0
23754,三十三千,1
23755,八百四十,0
23756,五八百四,1
23757,五九百十六,1
23758,四,0
23759,九十一十九,1
23760,百十九十一,1
23761,七百五十,0
23762,六十八十四,1
23763,六百六百九,1
23764,三百九十七,0
23765,七百八十三,0
23766,六百八十七,0
23767,三百五百七,1
23768,三百九十,0
23769,六四百,1
23770,五百二十七,0
23771,七十五九,1
23772,五百九十四,0
23773,九四百九十,1
23774,六百六十五,0
23775,五百四十一,0
23776,四百三七十,1
23777,六百八百四,1
23778,九百九十一,0
23779,四百六十一,0
23780,六百八十八,0
23781,六百十六,0
23782,百三十二,0
23783,九十七十,1
23784,八百五六十,1
23785,百三十七十,1
23786,百七十九百,1
23787,六十一十七,1
23788,三百一五,1
23789,九百九十,1
23790,三百二十四,1
23791,十五百十二,1
23792,五十五百五,1
23793,三十九百四,1
23794,九十八九十,1
23795,六百九十三,0
23796,四百九百五,1
23797,七十五,0
23798,九五十一,1
23799,七百七十二,0
23800,二百四十四,0
23801,三六百十三,1
23802,六百八十六,0
23803,四百十九,0
23804,四百三十四,0
23805,四百五十五,0
23806,百五十八,0
23807,九百九十四,0
23808,五百八十四,1
23809,八十六七百,1
23810,百七十六,0
23811,二百十七八,1
23812,百七九百七,1
23813,七百六十五,0
23814,五百四十五,0
23815,八百四十一,0
23816,四百十九,0
23817,七百二十七,0
23818,七百三十七,1
23819,百二十三,0
23820,二百十六六,1
23821,九百八十九,0
23822,五百五十三,0
23823,百七百十二,1
23824,九十二二百,1
23825,七百四十五,0
23826,二九百十六,1
23827,四百五十,0
23828,二十八百,1
23829,百八十三,0
23830,九十四百七,1
23831,五百六十九,0
23832,五,0
23833,百八十六,0
23834,八百六百三,1
23835,九百七十四,0
23836,三百四十一,0
23837,八百十一,0
23838,十六,0
23839,千七百八,1
23840,五百九十一,0
23841,八七十二,1
23842,五百十八千,1
23843,三百十六百,1
23844,三百二十八,0
23845,四五百七,1
23846,三八百十一,1
23847,二十四六,1
23848,六百五十百,1
23849,五百六十五,0
23850,六十八,0
23851,百六七十九,1
23852,七百五十一,1
23853,四百六十十,1
23854,三百十七,0
23855,三百五十八,0
23856,七十一六十,1
23857,二百六十九,1
23858,五百二十四,0
23859,百七十六,0
23860,百八十九十,1
23861,二百二,0
23862,八百四十七,1
23863,四百十一八,1
23864,八百六三百,1
23865,六十五,0
23866,二百九十五,0
23867,二百三,0
23868,六十四三十,1
23869,百六四十,1
23870,八百六十一,1
23871,三百八十九,1
23872,六百六十二,0
23873,五百六十,0
23874,三百九百五,1
23875,八百八十四,0
23876,四八,1
23877,三十五十八,1
23878,二百五十八,0
23879,三百四,0
23880,四十二六百,1
23881,六百八十八,0
23882,十二二百二,1
23883,十五十一,1
23884,四十三七,1
23885,三百九一,1
23886,五百九十四,0
23887,五五百,1
23888,九百五十八,1
23889,五十四百九,1
23890,九十七百十,1
23891,六十百十三,1
23892,七百三十七,0
23893,八百二十四,0
23894,四百七十九,0
23895,八百十五,0
23896,六十五五百,1
23897,六百二十四,0
23898,三百六,0
23899,二百三十三,0
23900,八百七十九,0
23901,四十九十七,1
23902,百六十九,0
23903,五百三十,0
23904,百八七百九,1
23905,百三十七五,1
23906,六十四三,1
23907,三十九七,1
23908,六百五百二,1
23909,二百九十八,0
23910,三百七十,0
23911,二百七十二,0
23912,六十二四,1
23913,八百六,0
23914,八百十八十,1
23915,百八十三,0
23916,九百八十六,0
23917,八十九,0
23918,九六十九,1
23919,六百八十三,0
23920,四,0
23921,十九百八十,1
23922,七二百八十,1
23923,八百三九,1
23924,八百八十,0
23925,七百四,0
23926,百一百十五,1
23927,五百五十五,0
23928,八百二十,0
23929,八百六十八,1
23930,八十三百九,1
23931,三百十五,0
23932,八百六十六,0
23933,七百三十八,0
23934,六百二十六,1
23935,百百五十五,1
23936,六十二,0
23937,三百九十九,0
23938,三百七十三,0
23939,七百四十,0
23940,二十三,0
23941,十六五百八,1
23942,六十三,1
23943,八百四十千,1
23944,二百六十四,0
23945,八十九,0
23946,九百七十四,0
23947,五百六百四,1
23948,六百三十,0
23949,九百二十七,0
23950,七百七十五,0
23951,百六百七十,1
23952,二百三十八,1
23953,二十六九十,1
23954,八百五十,0
23955,六百八四十,1
23956,七百三十八,0
23957,八百八十九,0
23958,三百七十九,0
23959,二十二百七,1
23960,五百四十九,0
23961,五百七十三,0
23962,六百二,0
23963,三十二百十,1
23964,五十四百六,1
23965,四百一四十,1
23966,七百七,0
23967,二百一四百,1
23968,二百十九,0
23969,四百二十四,0
23970,六百一一,1
23971,十五二百二,1
23972,四十三二百,1
23973,六百四十九,0
23974,七十,0
23975,四十二百八,1
23976,百三百八十,1
23977,十二八十,1
23978,二百二十,1
23979,十四七十,1
23980,三百二百八,1
23981,八十三四,1
23982,九百八十七,0
23983,二百十四六,1
23984,五十三十,1
23985,九百六十四,0
23986,三百六十一,0
23987,四百五十八,0
23988,五十四六百,1
23989,五百七十五,0
23990,五百三十二,0
23991,六百七十七,1
23992,八百八百二,1
23993,五百七十六,0
23994,七十九十九,1
23995,九百八百九,1
23996,百九十七,0
23997,十七八百九,1
23998,九百七五百,1
23999,八百四十一,0
24000,五百十二,0
24001,六十四百八,1
24002,六十一四百,1
24003,十三七百三,1
24004,五百二十一,0
24005,五十八十五,1
24006,百一九百五,1
24007,九十四十七,1
24008,八百七十四,0
24009,六百六,0
24010,千百四十八,1
24011,百四十一,0
24012,八十九十八,1
24013,五百八十三,0
24014,四百四十二,0
24015,六百九百一,1
24016,十七三十七,1
24017,百四九百十,1
24018,八十三百,1
24019,七百七四百,1
24020,八百八十三,0
24021,百七四十八,1
24022,六百四十四,1
24023,百三十十八,1
24024,十三三,1
24025,三百五十三,0
24026,三百六十,0
24027,百三十八十,1
24028,三百四十二,1
24029,五百七十三,0
24030,六百八十,0
24031,四三百八十,1
24032,百六十一一,1
24033,九百,0
24034,二百九十九,1
24035,四百八十五,0
24036,三十五,0
24037,九百五十,0
24038,九百十三六,1
24039,二十五五,1
24040,六百四十二,1
24041,十四四十八,1
24042,八四百七,1
24043,九百,0
24044,三百三十八,0
24045,五,0
24046,九百七十九,0
24047,五十七百九,1
24048,六百九十五,0
24049,百三十六,0
24050,二十四,0
24051,二百八十一,0
24052,四百九百十,1
24053,八十一百七,1
24054,四百三九百,1
24055,六十四十三,1
24056,四百五十三,0
24057,十四二十三,1
24058,八十,0
24059,八百二十六,0
24060,七十四,0
24061,五百九十六,0
24062,三十五五百,1
24063,五百三,0
24064,百七十二,0
24065,十四二十,1
24066,九百二十,0
24067,七百十七,0
24068,百五十五,0
24069,二百五十三,1
24070,八百三十九,1
24071,八百三十一,0
24072,八百十九,0
24073,十三九百六,1
24074,百五十三四,1
24075,二百八十三,0
24076,九百四十九,0
24077,八百三,0
24078,百四十一,0
24079,八百八十六,0
24080,百四十八一,1
24081,六百十四十,1
24082,六十七百四,1
24083,六百九六十,1
24084,二十九三百,1
24085,六百二十六,0
24086,百八十三三,1
24087,十七九十九,1
24088,三八十五,1
24089,九百七五,1
24090,七百九十,0
24091,三百十一十,1
24092,百五百六,1
24093,十百七十八,1
24094,三百九十四,0
24095,四百八十九,0
24096,八百十八八,1
24097,百十七十八,1
24098,六百二百三,1
24099,五百五十二,0
24100,四百七十五,1
24101,五百九十四,1
24102,十六六十,1
24103,三百八百四,1
24104,六百二十九,0
24105,百十九,1
24106,三十五五十,1
24107,七,0
24108,四百五十四,0
24109,百四十二五,1
24110,百六十四十,1
24111,六十二五,1
24112,六百一百八,1
24113,百九十四一,1
24114,二百三十八,0
24115,八百七十四,0
24116,三十百十三,1
24117,七百十四,0
24118,百七十二,0
24119,七十六,0
24120,百六九十一,1
24121,百七五百七,1
24122,三十五,0
24123,百七十八十,1
24124,三十二,0
24125,三十八十六,1
24126,六六百十二,1
24127,三百六十二,0
24128,五十一,0
24129,二百七十,0
24130,四百,0
24131,十,0
24132,四百十四,1
24133,九十三六十,1
24134,八百二十九,0
24135,八百三十三,0
24136,百十六十四,1
24137,九百六百三,1
24138,二百二十二,0
24139,三十一六,1
24140,三百四十二,0
24141,九百六百八,1
24142,二百三七十,1
24143,二十七百二,1
24144,六百三十九,0
24145,八十二百三,1
24146,六百三十四,0
24147,五十七,0
24148,四百八十一,0
24149,四十三,0
24150,六十四九百,1
24151,二十九九十,1
24152,六百一八,1
24153,九百九十九,1
24154,二十六百六,1
24155,百五十四七,1
24156,百四十四,0
24157,七百十六,0
24158,五百五六十,1
24159,百七十五七,1
24160,五百三十四,0
24161,六百七十四,0
24162,三百六十四,0
24163,九十八百八,1
24164,二百七十七,0
24165,六百三十二,0
24166,六百四十八,0
24167,六,0
24168,七百一一,1
24169,二百,0
24170,百二八百四,1
24171,百九九十,1
24172,二百十九,0
24173,二九十八,1
24174,四百八十五,0
24175,五百三十二,1
24176,二十二百,1
24177,七百九十五,0
24178,百四十三,1
24179,三百三十七,0
24180,八百七十八,0
24181,百八十九,0
24182,三百二,0
24183,百九十一三,1
24184,百十七九百,1
24185,八百五十三,1
24186,七百五十一,0
24187,百七十六,1
24188,百九十二,0
24189,四百二十二,0
24190,八百十八,0
24191,三十三,0
24192,四三百一,1
24193,三百二十三,0
24194,百五,0
24195,三百五十八,0
24196,十九七十四,1
24197,六十四十三,1
24198,二百五十八,0
24199,六百十七五,1
24200,六百六十三,0
24201,六百二十一,0
24202,四十二,0
24203,五百六十八,0
24204,十六六百七,1
24205,二百二十四,0
24206,百五十四,0
24207,五百七十九,1
24208,五百六十一,0
24209,五百七十九,0
24210,千五百一,1
24211,十九九百,1
24212,五十二十二,1
24213,六百十六,0
24214,三百四十三,0
24215,五十六十七,1
24216,四十九五百,1
24217,二百二十五,0
24218,十四五百十,1
24219,二百九七百,1
24220,四百二十七,0
24221,六百十二,0
24222,九百十八四,1
24223,二百三一,1
24224,百百十九,1
24225,十五八百二,1
24226,六百三十四,0
24227,四百六十一,0
24228,三百七十二,0
24229,三百十九,0
24230,七十二,0
24231,四百七十五,0
24232,七百九十八,0
24233,五百五十九,0
24234,七百七十二,0
24235,百二九十三,1
24236,四十八二百,1
24237,八百六,0
24238,四,0
24239,六百八十六,1
24240,三百六十,0
24241,九十四千,1
24242,五百二十,0
24243,十三十,1
24244,三百九十三,0
24245,八百四十五,0
24246,二百三十五,1
24247,二百九十二,1
24248,三十六五百,1
24249,四百五六,1
24250,十五九百二,1
24251,十八三百五,1
24252,九百八,0
24253,八百四十七,0
24254,五百七十六,0
24255,八百八,0
24256,四十五,0
24257,二十四,0
24258,三百三十七,0
24259,二百三十七,0
24260,九百二百一,1
24261,五百八十二,0
24262,四百二十八,0
24263,五百二百九,1
24264,七百九十二,1
24265,十七二十三,1
24266,十七六十六,1
24267,十六四百九,1
24268,十二十一,1
24269,九百四十七,0
24270,千三百九十,1
24271,四百百十九,1
24272,六二百十九,1
24273,十六百五,1
24274,百六十五,0
24275,三百六十五,0
24276,二百四,0
24277,二十一三,1
24278,二百五百一,1
24279,百二十六七,1
24280,百二十九,0
24281,四百二十七,0
24282,四百二十二,1
24283,六百五十九,0
24284,七百六十十,1
24285,五,0
24286,四百五十四,0
24287,四百三,0
24288,三百四十二,1
24289,六十八九十,1
24290,六百八十二,1
24291,百五百五,1
24292,八百十四,0
24293,九十六百四,1
24294,六十八,0
24295,二十二,0
24296,四百七十三,0
24297,七百五十六,1
24298,百四百七,1
24299,三百十五,0
24300,六百十七,0
24301,九百八十五,0
24302,三百三十五,1
24303,十五五十七,1
24304,七十一,0
24305,四百九十六,0
24306,二十五百六,1
24307,九百三十七,1
24308,八十二,0
24309,八百八十二,0
24310,六百六十八,0
24311,七百九十六,0
24312,七百七十三,1
24313,七百四十四,0
24314,三百十百一,1
24315,八八百七十,1
24316,四百四十一,0
24317,八百五十八,0
24318,四百六十,0
24319,五百二十,0
24320,百三十九,0
24321,四百七十四,1
24322,六,0
24323,八百五十四,1
24324,六十五百二,1
24325,五百六十四,0
24326,八百六百七,1
24327,四二十,1
24328,四百五十一,1
24329,四百六十五,0
24330,二百十,0
24331,八百七十九,0
24332,十六九百四,1
24333,九百四十二,0
24334,百四十二,0
24335,百九十八五,1
24336,九百五五百,1
24337,五百九二,1
24338,七百四十四,0
24339,五百九十七,0
24340,五百五,1
24341,七百八十四,0
24342,八十四百七,1
24343,四十三二,1
24344,七百九五,1
24345,百二二百十,1
24346,六百四,0
24347,三百七十五,0
24348,五百一十,1
24349,二百二十三,0
24350,八四百六,1
24351,百二十六,0
24352,百九十三,0
24353,六十三十三,1
24354,四百八十八,1
24355,三百十五,0
24356,百七十,0
24357,六百二十五,1
24358,二百十二,0
24359,百八十四,0
24360,三百五十五,0
24361,六百十六,0
24362,三十八,0
24363,四百三十,0
24364,六百三十三,0
24365,二八百一,1
24366,七百四十七,0
24367,六百九十八,0
24368,二五百九,1
24369,四百五十七,1
24370,六百十九,0
24371,七百五十二,0
24372,三十四七十,1
24373,八百六,0
24374,四六十五,1
24375,七百八十,0
24376,七百三十一,0
24377,百六十三,0
24378,百三百四十,1
24379,十五二百,1
24380,十九,0
24381,百十六,0
24382,五十一三十,1
24383,五百八十二,0
24384,九百十四十,1
24385,五百八百七,1
24386,五百九十,1
24387,四百十五七,1
24388,百十三,0
24389,四百七十六,0
24390,七百九十二,0
24391,七九十,1
24392,百四二百三,1
24393,百九十七,0
24394,八百五十三,0
24395,四百六十一,0
24396,八百十六,0
24397,千九十七,1
24398,百十七百五,1
24399,七百六十百,1
24400,百十一四,1
24401,三十十七,1
24402,二百七十五,0
24403,四十八十九,1
24404,六百三十四,0
24405,百四十六,0
24406,二百八十三,0
24407,四百七十六,0
24408,六百五十一,0
24409,七百九十七,0
24410,五百七十二,0
24411,八百二十三,0
24412,七十七,0
24413,七百十七,0
24414,九十二九百,1
24415,四百八,0
24416,四百七十六,0
24417,二七十八,1
24418,六十四十一,1
24419,六百十八,0
24420,八三百三十,1
24421,二百十六百,1
24422,六百四十六,1
24423,百八十十五,1
24424,五百七十三,0
24425,八百百八十,1
24426,二十六,0
24427,九十三十三,1
24428,九百八,0
24429,八十三十二,1
24430,七十二,0
24431,五百二十千,1
24432,百四百九十,1
24433,六百五十,0
24434,十三五百一,1
24435,四十三,0
24436,二百百十八,1
24437,百十六百七,1
24438,四百四十八,1
24439,百十六十九,1
24440,四百七十九,0
24441,六三百,1
24442,二百九十七,0
24443,百五八百六,1
24444,七十四十,1
24445,三百十五,0
24446,八十五九百,1
24447,九百八五十,1
24448,五百五十八,1
24449,八百九百九,1
24450,五百六十一,0
24451,三百七十四,1
24452,五百三十七,0
24453,百九四,1
24454,九九百九,1
24455,四百十四,1
24456,八百三十,0
24457,十二百七十,1
24458,九百三十三,0
24459,六八百二十,1
24460,九百九百九,1
24461,八十六六十,1
24462,二二百十,1
24463,二百八十二,0
24464,七百五十三,1
24465,百二七百九,1
24466,百一百十八,1
24467,七二百十一,1
24468,四百七十九,0
24469,三百六十九,1
24470,百十八百六,1
24471,四百九十四,1
24472,四百五十四,0
24473,八百六十一,0
24474,百三十一,0
24475,百三十二八,1
24476,九百五百七,1
24477,七百九一,1
24478,七百七,0
24479,六百十七,0
24480,五百五十二,1
24481,五百七十二,0
24482,千三百十五,1
24483,六百三,0
24484,二百七十四,0
24485,八百三十四,0
24486,三十九百七,1
24487,五十九二十,1
24488,二百八十五,0
24489,十三百十,1
24490,二百八十二,1
24491,六百八五十,1
24492,六百八十三,0
24493,十二六百八,1
24494,四十八,0
24495,六百五十,0
24496,百三六百七,1
24497,百四三十一,1
24498,四十一,0
24499,四十三十九,1
24500,百六百一,1
24501,六九百十四,1
24502,三百七十一,0
24503,三百九十八,0
24504,七百十六,1
24505,二百十七,0
24506,九百三十一,0
24507,四百二十一,0
24508,十九二十七,1
24509,七七百八,1
24510,二百一二十,1
24511,五百二十一,1
24512,八百百二,1
24513,九百九十百,1
24514,八十,0
24515,六百十八,0
24516,七百八十六,0
24517,四三,1
24518,四十五八百,1
24519,五百七十六,0
24520,百三十七百,1
24521,三百七十六,0
24522,二十四九,1
24523,七百百九,1
24524,六四百九,1
24525,九百四十八,0
24526,七百五十三,0
24527,四百七十八,0
24528,三百三十六,0
24529,百五十九,0
24530,七百五十六,0
24531,六百七十,0
24532,百八十四,0
24533,六百二,0
24534,六百六十七,0
24535,九百十六百,1
24536,五十六,1
24537,百八九十八,1
24538,八百四十九,0
24539,二百四百四,1
24540,九百三十九,0
24541,五百五十七,0
24542,八百六,0
24543,六百九二,1
24544,七二百三,1
24545,百五八,1
24546,六百七十八,0
24547,二百七十五,0
24548,百五一,1
24549,五百十三,0
24550,八十九二百,1
24551,百二十九,0
24552,二十五十五,1
24553,十九九十一,1
24554,三百六十五,1
24555,二百一二十,1
24556,五百七十八,0
24557,七十二六,1
24558,四百四十四,0
24559,六九百二,1
24560,九百六十九,0
24561,五百四十八,0
24562,二百七十六,0
24563,九百二五,1
24564,六七十二,1
24565,四百六十四,0
24566,百三十四,0
24567,二百八十六,0
24568,三百三十七,0
24569,四百六十八,1
24570,百十六百五,1
24571,七十九二百,1
24572,四百十三,0
24573,六十六十六,1
24574,九百九十五,0
24575,百三十,0
24576,九百九十六,0
24577,二百十六,1
24578,九百二,0
24579,百九十四,0
24580,三百八十一,0
24581,九百十九,0
24582,三十九百三,1
24583,百三百八,1
24584,二百五十七,0
24585,三百十二,0
24586,七百四十,0
24587,百六十百十,1
24588,四百一十六,1
24589,百一六十一,1
24590,十七九百一,1
24591,百九六十三,1
24592,七百二十二,0
24593,十百七十一,1
24594,六百六十五,1
24595,二百六十,1
24596,七百七,0
24597,六百六十,0
24598,五十八九,1
24599,二百八十四,0
24600,二百三十一,0
24601,五百五十八,1
24602,二百四十一,0
24603,二百三十九,0
24604,七百二,0
24605,百五百六十,1
24606,四六十六,1
24607,八百三十七,0
24608,百六十六五,1
24609,九百十九,0
24610,三百二十六,1
24611,八十二百一,1
24612,七百四十四,0
24613,四百三十三,0
24614,二百九二百,1
24615,二百九十七,0
24616,二六百十三,1
24617,六百三十三,0
24618,六二百七,1
24619,二百九十一,0
24620,百十三,0
24621,九百四六十,1
24622,二百六十千,1
24623,五十三二十,1
24624,九百三十二,0
24625,五百二十二,1
24626,三十七七,1
24627,四十八四,1
24628,十二百一,1
24629,七百五十五,0
24630,百四十一,0
24631,七百九十八,0
24632,三十五,0
24633,八十,0
24634,八百七百四,1
24635,三百九十六,0
24636,八百七,0
24637,六十五九,1
24638,二十八,0
24639,七百二十,1
24640,四百七十一,1
24641,百十八十三,1
24642,百六七十五,1
24643,四十二百九,1
24644,四百七,1
24645,四百九十二,0
24646,六百八七,1
24647,六百四百十,1
24648,八百十三十,1
24649,六百三十二,0
24650,三三百二,1
24651,七七,1
24652,百一二,1
24653,四百三十九,1
24654,六十三七百,1
24655,三百九十四,0
24656,三十四,0
24657,五百十六百,1
24658,六百六五,1
24659,二百二,0
24660,五百七十一,1
24661,二,0
24662,二十六,0
24663,百二,0
24664,千三百五,1
24665,八十一百四,1
24666,四五百三十,1
24667,八百五六,1
24668,十七六十八,1
24669,八百七十四,0
24670,二百二十五,0
24671,九百,0
24672,十三四十,1
24673,六百七十七,0
24674,二百七百七,1
24675,五百五十六,0
24676,二百七十九,0
24677,四三百九十,1
24678,八百三十八,0
24679,九五百二十,1
24680,十六百十六,1
24681,八百五十七,0
24682,百六十,0
24683,三百五十五,0
24684,五百八十一,0
24685,八百七十六,0
24686,二百二十九,0
24687,七十三,0
24688,六百七,0
24689,四百六十九,0
24690,九百七十九,0
24691,六百七十八,0
24692,七十一百三,1
24693,四百十三,0
24694,七二百十五,1
24695,十七百十三,1
24696,十二八百四,1
24697,四十百十三,1
24698,百九百九十,1
24699,五百九十七,0
24700,九百,0
24701,百六十一,1
24702,二十六九百,1
24703,八百二十四,0
24704,八百二十八,0
24705,十八九百十,1
24706,千,0
24707,百二十九,0
24708,十五九十八,1
24709,十六百一,1
24710,四百五十一,0
24711,八百五十一,0
24712,百九四十一,1
24713,七百十一二,1
24714,五百十九,0
24715,二十三十七,1
24716,十一十八,1
24717,九百十七,1
24718,五百十四,0
24719,百十五八,1
24720,百十三六,1
24721,六百六十七,0
24722,六百五十五,0
24723,三百八七十,1
24724,七百十十五,1
24725,百,0
24726,四十六,0
24727,五百三十八,0
24728,四百六十,0
24729,百七十五,0
24730,八百二十四,1
24731,四百五十,0
24732,十二八百九,1
24733,八百十一,0
24734,九百六百二,1
24735,八百四十八,0
24736,五百七百四,1
24737,九百二十四,0
24738,五百十二,0
24739,四九百六,1
24740,七百四十二,0
24741,二百五十四,0
24742,三十九十一,1
24743,四百五十五,0
24744,七百八十一,0
24745,七百十八四,1
24746,八百六十六,0
24747,六百八十二,0
24748,十三三十六,1
24749,二百四七百,1
24750,六百五十五,0
24751,六十七十,1
24752,五百九十五,1
24753,八十三,1
24754,百四十九千,1
24755,四百十六一,1
24756,七十六百五,1
24757,百十七六百,1
24758,二百十百,1
24759,百十七三,1
24760,七十八百三,1
24761,十九,0
24762,二百二五百,1
24763,八五百十四,1
24764,四十二十一,1
24765,千九百二,1
24766,六百八,0
24767,七百十八,0
24768,百八百七十,1
24769,二百二十一,0
24770,六十六十二,1
24771,十六九百二,1
24772,二十二百,1
24773,五十四,1
24774,百二,0
24775,六百,0
24776,七十三三,1
24777,九七十七,1
24778,十八百八十,1
24779,三百四十三,1
24780,五十二百九,1
24781,百八四十七,1
24782,百八十四,0
24783,三百六,1
24784,四十二五十,1
24785,二百一九十,1
24786,百五百十二,1
24787,十百七十七,1
24788,九十八百二,1
24789,七百十四,0
24790,九九百一,1
24791,七百五十七,0
24792,三百四十七,0
24793,七百九十三,0
24794,百十七,0
24795,五百三十七,0
24796,四百五十九,0
24797,五百二十六,1
24798,九百八,0
24799,六百二十八,0
24800,四百六十五,0
24801,三百四十,0
24802,七百四十九,0
24803,百六十七,1
24804,二十一九百,1
24805,百六十二,0
24806,二十五十二,1
24807,九百四十六,0
24808,六十七,0
24809,六百七十九,1
24810,二百四十三,0
24811,五百六八,1
24812,四百六十九,0
24813,十九百八十,1
24814,六百十八,0
24815,五百八四百,1
24816,十五三百一,1
24817,三百九十二,1
24818,七百六十八,0
24819,四十八十四,1
24820,百八十八九,1
24821,六百九十三,0
24822,四百七十,0
24823,二百七十九,0
24824,九三百十九,1
24825,百六百三十,1
24826,百十二六,1
24827,六百五十二,0
24828,百七十七一,1
24829,八五百三十,1
24830,十八十四,1
24831,五百七十五,1
24832,十二三百九,1
24833,五五百一,1
24834,五百七十四,1
24835,七百五十五,0
24836,五百九十二,0
24837,三百九十四,0
24838,百二二百六,1
24839,九百十三十,1
24840,十二八十六,1
24841,八百十八三,1
24842,八百三十一,0
24843,六百二,1
24844,九百四百二,1
