,sents,labels
20535,ottehundrede og fireoghalvfems,0
20536,femhundrede og et treogfirs,1
20537,nihundrede og fire,0
20538,nihundrede og otte elleve,1
20539,trehundrede og fyrre tyve,1
20540,femten syvhundrede og syv,1
20541,trehundrede og nioghalvfjerds,0
20542,firehundrede og syvoghalvfjerds,0
20543,ottehundrede og syvogfirs,0
20544,firehundrede og enogfirs,0
20545,ottehundrede og enogtredive,0
20546,syvhundrede og treoghalvfjerds,0
20547,sekshundrede og nioghalvfems,0
20548,ti,0
20549,treds trehundrede og seks,1
20550,trehundrede og enoghalvtreds,0
20551,sekshundrede og tretten,0
20552,firehundrede og halvtreds,0
20553,femhundrede og enoghalvfems,0
20554,syvhundrede og syvogtyve,0
20555,femoghalvfems,0
20556,ottehundrede og seks firs,1
20557,syvhundrede og otte nitten,1
20558,nihundrede og ni seksogtyve,1
20559,fireogfirs syvoghalvfjerds,1
20560,nihundrede og fireogtyve,0
20561,treogfyrre sytten,1
20562,femhundrede og seksogfirs,0
20563,ethundrede og niogtredive,0
20564,ethundrede og niogfyrre,0
20565,ti nihundrede og niogfirs,1
20566,sekshundrede og otteogtyve,0
20567,femoghalvfems,0
20568,firehundrede og otte,0
20569,tohundrede og tolv tretten,1
20570,firs,0
20571,nihundrede og ni tredive,1
20572,firs firehundrede og femten,1
20573,femoghalvfjerds nioghalvfems,1
20574,trehundrede og treogtreds et,1
20575,tooghalvfjerds halvfjerds,1
20576,nihundrede og treogtredive,0
20577,sytten toogfirs,1
20578,ni syvhundrede og tretten,1
20579,nihundrede og fireogtredive,0
20580,firs femogtyve,1
20581,sekshundrede og elleve,0
20582,nihundrede og halvfems seks,1
20583,trehundrede og seksogtredive,0
20584,nihundrede og treogtredive,0
20585,syvhundrede og femten otte,1
20586,sekshundrede og otte,0
20587,sekshundrede og seksogtreds,0
20588,ottehundrede og fem fire,1
20589,seksogtreds nitten,1
20590,sekshundrede og seksogtredive,0
20591,sekshundrede og fire fyrre,1
20592,niogtredive fireoghalvfems,1
20593,niogfirs otteogfyrre,1
20594,syvhundrede og fem tyve,1
20595,femhundrede og enogfirs seks,1
20596,nihundrede og tooghalvfems,0
20597,ottehundrede og toogtyve ni,1
20598,syvhundrede og ti toogtyve,1
20599,firehundrede og niogtyve,0
20600,nihundrede og et treds,1
20601,sekshundrede og otteogtreds,0
20602,niogfyrre enoghalvtreds,1
20603,femhundrede og fireogtredive,0
20604,tohundrede og seksoghalvtreds,0
20605,firehundrede og fireoghalvfjerds,0
20606,treogfyrre otteoghalvtreds,1
20607,trehundrede og femoghalvtreds,0
20608,femhundrede og syv tredive,1
20609,nihundrede og niogtreds,0
20610,femhundrede og toogfirs,0
20611,trehundrede og femogfyrre,0
20612,trehundrede og niogfirs,0
20613,trehundrede og tooghalvfems,0
20614,femten ottehundrede og firs,1
20615,ottehundrede og niogtreds,0
20616,seksten syvhundrede og et,1
20617,trehundrede og halvfems otte,1
20618,firehundrede og tolv,0
20619,fjorten syvhundrede og firs,1
20620,tyve ethundrede og enogtreds,1
20621,ottehundrede og fireogfyrre,0
20622,sekshundrede og enogtyve,0
20623,ottehundrede og femten treds,1
20624,ottehundrede og syvogtreds,0
20625,femhundrede og tyve ettusind,1
20626,nitten sekshundrede og fire,1
20627,firs sekshundrede og treds,1
20628,ethundrede og syv otte,1
20629,trehundrede og niogfirs,0
20630,femhundrede og enogtredive,0
20631,ottehundrede og toogtyve,0
20632,sekshundrede og enogfirs,0
20633,femhundrede og toogtyve,0
20634,ottehundrede og toogfirs,0
20635,ettusind syvhundrede og fire,1
20636,nihundrede og otteogtyve,0
20637,femoghalvtreds seksogfirs,1
20638,ti trehundrede og fjorten,1
20639,ethundrede og nitten tre,1
20640,atten ethundrede og fyrre,1
20641,firehundrede og firs,0
20642,ottehundrede og niogfirs,0
20643,ottehundrede og otte,0
20644,tohundrede og halvfjerds,0
20645,sekshundrede og femogtreds,0
20646,trehundrede og femogfirs,0
20647,ettusind tohundrede og tre,1
20648,nihundrede og enogfirs,0
20649,fem femhundrede og ti,1
20650,seksogfyrre ni,1
20651,ni firehundrede og tretten,1
20652,syvhundrede og niogtyve tolv,1
20653,otteoghalvfjerds enogtyve,1
20654,femhundrede og nioghalvtreds,0
20655,ethundrede og treds,0
20656,enogfirs,0
20657,sekshundrede og tyve,0
20658,tohundrede og to syvogtyve,1
20659,enoghalvfems femogfyrre,1
20660,enogtyve,0
20661,femten,0
20662,trehundrede og halvfems,0
20663,ottehundrede og et,0
20664,nihundrede og toogtyve,0
20665,trehundrede og niogfyrre,0
20666,femogfyrre enoghalvfems,1
20667,ni syvhundrede og femogfyrre,1
20668,nihundrede og ti,0
20669,syvhundrede og tooghalvfems,0
20670,sekshundrede og fireogfirs,0
20671,nihundrede og tooghalvfems,0
20672,tohundrede og syvoghalvfjerds,0
20673,fireogtreds,0
20674,otte tredive,1
20675,trehundrede og tyve fem,1
20676,femhundrede og fireogtredive,0
20677,nihundrede og tre elleve,1
20678,syvhundrede og treogtreds,0
20679,sekshundrede og et enogfirs,1
20680,nihundrede og toogtredive,0
20681,sekshundrede og halvtreds,0
20682,seksogtredive,0
20683,trehundrede og toogfyrre,0
20684,ethundrede og sytten sytten,1
20685,syvogfirs treds,1
20686,syvhundrede og femoghalvtreds,0
20687,syvoghalvtreds otteogfyrre,1
20688,sekshundrede og ni treogfirs,1
20689,otteoghalvtreds,0
20690,otteogfyrre,0
20691,femhundrede og otteogfyrre,0
20692,sekshundrede og syvogtreds,0
20693,fire tohundrede og niogtyve,1
20694,ethundrede og enogtreds,0
20695,femten,0
20696,syvhundrede fireogfirs,1
20697,syvhundrede og sytten,0
20698,syv sekshundrede og atten,1
20699,firehundrede og femogtreds,0
20700,tooghalvfjerds,0
20701,ottehundrede og otteogfirs,0
20702,sekshundrede og ti tretten,1
20703,otteogfyrre sekshundrede,1
20704,syvhundrede otteogtreds,1
20705,toogfirs tredive,1
20706,nihundrede og atten seks,1
20707,tohundrede og otteogfyrre,0
20708,seksogtyve,0
20709,syvoghalvtreds otteogtreds,1
20710,tohundrede og treogfyrre,0
20711,fem sekshundrede og tolv,1
20712,ni trehundrede og toogtyve,1
20713,niogfyrre ethundrede,1
20714,enogtredive syvoghalvfjerds,1
20715,ottehundrede og otte,0
20716,ottehundrede og otteogtyve,0
20717,treoghalvfems toogtyve,1
20718,treogtreds seksoghalvfems,1
20719,syv nihundrede og elleve,1
20720,sekshundrede og treogtredive,0
20721,niogtreds ethundrede,1
20722,tohundrede og niogfirs fire,1
20723,firehundrede og toogtredive,0
20724,ni syvhundrede og toogtreds,1
20725,firehundrede og syvogfyrre,0
20726,tohundrede og seksogfirs,0
20727,nihundrede og syvogtredive,0
20728,trehundrede og to treogtyve,1
20729,ottehundrede og to,0
20730,otteogfyrre fireoghalvfjerds,1
20731,firehundrede og to enogfyrre,1
20732,femoghalvfems seksogfyrre,1
20733,tohundrede og syv halvfjerds,1
20734,trehundrede og femogtreds,0
20735,toogfirs syvhundrede og tre,1
20736,fjorten tredive,1
20737,trehundrede og niogtyve,0
20738,firehundrede otteoghalvfems,1
20739,otteoghalvfjerds,0
20740,ottehundrede og tre seks,1
20741,ottehundrede og seksoghalvtreds,0
20742,ottehundrede og syvoghalvfjerds,0
20743,femhundrede og sytten ni,1
20744,syvhundrede og syvogfirs,0
20745,trehundrede og to treds,1
20746,fireogfirs tooghalvfems,1
20747,sekshundrede og otte,0
20748,tohundrede,0
20749,otte syvhundrede og toogfirs,1
20750,ti fireogfyrre,1
20751,ethundrede og syvogfirs,0
20752,trehundrede og fire fem,1
20753,toogtreds,0
20754,elleve trehundrede og fire,1
20755,enogtyve trehundrede og fire,1
20756,toogfyrre femhundrede og et,1
20757,ottehundrede og femogtredive,0
20758,sekshundrede og treoghalvtreds,0
20759,tohundrede og nitten,0
20760,ottehundrede og femoghalvfems,0
20761,halvfjerds treogtreds,1
20762,sekshundrede og femogtyve,0
20763,femhundrede og fireogtredive,0
20764,tohundrede og fire,0
20765,sekshundrede og niogtredive,0
20766,nihundrede og fireogtredive,0
20767,femhundrede og syvoghalvtreds,0
20768,nihundrede og syv,0
20769,atten tohundrede og treds,1
20770,nihundrede og enogtredive ni,1
20771,firehundrede og ni,0
20772,syvhundrede og seksoghalvfems,0
20773,femogtredive,0
20774,tohundrede og fire ti,1
20775,femogfyrre niogfyrre,1
20776,fem firehundrede og tolv,1
20777,ottehundrede syvogtredive,1
20778,femhundrede og otteogfyrre,0
20779,seksogtyve syvogtreds,1
20780,ethundrede og seksten ni,1
20781,nihundrede og seksogtredive,0
20782,ethundrede og nioghalvfems,0
20783,tohundrede og seks fyrre,1
20784,ottehundrede og toogtredive,0
20785,ti ottehundrede og fire,1
20786,ethundrede og ni otte,1
20787,tohundrede og otteoghalvfjerds,0
20788,tohundrede og niogtyve,0
20789,treogfirs treogfirs,1
20790,sekshundrede og toogtyve,0
20791,ottehundrede og ni,0
20792,ethundrede og firs halvtreds,1
20793,trehundrede og elleve,0
20794,nihundrede og fire,0
20795,seksogtyve otteoghalvtreds,1
20796,ottehundrede og syvogtredive,0
20797,femhundrede og et nitten,1
20798,tohundrede og enoghalvtreds,0
20799,to treogtredive,1
20800,femogtredive tohundrede,1
20801,nitten seksogfyrre,1
20802,firehundrede og firs fjorten,1
20803,firehundrede og tre,0
20804,sytten otteoghalvtreds,1
20805,tohundrede og ti,0
20806,firehundrede og toogtyve,0
20807,tolv tohundrede og niogfirs,1
20808,sekshundrede og niogtredive,0
20809,tohundrede og sytten,0
20810,ethundrede og seksogtreds ni,1
20811,nihundrede og niogtreds,0
20812,tre otteoghalvtreds,1
20813,toogtreds nioghalvfjerds,1
20814,nihundrede og treoghalvfems,0
20815,tohundrede og tre,0
20816,sekshundrede og enogfirs,0
20817,nihundrede og treogtyve,0
20818,nihundrede og otteogtyve,0
20819,nitten tohundrede og fyrre,1
20820,syvhundrede og syv syvogfirs,1
20821,to elleve,1
20822,enoghalvtreds tretten,1
20823,syv firehundrede og sytten,1
20824,ethundrede og femogfyrre ni,1
20825,nihundrede og treogtredive,0
20826,fire trehundrede og ti,1
20827,ethundrede og halvfjerds ti,1
20828,syvogfyrre,0
20829,tre sekshundrede og seks,1
20830,fire tohundrede og otte,1
20831,elleve ethundrede og otte,1
20832,femhundrede og femoghalvfjerds,0
20833,toogtyve treoghalvtreds,1
20834,femoghalvfems,0
20835,sekshundrede og enogtyve,0
20836,tohundrede og tolv,0
20837,nihundrede og treds tyve,1
20838,femhundrede og treogtredive,0
20839,fireoghalvfjerds seksogfyrre,1
20840,sekshundrede og treoghalvfjerds,0
20841,firehundrede og enoghalvfjerds,0
20842,otteogfirs niogtreds,1
20843,syvogfirs,0
20844,seksogtredive enoghalvfems,1
20845,nioghalvfjerds enogfirs,1
20846,niogfirs,0
20847,ottehundrede og enogfirs,0
20848,sekshundrede og otteoghalvtreds,0
20849,trehundrede og niogtyve,0
20850,otteogtyve enogtreds,1
20851,seksogtredive treogfyrre,1
20852,nihundrede og niogtyve,0
20853,treoghalvtreds toogtreds,1
20854,syvogtyve trehundrede og to,1
20855,ottehundrede og elleve treds,1
20856,ottehundrede og tyve,0
20857,tohundrede og seksten ti,1
20858,ottehundrede og toogtreds,0
20859,toogfirs femogtyve,1
20860,femhundrede og otteogtyve,0
20861,tohundrede og femogtreds fem,1
20862,atten ni,1
20863,seksogfirs et,1
20864,nihundrede og to niogtyve,1
20865,toogfyrre otteogtreds,1
20866,ottehundrede ethundrede,1
20867,fem syvhundrede og nitten,1
20868,ethundrede og ni niogtyve,1
20869,niogfirs to,1
20870,sekshundrede og femogtredive,0
20871,ethundrede og otteogtyve,0
20872,tohundrede og niogfyrre,0
20873,firehundrede og niogtredive,0
20874,treogfirs sekshundrede og to,1
20875,ethundrede og fireoghalvtreds,0
20876,tohundrede og niogfirs treds,1
20877,trehundrede og to,0
20878,femhundrede,0
20879,firehundrede og otteoghalvfjerds,0
20880,femogtreds toogtreds,1
20881,sekshundrede og enoghalvfems,0
20882,sekshundrede og femogtyve to,1
20883,trehundrede og femten to,1
20884,trehundrede og toogtyve tre,1
20885,sytten trehundrede og nitten,1
20886,toogtyve enogtyve,1
20887,ethundrede og otteogfirs,0
20888,sekshundrede og otteoghalvfems,0
20889,femogfyrre syvhundrede og ti,1
20890,seks enogtyve,1
20891,ethundrede og niogfirs,0
20892,tohundrede og ti niogfyrre,1
20893,ethundrede og fireoghalvtreds,0
20894,enoghalvfjerds ottehundrede,1
20895,tohundrede og fire halvtreds,1
20896,halvfems sekshundrede og tre,1
20897,seksoghalvtreds femogfyrre,1
20898,ottehundrede og fireogtredive,0
20899,enogfirs otteogfyrre,1
20900,ettusind tohundrede og to,1
20901,femhundrede og syvoghalvfjerds,0
20902,nihundrede og otte seksten,1
20903,trehundrede og treogfyrre,0
20904,syv femhundrede og niogtreds,1
20905,trehundrede tohundrede,1
20906,tohundrede og fireoghalvtreds,0
20907,fem tohundrede og tre,1
20908,fire sekshundrede og atten,1
20909,femogfirs ethundrede og firs,1
20910,trehundrede og nioghalvfjerds,0
20911,syv nihundrede og niogfirs,1
20912,ethundrede og seks,0
20913,femten nihundrede og fjorten,1
20914,trehundrede og syvoghalvtreds,0
20915,nihundrede og fire,0
20916,tohundrede og nioghalvfems,0
20917,firehundrede og to,0
20918,seks syvhundrede og fire,1
20919,firehundrede og otteoghalvfjerds,0
20920,syv syvhundrede og syvogtyve,1
20921,tohundrede og firs femogfirs,1
20922,femhundrede og treogtredive,0
20923,toogfirs nihundrede og seks,1
20924,tohundrede og ti tredive,1
20925,trehundrede og otte niogfirs,1
20926,fire femhundrede og halvfems,1
20927,tredive fireoghalvfjerds,1
20928,ni fireogtyve,1
20929,sekshundrede og fem,0
20930,sekshundrede og halvfjerds,0
20931,ethundrede og otteogtredive,0
20932,sekshundrede og atten atten,1
20933,toogfirs nihundrede og tolv,1
20934,firehundrede og halvfjerds,0
20935,nihundrede og halvfems,0
20936,femhundrede og sytten,0
20937,firs femhundrede og et,1
20938,syvoghalvfjerds syvogtreds,1
20939,tooghalvfems,0
20940,tooghalvfems tre,1
20941,ethundrede og femoghalvfems,0
20942,syvhundrede og otteogtreds,0
20943,femhundrede og fire sytten,1
20944,tooghalvtreds,0
20945,fire otteogtredive,1
20946,femhundrede og enogtreds,0
20947,ethundrede og firs,0
20948,tohundrede og niogtredive,0
20949,syvhundrede og seks niogtyve,1
20950,femhundrede og syvogfirs,0
20951,syvhundrede,0
20952,nihundrede og ni syvogtreds,1
20953,femogfyrre ethundrede,1
20954,femhundrede og fem,0
20955,syvoghalvtreds nitten,1
20956,ethundrede og fem seksogfirs,1
20957,femten enogfyrre,1
20958,nihundrede og tre syvogtreds,1
20959,firs syvogtyve,1
20960,trehundrede og nioghalvfjerds,0
20961,firehundrede,0
20962,ni trehundrede og enogfyrre,1
20963,femhundrede og tooghalvfjerds,0
20964,seks tohundrede og tretten,1
20965,ethundrede og fjorten ni,1
20966,ottehundrede og sytten,0
20967,syv ethundrede og syvogtyve,1
20968,firehundrede og seksoghalvtreds,0
20969,trehundrede og femogfirs,0
20970,ni nihundrede og ni,1
20971,toogtredive tooghalvfems,1
20972,ethundrede og femogfirs,0
20973,trehundrede og niogtredive,0
20974,tohundrede og otte,0
20975,sekshundrede og niogtyve,0
20976,firehundrede og fireogtyve,0
20977,tohundrede og toogtreds,0
20978,nihundrede og tre halvtreds,1
20979,syvhundrede og fireogfyrre,0
20980,ottehundrede og fireoghalvfjerds,0
20981,firs tohundrede og atten,1
20982,femhundrede og toogtyve ti,1
20983,syvogfyrre syvhundrede og ni,1
20984,femhundrede og fireogtreds,0
20985,otteogfyrre,0
20986,ni nihundrede og nitten,1
20987,syvogtyve seksogfirs,1
20988,niogtyve,0
20989,femhundrede og syv,0
20990,nioghalvtreds,0
20991,ni ethundrede og ti,1
20992,ethundrede og seksoghalvfjerds,0
20993,tohundrede og syvogtyve,0
20994,atten sekshundrede og syv,1
20995,syvogfyrre fireogfirs,1
20996,firehundrede og halvtreds,0
20997,trehundrede og halvfjerds,0
20998,nihundrede og femogtyve,0
20999,ethundrede og toogtyve,0
21000,nioghalvtreds otte,1
21001,fireogtreds tohundrede og ni,1
21002,tohundrede og seksoghalvfems,0
21003,firehundrede og ti,0
21004,syvogfirs toogtredive,1
21005,syvoghalvfems femogfirs,1
21006,tredive,0
21007,femogtyve syvogfyrre,1
21008,nihundrede og tolv,0
21009,to ethundrede og fjorten,1
21010,enogfirs fireogtyve,1
21011,nihundrede og seksogtyve syv,1
21012,ettusind niogfirs,1
21013,ti ottehundrede og halvtreds,1
21014,firehundrede og enoghalvtreds,0
21015,otte ottehundrede og nitten,1
21016,trehundrede og toogfirs,0
21017,fireogtreds fireogfyrre,1
21018,tohundrede og niogtreds tre,1
21019,trehundrede og fem fire,1
21020,nihundrede og tre,0
21021,trehundrede og elleve,0
21022,fireogfirs fyrre,1
21023,trehundrede og elleve,0
21024,tohundrede og nitten,0
21025,syvhundrede og fireoghalvfems,0
21026,firehundrede og toogtreds,0
21027,sekshundrede og atten,0
21028,ti syvhundrede og syvogfyrre,1
21029,sekshundrede og treogfirs,0
21030,tohundrede og firs enogfyrre,1
21031,nihundrede og syv tre,1
21032,sekshundrede og otteogtreds,0
21033,tohundrede og otteogtreds et,1
21034,enogtreds ni,1
21035,ethundrede og syvogtyve ni,1
21036,trehundrede og niogtreds,0
21037,tre ottehundrede og fyrre,1
21038,trehundrede og fireoghalvfems,0
21039,tohundrede og firs ti,1
21040,ottehundrede og ti ti,1
21041,femhundrede,0
21042,ethundrede og syv fyrre,1
21043,sekshundrede og enogfirs,0
21044,treds tohundrede og niogtyve,1
21045,tohundrede og enoghalvtreds,0
21046,ethundrede og enogtredive,0
21047,nihundrede og fireogtreds,0
21048,femten ethundrede og otte,1
21049,trehundrede og enoghalvtreds,0
21050,enogtreds syvhundrede og fem,1
21051,sekshundrede og ni,0
21052,femhundrede og fire niogfirs,1
21053,femhundrede og halvfjerds,0
21054,syvogfirs seksogfirs,1
21055,femhundrede og treoghalvfjerds,0
21056,seksten nihundrede og ni,1
21057,sekshundrede tyve,1
21058,ethundrede og toogtyve,0
21059,ethundrede og et tre,1
21060,ti nihundrede og enogtredive,1
21061,firehundrede og seksoghalvfems,0
21062,tretten sekshundrede,1
21063,ottehundrede og toogtreds,0
21064,ethundrede og toogtreds,0
21065,firehundrede og seksten,0
21066,syvhundrede og tretten treds,1
21067,sekshundrede og otteoghalvfems,0
21068,trehundrede elleve,1
21069,otteogtreds treds,1
21070,sekshundrede og seks,0
21071,ni sekshundrede og femogtyve,1
21072,ottehundrede og seksogtredive,0
21073,syv ottehundrede og toogfirs,1
21074,ethundrede og femoghalvfems,0
21075,syvhundrede og seksten,0
21076,trehundrede og syv ti,1
21077,ti ethundrede og otte,1
21078,tohundrede og fireoghalvfems,0
21079,tohundrede og niogfyrre,0
21080,ethundrede og halvtreds tyve,1
21081,to fireogtreds,1
21082,syvhundrede og enogtreds,0
21083,trehundrede og ti atten,1
21084,firs firehundrede og seksten,1
21085,trehundrede og ti,0
21086,fireogtyve,0
21087,treogtredive seksogtredive,1
21088,ottehundrede og femten,0
21089,niogtyve tolv,1
21090,ottehundrede og niogfirs,0
21091,ethundrede og seksogtyve,0
21092,syvoghalvtreds,0
21093,to otteoghalvtreds,1
21094,enogfyrre otteogtyve,1
21095,firehundrede og syvoghalvfjerds,0
21096,tohundrede og seksoghalvfjerds,0
21097,tohundrede og treds,0
21098,ni femhundrede og treogfyrre,1
21099,trehundrede og femten et,1
21100,ottehundrede og treoghalvfems,0
21101,sekshundrede og fireoghalvfjerds,0
21102,nihundrede og nioghalvtreds,0
21103,femoghalvtreds,0
21104,halvfems trehundrede og tyve,1
21105,nihundrede og otteogtreds,0
21106,firehundrede og tolv tretten,1
21107,nihundrede og treogtreds,0
21108,fyrre nihundrede og halvfems,1
21109,trehundrede og enogfirs firs,1
21110,halvfjerds tohundrede,1
21111,ottehundrede og ti,0
21112,syvhundrede og fjorten,0
21113,sekshundrede og femten,0
21114,trehundrede og fireogtyve,0
21115,sekshundrede og enogtredive,0
21116,nihundrede og femogtreds,0
21117,femoghalvfjerds tooghalvfems,1
21118,femogfirs nioghalvtreds,1
21119,ethundrede og syvoghalvfems,0
21120,tohundrede og seksoghalvfems,0
21121,fjorten sytten,1
21122,toogtredive trehundrede,1
21123,sekshundrede otteoghalvfems,1
21124,syv,0
21125,treoghalvtreds,0
21126,femhundrede og firs enogtyve,1
21127,seksogtredive seksoghalvfems,1
21128,nihundrede og tolv enogtyve,1
21129,femhundrede og sytten,0
21130,syvhundrede og halvtreds,0
21131,sekshundrede og seks,0
21132,ethundrede og nitten,0
21133,ethundrede og treogfyrre,0
21134,tohundrede og seksogtredive,0
21135,nihundrede og femogfirs,0
21136,sekshundrede og femogfirs,0
21137,nihundrede og nitten nitten,1
21138,ethundrede og fire,0
21139,seksogtredive,0
21140,toogtyve ethundrede og firs,1
21141,toogtyve,0
21142,seksogtredive enoghalvfjerds,1
21143,firehundrede og treogtyve,0
21144,fem nihundrede og seksogfirs,1
21145,tohundrede og femoghalvfems,0
21146,treogtyve enoghalvfems,1
21147,nihundrede og tooghalvtreds,0
21148,syvhundrede og syv,0
21149,ti nihundrede og enogtreds,1
21150,halvfjerds otteoghalvfems,1
21151,femten tohundrede og nitten,1
21152,toogtredive,0
21153,ti trehundrede og tretten,1
21154,sekshundrede og firs,0
21155,enogtyve ottehundrede og et,1
21156,femhundrede og toogtredive,0
21157,toogtyve femhundrede og et,1
21158,tohundrede og tooghalvfjerds,0
21159,tohundrede og treoghalvfjerds,0
21160,firs syvhundrede og sytten,1
21161,ottehundrede og tre,0
21162,ti firehundrede og femten,1
21163,trehundrede og syv elleve,1
21164,sekshundrede og femten ni,1
21165,syv nihundrede og fem,1
21166,sekshundrede og enogtredive,0
21167,ethundrede og tooghalvfjerds,0
21168,tohundrede og seksoghalvtreds,0
21169,tohundrede og syvogtredive,0
21170,trehundrede og treogtreds ti,1
21171,atten ethundrede og atten,1
21172,femhundrede og treogfyrre,0
21173,tre ethundrede og fjorten,1
21174,to nihundrede og enogfyrre,1
21175,otte,0
21176,femten trehundrede og elleve,1
21177,tohundrede og otteogfirs,0
21178,syvhundrede og enogtyve tre,1
21179,toogfyrre nihundrede og to,1
21180,sekshundrede og treogfirs,0
21181,firehundrede og fireoghalvtreds,0
21182,ethundrede og tyve fjorten,1
21183,seks tohundrede og treogfirs,1
21184,femhundrede og fireogtyve,0
21185,ethundrede og treds treds,1
21186,trehundrede og firs enogfirs,1
21187,seksogtreds nioghalvfjerds,1
21188,tohundrede og fire toogfirs,1
21189,trehundrede seksoghalvfems,1
21190,treds ethundrede og syv,1
21191,niogtyve syvhundrede og fem,1
21192,otteoghalvfems,0
21193,ti syvoghalvfems,1
21194,syvhundrede og enogtreds,0
21195,femogtyve halvfjerds,1
21196,syvhundrede og enogtyve syv,1
21197,ethundrede og treogfirs,0
21198,tooghalvtreds fireogtredive,1
21199,fem firehundrede og niogtyve,1
21200,niogfirs firehundrede og ni,1
21201,femoghalvtreds,0
21202,ottehundrede og firs,0
21203,ni,0
21204,tohundrede og enogfyrre,0
21205,atten otteogfirs,1
21206,firehundrede og femogtyve,0
21207,trehundrede og halvfjerds,0
21208,ethundrede og tredive treds,1
21209,nihundrede og toogtreds,0
21210,ethundrede og enoghalvfems,0
21211,ethundrede og treoghalvfems,0
21212,tohundrede og toogtreds ti,1
21213,ethundrede og otte fjorten,1
21214,firehundrede og fem toogtyve,1
21215,toogfirs fireoghalvtreds,1
21216,syvhundrede femogfyrre,1
21217,treogfirs firehundrede og ti,1
21218,tohundrede og syvogtredive,0
21219,trehundrede og treogtredive,0
21220,ethundrede og syvogtredive,0
21221,firehundrede og femogfirs et,1
21222,tredive nioghalvfjerds,1
21223,niogfirs,0
21224,ethundrede og halvfjerds,0
21225,trehundrede og elleve,0
21226,sekshundrede og niogtredive,0
21227,syvhundrede og treogfirs,0
21228,femhundrede og syvogfyrre,0
21229,niogfyrre trehundrede og fem,1
21230,ottehundrede og seksogfyrre,0
21231,nihundrede og syvogfirs,0
21232,tooghalvtreds treogtredive,1
21233,treds,0
21234,otteogtreds firs,1
21235,syv tohundrede og niogfirs,1
21236,tohundrede og fireoghalvfems,0
21237,halvtreds fjorten,1
21238,sekshundrede og seksogfirs,0
21239,nitten ottehundrede og otte,1
21240,ethundrede og niogtreds tyve,1
21241,enoghalvfems toogtredive,1
21242,treds nihundrede og to,1
21243,syvhundrede og syv,0
21244,sytten tolv,1
21245,tre nihundrede og to,1
21246,tohundrede og toogfirs seks,1
21247,sytten sekshundrede og ni,1
21248,tohundrede og ti enogtredive,1
21249,nioghalvtreds,0
21250,ni trehundrede og ti,1
21251,otteogtreds,0
21252,femhundrede og treoghalvfems,0
21253,nihundrede og toogfyrre et,1
21254,tooghalvfjerds,0
21255,syv trehundrede og toogfirs,1
21256,treogtreds femten,1
21257,syvhundrede og toogfirs,0
21258,fyrre tohundrede og tolv,1
21259,fireoghalvfjerds syvogfirs,1
21260,firehundrede og syvogfyrre,0
21261,ethundrede og enogfyrre,0
21262,femhundrede og to halvfems,1
21263,tohundrede og halvfems,0
21264,firehundrede og otte fjorten,1
21265,syvogtreds,0
21266,tohundrede og fireogtreds,0
21267,sekshundrede og fireogfirs,0
21268,niogtreds nihundrede og fem,1
21269,ottehundrede og sytten,0
21270,sekshundrede og femogtreds,0
21271,otte femhundrede og to,1
21272,atten femhundrede og tre,1
21273,tohundrede og enogfirs,0
21274,niogtyve tohundrede og ni,1
21275,firehundrede og syvoghalvfems,0
21276,femhundrede og to fjorten,1
21277,femoghalvfems fireogtredive,1
21278,treoghalvfems otteogtreds,1
21279,ethundrede og fjorten firs,1
21280,nihundrede og syvogfyrre ni,1
21281,seksogtredive,0
21282,femogtreds fireoghalvfems,1
21283,fire enoghalvfjerds,1
21284,nihundrede og seks femten,1
21285,firehundrede og nitten,0
21286,seksoghalvfjerds enogtyve,1
21287,fireoghalvfems,0
21288,sekshundrede og fireogtredive,0
21289,nihundrede og treogfirs,0
21290,sekshundrede og fem,0
21291,tohundrede og treogtyve et,1
21292,ottehundrede og syv,0
21293,firehundrede og firs,0
21294,treoghalvtreds,0
21295,femhundrede og fyrre,0
21296,fire femhundrede og toogfirs,1
21297,atten toogfirs,1
21298,ottehundrede og otteogfirs,0
21299,ottehundrede og seksogfirs,0
21300,tohundrede og enogfyrre,0
21301,ethundrede og treogfyrre,0
21302,syvhundrede og otteoghalvfjerds,0
21303,femogfirs nihundrede og fem,1
21304,sekshundrede og fyrre,0
21305,ethundrede og otteogfyrre,0
21306,sekshundrede og seksogfirs,0
21307,ottehundrede og fireogtyve,0
21308,tolv femhundrede og syv,1
21309,treds femhundrede og tyve,1
21310,toogtyve tohundrede og et,1
21311,elleve,0
21312,niogfyrre femogtreds,1
21313,firehundrede og et syv,1
21314,femhundrede og syvogtreds,0
21315,syvhundrede og enogfirs,0
21316,tolv syvhundrede og toogtyve,1
21317,ethundrede og enogfyrre,0
21318,tyve femhundrede og seks,1
21319,trehundrede og tre tre,1
21320,otteoghalvfems,0
21321,trehundrede og elleve,0
21322,syvhundrede og treoghalvtreds,0
21323,trehundrede og treogfyrre,0
21324,otte femogtyve,1
21325,treogfirs tooghalvfjerds,1
21326,toogfirs syvoghalvtreds,1
21327,ottehundrede og fireogtreds,0
21328,firehundrede og nioghalvfjerds,0
21329,femogtreds halvtreds,1
21330,atten ethundrede og elleve,1
21331,nitten nihundrede og atten,1
21332,tohundrede og firs femten,1
21333,ethundrede og et femten,1
21334,ethundrede og syvogfyrre,0
21335,firehundrede og fire ti,1
21336,trehundrede og seksogtredive,0
21337,nihundrede og femoghalvfems,0
