,sents,labels
23883,six cents trois,1
23884,cinq deux cent dix,1
23885,six cent quarante,0
23886,quinze deux cent neuf,1
23887,six cent vingt cinq,0
23888,huit cent vingt six cinq,1
23889,quarante soixante douze,1
23890,sept cent cinquante sept,0
23891,neuf cent deux six,1
23892,cent quatorze,0
23893,trente quatre vingt six,1
23894,six cent soixante quatre,0
23895,soixante cent soixante,1
23896,six cent cinq,0
23897,quatre cent six quarante,1
23898,trente deux quarante cinq,1
23899,quatre cent quatre vingts,0
23900,sept cent quarante sept,0
23901,trois cent trente six,0
23902,cinq cent dix neuf,0
23903,cinq cents cent quinze,1
23904,vingt cinq soixante huit,1
23905,deux cent soixante huit,0
23906,six cent vingt et un,0
23907,neuf cent quatre vingt quinze,0
23908,dix vingt et un,1
23909,trente trois cent deux,1
23910,soixante seize neuf cents,1
23911,douze trente sept,1
23912,cent quarante cent six,1
23913,mille trois cent dix,1
23914,cinquante trois cent dix,1
23915,vingt cinq cent seize,1
23916,deux cent soixante douze,0
23917,huit neuf cent soixante,1
23918,cent onze trente six,1
23919,cent huit,0
23920,cent huit huit cent un,1
23921,dix sept,0
23922,cinq cent trente huit,0
23923,trente quatre deux cents,1
23924,trois cent sept cent dix,1
23925,dix neuf neuf cent treize,1
23926,cinq cent dix neuf cent,1
23927,dix vingt quatre,1
23928,soixante quatorze,0
23929,cinq cent soixante quatorze,0
23930,treize douze,1
23931,quatre cents treize,1
23932,vingt sept sept cent onze,1
23933,cinq cent dix,0
23934,neuf cinq cent deux,1
23935,soixante et un,0
23936,quatre cent cinquante dix,1
23937,trente six cent douze,1
23938,neuf cents cent soixante,1
23939,quatre cent vingt neuf,0
23940,cent vingt cent onze,1
23941,trente trois trente cinq,1
23942,sept cent dix vingt six,1
23943,cent huit,0
23944,deux cent soixante dix huit,0
23945,quatre cent quatre vingt dix sept,0
23946,cent quarante et un deux,1
23947,cinq vingt et un,1
23948,six cent soixante cinq,0
23949,huit cent soixante treize,0
23950,onze six cent vingt et un,1
23951,neuf cent trente neuf,0
23952,cinq huit cent deux,1
23953,trois cent trente neuf,0
23954,huit cent quarante,0
23955,quatre cent dix huit,0
23956,cinq cents trente huit,1
23957,quatre cent dix huit,0
23958,cinq cent cinquante et un,0
23959,vingt six cinquante deux,1
23960,cent soixante et un,0
23961,dix sept dix huit,1
23962,six cent vingt,0
23963,neuf cent soixante dix sept,0
23964,cent cinquante trois dix,1
23965,neuf cent soixante quatre,0
23966,mille sept cent onze,1
23967,deux cent dix dix sept,1
23968,cinq cent soixante treize,0
23969,six cent dix trente trois,1
23970,onze six cent vingt trois,1
23971,soixante quatre vingts,1
23972,cent quatre vingt huit,0
23973,huit cent quatre vingt huit,0
23974,cent quarante huit,0
23975,cinq cent huit,0
23976,six cent vingt neuf,0
23977,trente et un deux cents,1
23978,quatre cent quatre vingt quinze,0
23979,cinq cent dix huit quinze,1
23980,quatre cent cinq sept,1
23981,quatre vingt treize,0
23982,huit cent soixante et onze,0
23983,neuf cent vingt deux cinq,1
23984,cinq cent quatre vingt neuf,0
23985,vingt deux cent quatorze,1
23986,sept cent quatre vingt six,0
23987,trois cent soixante douze,0
23988,douze neuf,1
23989,cent vingt quatre cents,1
23990,cinq cent deux vingt deux,1
23991,cent dix sept cent six,1
23992,neuf cent soixante seize,0
23993,dix neuf cent huit,1
23994,deux cent quatorze,0
23995,cinq cent quatre vingt quatorze,0
23996,six cent douze,0
23997,quatre vingt six,0
23998,deux cent deux,0
23999,trois cent quatre vingt dix sept,0
24000,treize neuf cent dix sept,1
24001,neuf cent soixante six,1
24002,soixante neuf,0
24003,six cent quatre vingt quatre,0
24004,cinq cent soixante neuf,0
24005,deux cent quarante et un,0
24006,cinq cent neuf sept cents,1
24007,dix neuf deux cents,1
24008,deux cent soixante douze,0
24009,cent dix trois cent six,1
24010,huit cent soixante seize,0
24011,sept cent soixante trois,0
24012,cinq cent cinquante cinq,0
24013,neuf cent quarante neuf,0
24014,sept cent quatre vingt quinze,0
24015,deux cent soixante quatorze,0
24016,quatre vingt cinq cinq,1
24017,cent quarante huit douze,1
24018,cent six cinq cent trois,1
24019,cinq cent un,0
24020,six cent vingt et un,0
24021,quatre cent dix dix huit,1
24022,huit cent soixante trois,0
24023,six cent soixante dix huit,0
24024,neuf cent trente cinq,0
24025,six quarante deux,1
24026,huit cent dix sept,0
24027,deux cent quatre vingt quatre,0
24028,trois cent trente et un,0
24029,huit cent quarante trois,0
24030,cent vingt quatre,0
24031,sept cent quatre vingt quatorze,0
24032,quatre cent quatre vingt dix sept,0
24033,quatre cent neuf,0
24034,huit cent soixante huit,0
24035,six cent vingt et un six,1
24036,cent quinze,0
24037,sept cent neuf onze,1
24038,trois cent soixante six,0
24039,cent neuf cent cinq,1
24040,trois quatre cent trente,1
24041,sept cent cinquante neuf,0
24042,cinq cent vingt six neuf,1
24043,trois cent douze dix sept,1
24044,sept cent sept sept cents,1
24045,douze douze,1
24046,six quatre cent cinq,1
24047,vingt huit six cent seize,1
24048,vingt neuf cent seize,1
24049,quatre vingt trois,0
24050,onze cent vingt cinq,1
24051,cinq cent cinq,0
24052,neuf cent deux,0
24053,soixante deux,0
24054,quatre cent quinze,0
24055,cent six cent vingt neuf,1
24056,vingt six soixante quatre,1
24057,cinq cent six trois cents,1
24058,huit cent quatre vingt onze,0
24059,deux cent treize,0
24060,cinq cent onze,1
24061,quatre deux cent seize,1
24062,soixante quatorze trois,1
24063,trois cent quarante trois,0
24064,cinq cent treize,0
24065,neuf cent sept,0
24066,six cent quatre vingt sept,0
24067,quatre trente cinq,1
24068,quarante sept,0
24069,sept cent onze un,1
24070,deux cent dix vingt,1
24071,huit cent vingt,0
24072,trois cents cent treize,1
24073,trois cent sept,0
24074,seize quarante huit,1
24075,cinq cents vingt huit,1
24076,cinq cent vingt huit,1
24077,sept cent vingt,0
24078,deux cent soixante dix neuf,0
24079,sept cent quarante deux,0
24080,huit cent quatre vingt dix sept,0
24081,cinq cent soixante et onze,0
24082,deux cent quatre vingt cinq,0
24083,cent quarante huit trente,1
24084,cent sept trois cent onze,1
24085,quatre cent un,0
24086,sept cent soixante dix,0
24087,cent trente deux sept,1
24088,deux cent cinquante quatre,0
24089,trois cent trente sept,0
24090,quatre vingt seize deux,1
24091,sept cent soixante seize,0
24092,huit cent quatre vingt quatre,0
24093,dix neuf dix neuf,1
24094,neuf cent vingt trois,0
24095,sept cent quarante,0
24096,neuf cent quatre vingt dix,0
24097,quarante cinq,0
24098,cent six trente deux,1
24099,sept cent vingt neuf,0
24100,cent dix sept neuf cents,1
24101,vingt trois quarante six,1
24102,neuf cent quinze,0
24103,quatre cent quatre vingt seize,0
24104,huit cent cinquante,0
24105,huit cent vingt quatre,0
24106,huit cent soixante et onze,0
24107,sept cent quatre vingt onze,0
24108,cent six huit cent quinze,1
24109,quarante six,0
24110,neuf cinquante trois,1
24111,cent quatre vingt neuf,0
24112,sept,0
24113,sept cinq cent douze,1
24114,trois cent trois,0
24115,six trois cent vingt neuf,1
24116,cinq six cent seize,1
24117,trois cent dix huit,0
24118,soixante quatorze,0
24119,deux cent treize cent six,1
24120,dix six cent neuf,1
24121,quatre vingt onze,0
24122,cent vingt,0
24123,sept quatre cent trois,1
24124,vingt six six,1
24125,quatre cent neuf dix neuf,1
24126,quarante cinq vingt sept,1
24127,soixante quatorze,0
24128,vingt quatre quinze,1
24129,huit cent dix quatre,1
24130,six cent soixante dix neuf,0
24131,six cent trente deux,0
24132,cinq cent dix neuf huit,1
24133,huit cents cent treize,1
24134,dix cinq cent vingt sept,1
24135,quatre cent vingt quatre,0
24136,cinq cent soixante douze,0
24137,sept cent cinquante,0
24138,neuf cent soixante et un,0
24139,trois cent cinquante trois,0
24140,huit cent un,0
24141,cent cinquante et un,0
24142,douze quatre vingt douze,1
24143,cent quatre vingt treize,0
24144,cent treize,0
24145,cinq cent quarante neuf,0
24146,huit cent un cent vingt,1
24147,sept cent cinquante six,0
24148,sept cent vingt trois,0
24149,sept cent vingt quatre,0
24150,quatre cent quatre vingt neuf,0
24151,quatre cent vingt et un,0
24152,cinq cent dix sept un,1
24153,cent six cents,1
24154,six cent trente six sept,1
24155,deux cent trente,0
24156,cinq six cent trois,1
24157,sept cent soixante sept,0
24158,deux cent quarante huit,0
24159,quarante,0
24160,huit cent six,0
24161,trois cent quatre vingt seize,0
24162,huit cent quarante six,0
24163,neuf cent quarante et un,0
24164,cinquante six vingt,1
24165,six cent quarante six six,1
24166,six cent quatre vingt onze,0
24167,trois cent soixante et onze,0
24168,trente huit cent vingt,1
24169,neuf cent deux,0
24170,sept cent soixante et un,0
24171,cent quatorze vingt neuf,1
24172,cent douze sept cent un,1
24173,cent vingt deux,0
24174,deux cent quarante neuf,0
24175,seize seize,1
24176,cinq six cent deux,1
24177,cent trente,0
24178,trente et un deux,1
24179,trois cent quarante cinq,0
24180,trois cent un neuf cents,1
24181,huit cent quatre vingt seize,0
24182,cinquante six trente huit,1
24183,huit cent soixante huit,1
24184,vingt et un huit cent six,1
24185,quatre cent huit deux,1
24186,cent quinze,0
24187,dix neuf cent un,1
24188,neuf cent dix trois,1
24189,cinquante neuf cent dix,1
24190,sept cent quatre vingt dix,0
24191,cent deux deux cent douze,1
24192,trois cent quatre vingt douze,0
24193,cent cinq,0
24194,trois cent trente neuf,0
24195,soixante seize vingt six,1
24196,sept cent vingt neuf,1
24197,cent quatre neuf cents,1
24198,trente trois,0
24199,vingt cinq sept cent deux,1
24200,six cent soixante treize,0
24201,cent dix,0
24202,soixante quinze,0
24203,trois cent soixante dix huit,0
24204,sept cent quinze,0
24205,trois cent vingt cinq,0
24206,cent douze neuf cent onze,1
24207,huit cents cent dix neuf,1
24208,neuf cent vingt et un,0
24209,six cent soixante dix neuf,0
24210,sept cent soixante deux,0
24211,sept neuf cent vingt sept,1
24212,sept cent soixante treize,0
24213,trente six deux cents,1
24214,trois cent soixante douze,0
24215,huit cent vingt neuf dix,1
24216,neuf cent soixante trois,0
24217,deux cent cinquante cinq,0
24218,deux cent cinquante,1
24219,cinquante trois trente,1
24220,neuf cent cinquante sept,0
24221,soixante dix huit neuf,1
24222,cinq cent cinquante cinq,0
24223,sept cent quatre vingt quatre,0
24224,cinq cent treize vingt,1
24225,vingt cent soixante seize,1
24226,huit cent soixante six,0
24227,neuf cent dix huit,0
24228,quatre cent dix neuf,0
24229,cent vingt vingt deux,1
24230,cinq cent un quarante six,1
24231,douze trois cent cinq,1
24232,vingt trois vingt neuf,1
24233,deux cent vingt et un,0
24234,cent quatre vingt cinq,0
24235,cent dix huit,0
24236,dix sept vingt et un,1
24237,huit cent vingt huit,0
24238,cent un trois cent huit,1
24239,trois cent soixante et un,0
24240,quarante cent vingt huit,1
24241,quarante deux cent huit,1
24242,cinq cents deux cent un,1
24243,six cent trente cinq,0
24244,dix sept quarante trois,1
24245,seize trente,1
24246,huit cent deux vingt six,1
24247,cent seize,0
24248,six cent cinquante trois,0
24249,cent huit cent quarante,1
24250,trente quatre cent huit,1
24251,quatre cent soixante dix,0
24252,quatre cent quatre vingt quinze,0
24253,quarante quatre,0
24254,trois cent soixante dix neuf,0
24255,six cent quatre vingt quinze,0
24256,cinq cent vingt sept,0
24257,deux cent vingt quinze,1
24258,deux cent soixante trois,0
24259,quatre cent quatre vingt huit,0
24260,quatre vingt neuf onze,1
24261,neuf cent neuf,0
24262,quatre vingt huit cent un,1
24263,cent six vingt,1
24264,douze six cent dix neuf,1
24265,trois cent quarante,0
24266,dix sept trente trois,1
24267,huit cent quatre vingt dix huit,0
24268,soixante six cent treize,1
24269,sept cent deux,0
24270,quatre cent vingt six,0
24271,cent cinq huit cent vingt,1
24272,quatre cent quatre vingt huit,0
24273,cent soixante treize,0
24274,douze,0
24275,cinq cent vingt,0
24276,six cent neuf,0
24277,trois cent quatre vingt dix huit,0
24278,trente quatre un,1
24279,sept cent vingt neuf,0
24280,cinquante sept,0
24281,neuf cent cinquante,0
24282,neuf cent quatre vingt treize,0
24283,quatre cent trente sept,0
24284,quatre cent trente quatre,0
24285,deux cent soixante treize,0
24286,cinq cent cinquante sept,0
24287,cent cent soixante quinze,1
24288,neuf cent dix vingt,1
24289,six cent quatre vingt douze,0
24290,cinq cent soixante dix neuf,0
24291,cent huit deux cent douze,1
24292,neuf cent cinquante deux,0
24293,quatre vingt quatre,0
24294,quarante deux,0
24295,vingt trois cent quarante,1
24296,cent soixante neuf quinze,1
24297,sept cent quarante six,0
24298,vingt et un soixante huit,1
24299,cent trois cent trente,1
24300,cent treize vingt cinq,1
24301,trente deux,0
24302,cinq cent quatre vingt dix sept,0
24303,cent quatorze vingt sept,1
24304,cinq cents,0
24305,cent trois cent un,1
24306,trente neuf six cent huit,1
24307,huit cent quatre vingt quatre,0
24308,cent soixante douze neuf,1
24309,quatre vingt dix huit,0
24310,quatre cent cinquante huit,0
24311,quatre cent soixante douze,0
24312,huit cent quarante huit,0
24313,trois cent vingt six,0
24314,quatre cent vingt,0
24315,seize six cent neuf,1
24316,sept cent trente neuf,0
24317,neuf cent trente six,0
24318,quatre huit cent huit,1
24319,cent quatre vingts,0
24320,cent cent quarante deux,1
24321,cinq cent un cinquante,1
24322,cinq cents dix neuf,1
24323,quatre cent dix sept,0
24324,cinq cent cinquante un,1
24325,sept cent dix deux cents,1
24326,trois cent vingt six cinq,1
24327,huit cent soixante seize,0
24328,cent dix neuf cent neuf,1
24329,huit cent dix neuf onze,1
24330,deux quatre vingt douze,1
24331,cent seize deux cent deux,1
24332,cinq cents sept cent cinq,1
24333,cent quarante six,0
24334,neuf cent trente sept,0
24335,trois cent quatre vingt quinze,0
24336,huit cent vingt cinq cent,1
24337,trois cent quatre vingt quatorze,0
24338,trois trente sept,1
24339,cent vingt vingt deux,1
24340,seize cent trente huit,1
24341,cinq cent quarante trois,0
24342,dix huit cent vingt et un,1
24343,six cent un sept,1
24344,quarante huit,0
24345,six cent quarante deux,0
24346,six cent quarante cinq,0
24347,neuf cent cinquante trois,0
24348,huit cent quatre vingt six,0
24349,neuf cent quatre vingt huit,0
24350,soixante cinq,1
24351,six cent quatre vingt huit,0
24352,dix trois cent deux,1
24353,neuf cent quatre vingt cinq,0
24354,deux cent quatre vingt un,0
24355,six cent quatre vingt dix huit,0
24356,quinze deux cent douze,1
24357,neuf cent cinquante deux,0
24358,sept cent un,0
24359,huit cent vingt neuf,0
24360,sept cents un,1
24361,trois cinq cent dix neuf,1
24362,dix sept vingt et un,1
24363,six cent quatre vingt seize,0
24364,six cinquante deux,1
24365,quarante six dix,1
24366,deux cent quarante et un,0
24367,cinq cent quatre vingt quatre,0
24368,quatre cent quatre,0
24369,dix neuf six cent un,1
24370,sept cent dix neuf quinze,1
24371,vingt six cent douze,1
24372,dix huit vingt deux,1
24373,neuf cent huit,0
24374,onze cent cinquante huit,1
24375,trente huit cent dix sept,1
24376,neuf cent soixante cinq,0
24377,quatre cent vingt neuf,0
24378,six cent quarante huit,0
24379,sept cent vingt cinq,0
24380,six cent quatre cent deux,1
24381,huit cent onze vingt huit,1
24382,cent quarante sept,0
24383,six cent quinze quarante,1
24384,dix soixante six,1
24385,quatre cent soixante trois,0
24386,six cent neuf douze,1
24387,quarante trois vingt sept,1
24388,cent quatre vingt douze,0
24389,trois cent quatorze dix,1
24390,vingt huit sept,1
24391,deux cent vingt et un,0
24392,quatre quarante huit,1
24393,quarante six cent sept,1
24394,huit cent quatre vingts,0
24395,dix neuf neuf cent six,1
24396,vingt sept sept cent onze,1
24397,soixante cinquante et un,1
24398,quatre vingt quatre un,1
24399,sept cent quatre,0
24400,six cent vingt,0
24401,mille quatre cents,1
24402,cent quarante sept dix,1
24403,cent dix cent trente deux,1
24404,trois cent vingt deux,0
24405,cent neuf soixante treize,1
24406,huit cent trois,0
24407,huit cent quatre vingt six,0
24408,deux cent soixante deux,0
24409,neuf cent cinquante deux,0
24410,vingt deux,0
24411,sept cents cent dix huit,1
24412,trois cent quatre douze,1
24413,vingt sept cent soixante,1
24414,neuf cent quatorze mille,1
24415,cent treize,0
24416,cinq cents six cent cinq,1
24417,neuf cent quatorze,0
24418,neuf cent cinquante et un,0
24419,trois cent quarante six,0
24420,trente deux cinq cent six,1
24421,six cent trente trois,0
24422,six cent trente neuf cinq,1
24423,neuf cent cinquante quatre,0
24424,trente soixante douze,1
24425,huit cent trente neuf,0
24426,soixante quatre cent six,1
24427,trois cent cinquante six,0
24428,trente sept,0
24429,cent vingt et un huit,1
24430,six cent dix neuf neuf,1
24431,six cent vingt sept,0
24432,cinq cent soixante quinze,0
24433,six cent dix huit,0
24434,vingt sept,0
24435,trente cinq cent dix,1
24436,quinze neuf cent neuf,1
24437,sept cent dix vingt et un,1
24438,trois cent vingt cinq,0
24439,cinquante sept cents,1
24440,cent soixante six,0
24441,cent quatre vingt quinze,0
24442,soixante douze cent sept,1
24443,quinze quatre cent seize,1
24444,sept cent quarante et un,0
24445,cent vingt quarante deux,1
24446,onze cent cinquante neuf,1
24447,huit cent quatre vingt neuf,0
24448,six cent soixante treize,0
24449,deux cent un trois cents,1
24450,deux cent quarante huit,0
24451,six cent onze douze,1
24452,cent vingt huit,0
24453,trente sept trente huit,1
24454,quatre cents,0
24455,quarante quarante deux,1
24456,quatre cent vingt deux un,1
24457,neuf cent un cent dix,1
24458,huit cent quatorze,0
24459,trois cent quatorze trois,1
24460,six cent treize trois,1
24461,sept cent trente quatre,0
24462,six cent trente neuf,0
24463,quatre vingt onze un,1
24464,six cent un cent,1
24465,neuf cent trente cinq,0
24466,huit cent sept,0
24467,six cent soixante et un,0
24468,quatre quatre vingt seize,1
24469,cent cent vingt sept,1
24470,cinq cent quatre vingt quatre,0
24471,six cent soixante seize,0
24472,cinq cent trente neuf,0
24473,vingt sept cent cinq,1
24474,trois cent onze cent deux,1
24475,quarante huit vingt trois,1
24476,quatre cent quinze cent,1
24477,cent cinquante six onze,1
24478,trois cent un cent treize,1
24479,deux cinq cent dix huit,1
24480,cinq cent quarante deux,1
24481,cent neuf,0
24482,cent soixante dix,0
24483,cent trois huit cent huit,1
24484,sept cent quatre vingt sept,0
24485,six cent un cent seize,1
24486,trois cent dix neuf dix,1
24487,cinq cent soixante quinze,0
24488,cinq cent cinquante cinq,1
24489,six cent vingt six,0
24490,trente six sept cent neuf,1
24491,trois cent un cent dix,1
24492,cent quarante vingt cinq,1
24493,sept cent vingt et un,0
24494,cinquante quatre,0
24495,neuf cent six trente,1
24496,dix neuf cent dix sept,1
24497,huit cent huit,0
24498,neuf cent soixante six,0
24499,sept cent quarante deux,0
24500,cent un vingt six,1
24501,huit cent dix sept seize,1
24502,neuf,0
24503,quatre cent neuf,0
24504,quatre cent cinq,0
24505,quatre cent quatre vingt neuf,0
24506,quatre cent vingt,0
24507,cinq cent trente et un,0
24508,huit cent trente six,0
24509,cinq cent quatre vingt treize,0
24510,six cent vingt cent deux,1
24511,deux cent quarante neuf,0
24512,sept cent cinquante deux,0
24513,dix cent quatre vingt dix,1
24514,huit cent six cent vingt,1
24515,trois cent soixante six,0
24516,deux cent soixante dix neuf,0
24517,deux cent sept douze,1
24518,quatre cent soixante dix neuf,0
24519,quatre vingt quinze un,1
24520,soixante seize,0
24521,quatre cent cinquante quatre,0
24522,sept cent quatre vingt dix sept,0
24523,cent neuf,0
24524,sept cent vingt cinq six,1
24525,cent seize,0
24526,sept cent cinquante trois,0
24527,huit cent cinquante deux,0
24528,huit cent quatre vingt dix,0
24529,cent trente quatre,0
24530,huit cent quarante,0
24531,six cent quatre vingt sept,0
24532,cent quinze un,1
24533,onze neuf cent cinquante,1
24534,quatre cent trente trois,0
24535,six cent douze,0
24536,huit cent vingt dix,1
24537,deux cent soixante six,0
24538,deux cent huit cent six,1
24539,quatre cent soixante et un,0
24540,cinq cent vingt et un,0
24541,deux cent vingt neuf,0
24542,trois cent quatre,0
24543,neuf cent dix neuf,0
24544,deux cent soixante seize,0
24545,trois cent quatorze cent,1
24546,soixante quatre cents,1
24547,cent soixante trois,0
24548,six cent soixante treize,0
24549,cinq cent trente quatre,0
24550,cinq cent un,0
24551,cent quatre vingt dix huit,0
24552,deux cent trente treize,1
24553,huit cent vingt sept,0
24554,trois cents cent six,1
24555,cinq cent un huit cent un,1
24556,cinq cent quatre vingt dix,0
24557,neuf cent trente six,0
24558,cent neuf sept cent sept,1
24559,sept cent cinquante six,1
24560,dix sept sept cent quinze,1
24561,six cent un sept cent un,1
24562,six cent soixante quinze,0
24563,cent soixante seize,0
24564,neuf cent soixante quinze,0
24565,neuf cent cinquante neuf,1
24566,cinq cent quarante et un,0
24567,trois cent quarante quatre,0
24568,cent dix quatre cent un,1
24569,trois cent trente seize,1
24570,neuf cent soixante et un,0
24571,six cents neuf cent seize,1
24572,vingt huit,0
24573,neuf cent quatre vingt six,0
24574,six cent six trente,1
24575,deux cent quatre,0
24576,soixante douze,0
24577,six cent deux cent six,1
24578,quatre cent soixante neuf,0
24579,huit cent soixante sept,0
24580,huit cent trente huit,0
24581,sept cent cinquante sept,0
24582,deux cent dix mille,1
24583,trente six trente cinq,1
24584,deux cent cinquante neuf,0
24585,cent six cent onze,1
24586,cent quarante,0
24587,six cent six quarante,1
24588,huit cent soixante huit,0
24589,trois cent quatorze,0
24590,huit cent douze onze,1
24591,onze deux cent dix huit,1
24592,six cents,0
24593,dix sept deux cent vingt,1
24594,soixante dix neuf sept,1
24595,neuf cent trois trente,1
24596,vingt deux,0
24597,mille sept cent trente,1
24598,trois cent quarante trois,0
24599,cinq cent quarante deux,0
24600,quatre cent quinze,0
24601,cent huit onze,1
24602,cent douze mille,1
24603,neuf cent un huit cents,1
24604,trois cent soixante dix huit,0
24605,deux cent quarante quatre,0
24606,neuf cent douze six,1
24607,quatre cent soixante,0
24608,vingt cinq,0
24609,cinq cent quatre vingt dix neuf,0
24610,huit quatre vingt cinq,1
24611,six cent quarante,0
24612,deux cent quatre,0
24613,douze neuf cent dix,1
24614,huit cent vingt neuf,0
24615,quatre vingt dix sept,0
24616,cinq cent dix,0
24617,sept cent vingt trois,0
24618,vingt six dix,1
24619,cinq cent quarante cinq,1
24620,neuf cents huit cent dix,1
24621,deux cent quatre vingt sept,0
24622,cent huit huit cent cinq,1
24623,huit cent deux quarante,1
24624,sept cent un,0
24625,cinq soixante treize,1
24626,six neuf cent douze,1
24627,six cent trois trente,1
24628,cent soixante six,0
24629,trente,0
24630,sept cent un,0
24631,cinq quarante,1
24632,trente trois,0
24633,trois cent quarante trois,0
24634,sept cent trente quatre,0
24635,deux cent vingt huit,0
24636,neuf cent soixante sept,0
24637,vingt et un vingt huit,1
24638,quatre vingt un cent sept,1
24639,vingt six,0
24640,trente six cent neuf,1
24641,six cent un trente huit,1
24642,deux cent soixante cinq,0
24643,deux cent quarante cinq,0
24644,neuf cent seize treize,1
24645,deux cent soixante douze,1
24646,trois cent soixante dix huit,0
24647,soixante seize,0
24648,cent quarante neuf,0
24649,cent un quatre vingt deux,1
24650,quatre cinq cent dix sept,1
24651,cent soixante huit,0
24652,deux cent vingt et un,0
24653,neuf cent soixante sept,0
24654,trois cent soixante cinq,0
24655,sept cent treize quinze,1
24656,huit cent trois,0
24657,cent un deux cent deux,1
24658,trente et un,0
24659,sept huit cent vingt cinq,1
24660,huit cent vingt quatre,0
24661,huit cent six seize,1
24662,deux cent soixante deux,0
24663,cent un six cent treize,1
24664,soixante neuf,0
24665,vingt six cent cinq,1
24666,cent quatre six,1
24667,vingt cent soixante sept,1
24668,cinq cent huit trois,1
24669,quatre cent dix neuf neuf,1
24670,soixante dix mille,1
24671,deux six cent soixante,1
24672,huit cent soixante quinze,0
24673,cent cinquante quatre,0
24674,dix neuf quarante et un,1
24675,cent sept sept cent vingt,1
24676,deux six cent cinq,1
24677,huit cent soixante seize,1
24678,trois cent cinquante et un,0
24679,sept cent trois,0
24680,quatre vingt sept douze,1
24681,cent deux cent huit,1
24682,cent,0
24683,cinquante quarante cinq,1
24684,huit cent vingt deux,0
24685,quatorze,0
24686,cinq cent soixante et onze,0
24687,soixante treize quarante,1
24688,vingt sept trente neuf,1
24689,deux cent quatre vingt quatre,0
24690,vingt quatre cent sept,1
24691,cinquante quatre cent un,1
24692,huit cent dix cent seize,1
24693,quarante six,0
24694,cent trente vingt huit,1
24695,sept cent six vingt et un,1
24696,dix sept huit cent cinq,1
24697,cent douze mille,1
24698,quatre vingt seize,0
24699,quatre cent vingt neuf un,1
24700,neuf cent sept cent huit,1
24701,cinquante cinq dix,1
24702,sept cent dix sept six,1
24703,huit cent trente deux,0
24704,soixante huit trente sept,1
24705,neuf cent neuf vingt neuf,1
24706,quatre cent soixante dix sept,0
24707,cinq cent vingt cent un,1
24708,vingt cinq un,1
24709,huit cents soixante neuf,1
24710,trois cent dix quinze,1
24711,trois,0
24712,cent quatre vingt un,0
24713,cent vingt quatre deux,1
24714,quatre dix huit,1
24715,cinq cent vingt trois,0
24716,quatre vingt neuf douze,1
24717,quatre cent un dix,1
24718,cent neuf soixante,1
24719,quatre cent soixante sept,0
24720,trente quatre cent dix,1
24721,neuf cent trente deux,0
24722,six cent soixante dix sept,0
24723,cent deux,0
24724,cent six cent trente cinq,1
24725,quatre cent quatre un,1
24726,huit cent quinze onze,1
24727,trente trois cent quatre,1
24728,cinquante six,0
24729,deux cent trois,0
24730,six cent quatre vingt dix sept,0
24731,six cent cinquante cinq,0
24732,cinquante sept vingt cinq,1
24733,sept cent trente soixante,1
24734,six cent seize,0
24735,neuf cent trente et un,0
24736,neuf cents,0
24737,cent un neuf cent trois,1
24738,quatre cent quatre,0
24739,trois cent quatre vingt dix,0
24740,deux cent quatorze,0
24741,cent,0
24742,sept cent dix neuf,1
24743,trois trente quatre,1
24744,six cent un cinq cent dix,1
24745,cinq cent cinq,0
24746,quatorze cinq cent un,1
24747,deux cent quatre vingt douze,0
24748,six cent un quatre vingts,1
24749,huit cent douze dix sept,1
24750,vingt cent vingt huit,1
24751,cent onze cinq cent huit,1
24752,soixante sept cent douze,1
24753,trente six cent dix huit,1
24754,soixante sept vingt trois,1
24755,neuf cent un six cents,1
24756,dix sept,0
24757,dix,0
24758,quatre vingts vingt six,1
24759,neuf cent quatre vingt dix,0
24760,cent un cent douze,1
24761,cinq cent trois,0
24762,six cents trente cinq,1
24763,cinquante huit cent onze,1
24764,seize cent quarante neuf,1
24765,six cent dix sept,0
24766,sept cent seize dix huit,1
24767,quatorze huit cent neuf,1
24768,neuf cent quatre vingt six,0
24769,neuf cent vingt sept,1
24770,vingt trois,0
24771,cent trente trois,0
24772,cinq cent trois sept,1
24773,cent soixante dix huit,0
24774,trois cent soixante quatre,0
24775,trois cent seize,0
24776,quatre vingt dix neuf six,1
24777,huit cent cinquante six,0
24778,sept cent quarante deux,0
24779,deux cent quinze,0
24780,deux cent cinq,0
24781,quarante cent vingt six,1
24782,trois cent cinquante neuf,0
24783,neuf cents soixante huit,1
24784,sept six cent huit,1
24785,vingt six trente sept,1
24786,quatre cent soixante treize,0
24787,neuf cent cinquante cent,1
24788,douze quatre vingt douze,1
24789,sept cent vingt deux cinq,1
24790,cent trois six cent cinq,1
24791,quatre cent soixante et onze,0
24792,six neuf cent vingt neuf,1
24793,cinquante,0
24794,trois cent vingt neuf,0
24795,neuf cent quarante sept,0
24796,six deux cent vingt six,1
24797,trois cent soixante deux,0
24798,cent onze six cent un,1
24799,cent un huit cent quinze,1
24800,trois cent trente et un,0
24801,quatre vingt dix sept,0
24802,deux cent sept soixante,1
24803,trois cent cinq dix neuf,1
24804,cent quarante neuf,0
24805,huit cent dix un,1
24806,deux cent dix sept,0
24807,trente six cent vingt,1
24808,sept cent deux,0
24809,trente deux cent dix sept,1
24810,cent vingt neuf,0
24811,vingt sept six cent neuf,1
24812,cent quatre vingts six,1
