,sents,labels
25722,seven hundred and fifteen,0
25723,one hundred and fifty thirteen,1
25724,nine hundred and eighty four,0
25725,five hundred and seventy eight,0
25726,two hundred and sixteen nine,1
25727,seven hundred seventy six,1
25728,three hundred and thirty eight,0
25729,seventy three eighty four,1
25730,ninety eight fifty two,1
25731,two hundred and fifty thirty,1
25732,eight hundred and eighty,0
25733,one hundred and five,0
25734,one hundred and nine,0
25735,three hundred and eighty four,0
25736,fifty three,0
25737,five hundred and forty six,0
25738,two hundred and eight ninety,1
25739,twenty sixty two,1
25740,forty two two,1
25741,fifty three one thousand,1
25742,four hundred and forty nine,0
25743,two six hundred and thirty,1
25744,thirty three ninety five,1
25745,seven hundred and sixty two,0
25746,seventy eight sixty eight,1
25747,six hundred and twenty eight,0
25748,ninety five hundred and nine,1
25749,thirty four sixty five,1
25750,seven forty,1
25751,three four hundred and sixteen,1
25752,thirty one,0
25753,thirty one ten,1
25754,one hundred and fifteen,0
25755,fifty seven three,1
25756,forty three,0
25757,two hundred and four fifty one,1
25758,eight hundred and sixty six,0
25759,six hundred and fifty,0
25760,twenty five four,1
25761,seventy seven two,1
25762,two hundred and ninety six,0
25763,ten fifty four,1
25764,two hundred and forty nine,0
25765,five hundred and ninety two,0
25766,five hundred and eight,0
25767,nine hundred and ninety one,0
25768,seven hundred and forty,0
25769,eight hundred and fifty three,0
25770,four hundred and fifty,0
25771,eight hundred and thirty six,0
25772,eighty seven ninety seven,1
25773,five hundred and ninety one,0
25774,ninety seven eighty,1
25775,one hundred and thirteen,0
25776,eight hundred and sixty seven,0
25777,thirty nine eighty six,1
25778,sixty six twenty two,1
25779,four hundred and thirty three,0
25780,ninety five sixty,1
25781,sixty eight hundred and ninety,1
25782,seven five hundred and twelve,1
25783,five hundred and thirty nine,0
25784,seven hundred and forty one,0
25785,one hundred,0
25786,three hundred and fourteen,0
25787,two eight hundred and fourteen,1
25788,twenty forty two,1
25789,forty nine forty two,1
25790,two hundred and six,0
25791,nine hundred and eighty six,0
25792,ninety twenty nine,1
25793,forty four two,1
25794,one hundred and ninety four,0
25795,four twenty seven,1
25796,ninety two hundred and twelve,1
25797,four hundred and ten forty one,1
25798,nineteen six hundred and forty,1
25799,eighty five seventy nine,1
25800,ninety six eighty five,1
25801,ten one hundred and fifty two,1
25802,one hundred and seventy nine,0
25803,fifty five hundred and sixteen,1
25804,eighty five hundred and five,1
25805,six hundred and twenty six,0
25806,eight hundred and forty,0
25807,six hundred and fifty five,0
25808,six hundred and ninety eight,0
25809,eight,0
25810,eleven,0
25811,six hundred and sixty seven,0
25812,thirty forty six,1
25813,ninety eight twenty two,1
25814,eight hundred and seventy six,0
25815,eight hundred and ninety three,0
25816,eighty three sixty six,1
25817,twenty two five hundred,1
25818,eight hundred and seven,0
25819,fifty one twenty two,1
25820,nine,0
25821,nine hundred and ninety four,0
25822,thirty seven,0
25823,one hundred and one twenty one,1
25824,six hundred and seventy nine,0
25825,three six hundred and thirteen,1
25826,thirteen twenty five,1
25827,one hundred sixty three,1
25828,four hundred and sixty seven,0
25829,one hundred and thirty three,0
25830,twenty two ninety five,1
25831,one hundred and seventeen,0
25832,four hundred and twenty six,0
25833,two hundred and seven,0
25834,six hundred and seventy nine,0
25835,one hundred and eighteen,0
25836,fifteen sixty nine,1
25837,five hundred and one,0
25838,thirty eight sixteen,1
25839,two hundred and sixty,0
25840,ninety three forty five,1
25841,eight hundred and seventy nine,0
25842,three hundred and six forty,1
25843,seven hundred and two forty,1
25844,one hundred and sixty eight,0
25845,seven hundred and ninety seven,0
25846,nine hundred fifty two,1
25847,three hundred and twelve forty,1
25848,one hundred and seventy seven,0
25849,ninety two,0
25850,four hundred and twenty two,0
25851,sixty forty seven,1
25852,eighty three fifteen,1
25853,nine hundred and eighty seven,0
25854,five hundred and three eighty,1
25855,twenty four hundred and three,1
25856,seven hundred and eighty seven,0
25857,four hundred and sixty seventy,1
25858,five hundred and ninety seven,0
25859,seven hundred and one,0
25860,eight,0
25861,three hundred and twenty,0
25862,nine hundred and sixty six,0
25863,one hundred and eighty nine,0
25864,four hundred and forty seven,0
25865,nine hundred and forty,0
25866,six hundred and seventy two,1
25867,nine hundred and ten forty two,1
25868,two hundred and twenty one,0
25869,forty eight hundred and eight,1
25870,eighty eight ninety nine,1
25871,thirty nine,0
25872,six hundred and thirteen,0
25873,five hundred and sixty five,0
25874,thirty eight thirty one,1
25875,forty seven forty,1
25876,three hundred and eleven,0
25877,thirty eight ninety two,1
25878,fifty four thirty two,1
25879,eight hundred and nine,0
25880,five hundred and sixty two two,1
25881,thirty four twenty four,1
25882,nine hundred and seventy,0
25883,thirty six forty seven,1
25884,eight hundred forty eight,1
25885,three hundred and eighty two,0
25886,eighty six two hundred and six,1
25887,eight hundred and ninety four,0
25888,six two hundred and eighty six,1
25889,six hundred and thirty two,0
25890,six hundred and seventy eight,0
25891,eight hundred and eighty seven,0
25892,ninety three twenty four,1
25893,forty four,0
25894,eighty six ninety three,1
25895,thirty seven fifty eight,1
25896,eight hundred and fifteen,0
25897,thirteen thirty one,1
25898,nine hundred and forty seven,0
25899,thirty eight forty,1
25900,thirty eight,0
25901,eight hundred and ninety two,0
25902,six hundred and eighty seven,0
25903,four hundred and nineteen,0
25904,ninety nine forty four,1
25905,sixty seven hundred and nine,1
25906,three hundred and twelve four,1
25907,seventy seven thirty five,1
25908,nine hundred and eighty five,0
25909,sixteen forty five,1
25910,seven hundred and twenty,0
25911,two hundred and thirty nine,0
25912,three hundred and four,0
25913,eight hundred and ninety two,0
25914,eighty six sixty nine,1
25915,two hundred and nine,0
25916,eight hundred and ninety five,0
25917,eight one hundred and nineteen,1
25918,sixty six hundred and one,1
25919,seven hundred twenty seven,1
25920,ninety seven sixty five,1
25921,three hundred and fifty eight,0
25922,sixty thirty six,1
25923,three hundred and ninety six,0
25924,four hundred and fifty nine,0
25925,eight hundred and thirty nine,0
25926,two hundred and ten forty five,1
25927,five hundred and fifty two,0
25928,ninety two twenty seven,1
25929,eight hundred and fifty one,0
25930,six hundred and twenty seven,1
25931,four hundred and forty four,0
25932,three three hundred and ten,1
25933,eight hundred and seventy ten,1
25934,ninety two sixty two,1
25935,thirty seven ninety six,1
25936,eight hundred and seventy seven,0
25937,four hundred and twenty,0
25938,one hundred thirty two,1
25939,two hundred and twelve,0
25940,ninety three sixty two,1
25941,two hundred fifty one,1
25942,five hundred and sixty two,0
25943,nine hundred and twenty five,0
25944,nine hundred and eight,0
25945,three eight hundred and five,1
25946,eight hundred and ninety eight,0
25947,two two hundred and twenty,1
25948,eight hundred and thirty eight,0
25949,seventeen seventy two,1
25950,sixty six six hundred and nine,1
25951,nine hundred and eighty eight,0
25952,forty five sixty six,1
25953,five hundred and thirty seven,0
25954,five hundred and ninety,0
25955,nine hundred and forty two,0
25956,eighty thirty four,1
25957,nine hundred and ninety nine,0
25958,eighty six four,1
25959,one hundred and eight,0
25960,ninety four sixty,1
25961,five hundred and seventy one,0
25962,five hundred and twenty seven,0
25963,fourteen,0
25964,thirty eight hundred and ten,1
25965,six hundred and seventy nine,0
25966,eight hundred and twenty five,0
25967,one hundred and fifty five,0
25968,two hundred and sixty four,0
25969,seven hundred and twenty eight,0
25970,sixty three,0
25971,four hundred and two fifty two,1
25972,nine hundred and eighty nine,0
25973,nine hundred and nineteen,0
25974,four hundred and fifty six,0
25975,six hundred and twenty two,0
25976,seven hundred and twenty three,0
25977,three five hundred and twenty,1
25978,five hundred and ninety,0
25979,seven hundred and seventy seven,0
25980,fifty thirty,1
25981,seven hundred and thirty,0
25982,one hundred and ninety sixty,1
25983,forty four ninety six,1
25984,seven hundred and three,0
25985,sixty four thirty three,1
25986,seven hundred and fourteen,0
25987,one hundred and eight,0
25988,fifty one five,1
25989,fifty six three,1
25990,nine hundred and seventy five,0
25991,four hundred and ninety three,0
25992,forty seven seventy seven,1
25993,one hundred and eighty,0
25994,five hundred and forty nine,0
25995,six hundred one hundred,1
25996,five hundred and sixty two,0
25997,two hundred and thirty six,0
25998,fifty five hundred and ten,1
25999,two hundred and forty four,0
26000,three hundred and ninety five,0
26001,ninety four,1
26002,seven hundred and eighty,0
26003,six hundred and twenty eight,0
26004,six hundred and thirty two,0
26005,seven hundred and ninety five,0
26006,five hundred and ten,0
26007,six hundred and sixty four,0
26008,seven hundred and twelve,0
26009,eight hundred and eight,0
26010,fifteen seven hundred and nine,1
26011,three hundred and sixty one,0
26012,three hundred and thirty seven,0
26013,eight hundred and ninety four,0
26014,ninety seven fifteen,1
26015,one hundred and one sixty nine,1
26016,five hundred and forty four,0
26017,six hundred and eighteen,0
26018,twenty five eighty one,1
26019,nine hundred and forty six two,1
26020,two hundred and ninety six,0
26021,nine eight hundred and five,1
26022,ninety seven thirty seven,1
26023,one hundred and ninety,0
26024,eighty seven,0
26025,five hundred and twenty nine,0
26026,seventy one twenty,1
26027,six hundred and twenty nine,0
26028,six hundred and twenty three,0
26029,three hundred and eighty two,0
26030,seventeen,0
26031,five hundred and five twenty,1
26032,fifty seven eight,1
26033,seven five hundred and sixteen,1
26034,forty eight twenty two,1
26035,nine hundred and twenty four,0
26036,ninety seven five hundred,1
26037,fifty three hundred and six,1
26038,five hundred and five fifty,1
26039,twenty five fifty three,1
26040,seven hundred and eighty eight,0
26041,five hundred and ten twenty,1
26042,thirty nine fourteen,1
26043,six hundred and seven twenty,1
26044,four hundred and twenty one,0
26045,five hundred and thirty thirty,1
26046,sixty six ninety eight,1
26047,eighteen five hundred and four,1
26048,eighty,0
26049,six hundred and fifty three,0
26050,three hundred and twenty eight,0
26051,nineteen fifty,1
26052,eight hundred and sixty six,0
26053,two hundred and ten forty nine,1
26054,eight hundred and eleven sixty,1
26055,two hundred,0
26056,five hundred and forty two six,1
26057,ninety nine twenty six,1
26058,five hundred one,1
26059,two hundred and eleven,0
26060,ten six hundred and twenty one,1
26061,four hundred and five eighteen,1
26062,three hundred and thirty six,0
26063,eighty four,0
26064,five hundred and twelve thirty,1
26065,one hundred and thirty six,0
26066,three hundred and twenty forty,1
26067,one hundred and ten forty six,1
26068,eight ninety two,1
26069,four hundred and forty two,0
26070,nine hundred and five eighteen,1
26071,seven hundred and thirty nine,0
26072,two hundred and nineteen,0
26073,nine hundred and fifteen,0
26074,six hundred and thirty,0
26075,five hundred and forty six,0
26076,eight hundred and eighty seven,0
26077,nine hundred and one sixty six,1
26078,four hundred and sixty two six,1
26079,forty six six hundred and four,1
26080,one hundred and thirty six one,1
26081,seven hundred and eighty,0
26082,nine hundred and fifty sixty,1
26083,six hundred and seventy eight,0
26084,twelve two hundred and sixty,1
26085,three hundred and thirty one,0
26086,eighty eight hundred and nine,1
26087,twenty one eighty four,1
26088,five hundred and eleven sixty,1
26089,seven hundred and seventeen,0
26090,seven hundred and twelve,0
26091,one hundred and nine eighteen,1
26092,forty five two hundred and one,1
26093,forty seven hundred and thirty,1
26094,four hundred and eighty eight,0
26095,one hundred and twelve,0
26096,six hundred and thirty four,0
26097,ten two hundred and eighty six,1
26098,five hundred and forty two,0
26099,nine hundred and seventy four,1
26100,one thousand twenty nine,1
26101,two hundred and ninety,0
26102,eight hundred and eighty seven,0
26103,six hundred and eighty three,0
26104,fifty four seven hundred,1
26105,nine hundred and seventy three,0
26106,nine hundred and forty eight,0
26107,seven hundred and seventy nine,0
26108,two seventy two,1
26109,six nine hundred and sixty six,1
26110,sixty eight seventy five,1
26111,forty six,0
26112,seven hundred and fifty eight,0
26113,seven hundred and two,0
26114,six hundred and five two,1
26115,one hundred and seventy six,0
26116,four hundred and three twelve,1
26117,two hundred and sixty five six,1
26118,six hundred and eighty four,0
26119,one hundred and sixteen,0
26120,one hundred eighty five,1
26121,thirteen fifty two,1
26122,seven hundred and six eleven,1
26123,seven hundred and eighty six,0
26124,one hundred and seven,0
26125,six hundred and eleven sixty,1
26126,one hundred and fifty,0
26127,seven hundred and ninety four,0
26128,three hundred ten,1
26129,seven hundred and twenty three,0
26130,seventeen nineteen,1
26131,eight hundred and ninety one,0
26132,ninety six sixty one,1
26133,one hundred and fifty sixty,1
26134,one hundred and ten ninety one,1
26135,fifteen six hundred and ninety,1
26136,two hundred and twenty two,0
26137,seven hundred and fifty five,0
26138,one hundred and ten forty six,1
26139,sixty one eighteen,1
26140,seventy one,0
26141,thirty nine twenty four,1
26142,thirty six one hundred and two,1
26143,four five hundred and fourteen,1
26144,ninety five hundred and five,1
26145,thirty one,0
26146,seven hundred and fifty seven,0
26147,two hundred and ninety four,0
26148,eight hundred and eight eighty,1
26149,two six hundred and forty,1
26150,sixteen seventy six,1
26151,ninety one hundred and fifty,1
26152,five hundred and twenty nine,0
26153,two hundred and six,0
26154,seven hundred and eighty nine,0
26155,two fifty five,1
26156,four hundred and forty thirty,1
26157,six hundred and seventy four,0
26158,sixty one six hundred and five,1
26159,six hundred and twenty six,0
26160,five hundred ninety seven,1
26161,ninety six thirty five,1
26162,nine hundred and eighty seven,0
26163,eighteen twenty four,1
26164,four hundred and eleven thirty,1
26165,sixty three ninety six,1
26166,eight hundred and fifty seven,0
26167,sixty eight thirty three,1
26168,fifteen eleven,1
26169,seventy six seventy three,1
26170,eighty five,1
26171,five hundred and eighty eight,0
26172,one hundred and thirteen,0
26173,two hundred and three thirteen,1
26174,four hundred and eighty five,0
26175,fourteen thirty,1
26176,three hundred and two,0
26177,five hundred and seventy,0
26178,seven hundred and four,0
26179,fifty four,0
26180,fifteen seventy five,1
26181,one hundred and twenty one,0
26182,seven hundred and sixteen six,1
26183,sixty five hundred and fifteen,1
26184,six hundred thirty four,1
26185,forty two hundred and one,1
26186,ninety one hundred and seventy,1
26187,eight hundred and four six,1
26188,two hundred and eleven twelve,1
26189,fifty four hundred and nine,1
26190,sixty two twenty eight,1
26191,nine hundred and ninety seven,0
26192,sixty eight forty two,1
26193,two hundred and twenty five,0
26194,ninety one one,1
26195,two three hundred,1
26196,one hundred,0
26197,seventeen,0
26198,eight twenty seven,1
26199,four hundred and seventy eight,0
26200,one hundred and thirty two,0
26201,four nine hundred and two,1
26202,two hundred and sixty six,0
26203,nine hundred and ninety six,1
26204,eighty five seventy five,1
26205,one hundred and forty seven,0
26206,five hundred and two sixty,1
26207,seven hundred and twenty nine,0
26208,thirteen twenty two,1
26209,nine hundred and forty seven,0
26210,seventy seven nineteen,1
26211,thirty seven twenty two,1
26212,fifty two fifty four,1
26213,seven hundred and forty three,0
26214,two hundred and nine forty two,1
26215,ten three hundred and five,1
26216,four hundred and sixty four,0
26217,nine hundred and sixty seven,0
26218,seven hundred and sixty six,0
26219,nine hundred and fifty four,0
26220,seventy two,0
26221,nine seven hundred and forty,1
26222,six nine hundred and seventeen,1
26223,three hundred and seventy five,0
26224,seventy one one thousand,1
26225,eight hundred and nineteen,0
26226,five hundred and forty one,0
26227,nineteen,0
26228,nine sixty,1
26229,three hundred and seventy one,0
26230,thirty one hundred and seven,1
26231,two hundred and forty,0
26232,twenty five hundred and eight,1
26233,nineteen seventy nine,1
26234,seven hundred and forty two,0
26235,seven hundred fifty four,1
26236,ninety eight five hundred,1
26237,thirteen sixteen,1
26238,nine six hundred and sixty one,1
26239,forty eleven,1
26240,two sixty six,1
26241,seven hundred and forty two,0
26242,three hundred and eleven,0
26243,seventeen,0
26244,six six hundred and one,1
26245,four hundred and eighty two,0
26246,ninety one two,1
26247,six,0
26248,fifty seventy four,1
26249,thirty two,0
26250,eight hundred and thirty five,0
26251,seventy eight eighty seven,1
26252,sixty three ninety one,1
26253,six hundred and fifty four,0
26254,eleven seven hundred and fifty,1
26255,seven hundred and twenty one,0
26256,three hundred and fifty six,0
26257,two one hundred and two,1
26258,two hundred and fourteen,0
26259,thirty nine fifty one,1
26260,thirty eighty one,1
26261,nine hundred and fifty nine,0
26262,six hundred and seventy two,0
26263,eleven nine,1
26264,forty one hundred and fifty,1
26265,nine hundred and eighty three,0
26266,nine hundred and six forty two,1
26267,forty six fifty six,1
26268,two hundred and sixty five,0
26269,thirty three sixty one,1
26270,twenty one sixty six,1
26271,forty nine two hundred and six,1
26272,twenty seven one,1
26273,seven hundred and seventy,0
26274,five hundred and thirty eight,0
26275,ninety five forty eight,1
26276,forty six forty three,1
26277,eighty five fifty,1
26278,nine hundred and forty one,0
26279,one hundred and seventy four,0
26280,two hundred and eleven,0
26281,seven hundred and fifty eight,0
26282,six hundred and sixty nine one,1
26283,twenty fourteen,1
26284,six hundred and seventy five,0
26285,seven hundred and fifty,0
26286,three hundred and forty four,0
26287,four hundred and twenty four,0
26288,three hundred and thirty,0
26289,thirty two ninety six,1
26290,three hundred and ninety six,0
26291,seventy one thirty four,1
26292,one hundred and thirty,0
26293,forty one fifty nine,1
26294,four hundred and fourteen,0
26295,four hundred and sixty seven,0
26296,ten nine hundred and twelve,1
26297,seven ninety two,1
26298,ten twelve,1
26299,ninety five sixteen,1
26300,six hundred and forty five,0
26301,two hundred and twenty three,0
26302,five hundred and four four,1
26303,eight hundred and twenty one,0
26304,four hundred and eighty eight,0
26305,five hundred and twenty three,0
26306,nine hundred and seventy one,0
26307,four hundred and ten sixty two,1
26308,fifty one nine hundred and one,1
26309,eighty nine hundred and five,1
26310,twelve two hundred and fifteen,1
26311,seven hundred and thirty seven,0
26312,ninety seven seventy one,1
26313,eighty three four hundred,1
26314,fifty five eighty nine,1
26315,eight hundred and ninety six,0
26316,sixty seven,0
26317,one hundred and seventy three,0
26318,nine five hundred and four,1
26319,two hundred and six thirteen,1
26320,one hundred and sixty five,0
26321,nine hundred sixty four,1
26322,ninety twenty eight,1
26323,twenty two eighty eight,1
26324,one hundred and twenty six,0
26325,one hundred and twenty one six,1
26326,eleven one hundred and one,1
26327,five hundred and seventy six,1
26328,six hundred and five fifty one,1
26329,ninety seven eighteen,1
26330,thirty two sixteen,1
26331,twenty three fifty three,1
26332,fourteen seventy four,1
26333,two hundred and sixty six five,1
26334,one hundred and nineteen,0
26335,ninety one eighty four,1
26336,seventy seven,0
26337,three hundred and twenty,0
26338,six nine hundred and forty two,1
26339,five hundred and thirty,0
26340,one hundred and sixty eighty,1
26341,one hundred and fifty nine,0
26342,sixty four,0
26343,one hundred and forty eight,1
26344,three one hundred and nineteen,1
26345,two hundred and twenty eight,0
26346,fifty six eighty five,1
26347,six hundred and sixty one,0
26348,two hundred and thirty,0
26349,six hundred and eleven nine,1
26350,eleven five hundred and nine,1
26351,twenty two,0
26352,ninety nine sixty five,1
26353,forty one forty three,1
26354,six hundred and seventeen,0
26355,fifty three one,1
26356,eight hundred and thirty eight,0
26357,seven hundred and ninety two,0
26358,four hundred and forty one,0
26359,seven hundred and thirty two,0
26360,fifteen,0
26361,sixteen seventy seven,1
26362,forty six fifty one,1
26363,six one hundred and ninety,1
26364,nineteen eighty three,1
26365,eight hundred and twenty seven,0
26366,nine hundred and sixty four,0
26367,nine hundred and forty,0
26368,two hundred and ninety one,0
26369,four hundred and seventy three,0
26370,seven hundred and twenty one,0
26371,eighty eight five,1
26372,ten seven hundred and two,1
26373,four hundred and thirteen six,1
26374,eighty four thirty four,1
26375,two hundred and twenty two ten,1
26376,six hundred and sixty five,0
26377,nine hundred and eighty four,0
26378,eight hundred and twenty,0
26379,four hundred and two nineteen,1
26380,thirty eight hundred and two,1
26381,one hundred and one ninety one,1
26382,six hundred and eleven eight,1
26383,five hundred and sixty seven,0
26384,five hundred and twenty four,0
26385,forty forty one,1
26386,nine hundred eighty six,1
26387,one hundred and fifty seven,0
26388,seven hundred and forty two,0
26389,fifteen fifty two,1
26390,fifty seven seventy three,1
26391,three hundred and seventy,0
26392,two hundred and sixteen,0
26393,eighty one hundred and fifteen,1
26394,six hundred and eighty six,0
26395,twenty four eighty six,1
26396,twenty thirty one,1
26397,eight hundred and ninety six,0
26398,fifty two three hundred,1
26399,ninety five nine hundred,1
26400,one hundred forty four,1
26401,nine hundred and eighty four,0
26402,ninety forty four,1
26403,five hundred and thirty seven,0
26404,thirty four sixty seven,1
26405,sixty six hundred and ninety,1
26406,five hundred and seventy five,0
26407,eighty six two hundred,1
26408,seven hundred and twenty six,0
26409,seven six hundred and seven,1
26410,five hundred and thirty,0
26411,seven hundred and forty one,0
26412,eight hundred and fifty seven,0
26413,four hundred seventy three,1
26414,four hundred and seventy three,0
26415,twenty two six hundred and two,1
26416,eighty seven thirty four,1
26417,seventy nine three,1
26418,one hundred and eighty nine,0
26419,nine hundred and sixty seven,0
26420,twenty one eight,1
26421,seven hundred and eighty five,0
26422,seven hundred and seventy six,0
26423,eighteen four hundred and one,1
26424,thirty five forty eight,1
26425,nine hundred and fifty two,0
26426,sixty five hundred and fifteen,1
26427,two hundred and twenty one,0
26428,eight hundred and nineteen,0
26429,nine hundred and sixty one,0
26430,two hundred and forty six,0
26431,thirty three ninety nine,1
26432,four hundred and twenty,0
26433,one hundred and seventy,0
26434,two six hundred and fifty four,1
26435,one hundred and one sixty five,1
26436,one hundred seventy nine,1
26437,nine hundred and eighty three,0
26438,four hundred and forty eight,0
26439,eight hundred and nine four,1
26440,three hundred and thirty three,1
26441,nine hundred and six thirty,1
26442,seventy nine forty two,1
26443,eighty seven hundred and ten,1
26444,ninety nine,0
26445,nine hundred and nine five,1
26446,fifty six five hundred and six,1
26447,nine hundred and fifty one,0
26448,eighty three seventy nine,1
26449,five hundred ninety seven,1
26450,fifteen seven hundred and four,1
26451,eight hundred and forty two,0
26452,eleven seven hundred and four,1
26453,fifty three one hundred,1
26454,five hundred and thirty four,0
26455,four hundred and twenty two,0
26456,five hundred and seventy three,0
26457,one hundred and thirty six,0
26458,fifty eight thirty,1
26459,twenty three thirty three,1
26460,three hundred and thirty nine,0
26461,two hundred and thirty nine,0
26462,two hundred and two forty five,1
26463,three,0
26464,six hundred and fifteen,0
26465,forty nine thirty one,1
26466,eight hundred and seventy eight,0
26467,seven hundred and four three,1
26468,one hundred,0
26469,two hundred and thirty six,0
26470,three hundred and twenty six,0
26471,nine hundred and twenty thirty,1
26472,three six,1
26473,two hundred and seventy two,0
26474,four hundred and eleven eight,1
26475,eight hundred and nineteen,0
26476,two hundred and ninety,0
26477,seventy three sixty six,1
26478,nine hundred and eighty three,0
26479,thirty eight twelve,1
26480,nine hundred and twenty four,1
26481,forty five,0
26482,nineteen sixteen,1
26483,nine hundred and eighty eight,0
26484,two hundred and ninety two,0
26485,forty four thirty one,1
26486,two seven hundred and nineteen,1
26487,six hundred and twenty three,0
26488,sixty five ninety eight,1
26489,two hundred and ninety,0
26490,seven hundred and thirty six,0
26491,one hundred and ten,0
26492,one hundred and six seven,1
26493,seven hundred and three thirty,1
26494,sixty seven hundred and two,1
26495,five hundred thirty four,1
26496,sixty five thirty three,1
26497,two hundred and forty two,0
26498,nine hundred and seven,0
26499,four hundred and eighty three,1
26500,eight hundred and twenty five,0
26501,two hundred and twenty six,1
26502,five hundred eight hundred,1
26503,ten five hundred and thirteen,1
26504,ten three hundred and fourteen,1
26505,sixteen nine hundred and two,1
26506,eighty seven seventy one,1
26507,twenty four forty four,1
26508,four hundred and forty seven,0
26509,two hundred and twenty five,0
26510,eighteen two hundred and sixty,1
26511,thirty three sixty one,1
26512,nine four hundred and eleven,1
26513,four six hundred and sixty,1
26514,thirty one hundred and nine,1
26515,seventy three thirty five,1
26516,six hundred and fourteen,0
26517,two hundred and thirty five,0
26518,three seven hundred and eight,1
26519,nine hundred and forty nine,0
26520,three hundred and ninety,0
26521,five hundred and sixty eight,0
26522,six three hundred and nineteen,1
26523,one hundred and four three,1
26524,four ninety six,1
26525,five hundred and ninety two,0
26526,one hundred and forty three,0
26527,six two hundred and forty,1
26528,eight hundred and six,0
26529,nine hundred and ninety three,0
26530,forty three,0
26531,nine hundred and eighty one,0
26532,fifty two eighty three,1
26533,eight three hundred and ninety,1
26534,seven hundred and eighty five,0
26535,five hundred and sixty fifty,1
26536,ten two hundred and nine,1
26537,nine hundred and sixteen,0
26538,eight hundred twenty eight,1
26539,twelve two hundred and twelve,1
26540,five eight hundred and fifteen,1
26541,fifty eight hundred and eighty,1
26542,three hundred and sixty one,0
26543,four hundred and eighty six,0
26544,forty three sixteen,1
26545,eight hundred and forty four,0
26546,five hundred and fifty one,0
26547,ten one hundred and forty two,1
26548,four hundred and five,0
26549,five hundred and eighty nine,0
26550,ninety one hundred and sixteen,1
26551,two hundred and six fifty two,1
26552,three hundred and sixty seven,0
26553,eight hundred and three seven,1
26554,six hundred and thirty two,0
26555,four hundred and sixty three,0
26556,three hundred and nine,0
26557,nine four hundred and seven,1
26558,sixty twenty two,1
26559,six hundred and twenty five,0
26560,seventy eight three hundred,1
26561,seventy seven forty four,1
26562,fifty three sixty one,1
26563,two hundred and six forty six,1
26564,eight hundred and ninety nine,0
26565,eighty seven seventy eight,1
26566,five hundred and eighty nine,0
26567,forty five six hundred and one,1
26568,sixty six fifty,1
26569,forty nine sixty six,1
26570,twenty one one hundred and six,1
26571,eighty two sixty three,1
26572,four hundred and three fifteen,1
26573,one hundred and forty two,0
26574,five hundred and eighty four,0
26575,four hundred and seventy seven,0
26576,fifty four seventy,1
26577,four hundred and ninety one,0
26578,sixteen one hundred and one,1
26579,one hundred and twenty six,0
26580,five hundred and fifty one six,1
26581,two hundred and seventy one,0
26582,ninety one one thousand,1
26583,eight hundred and fourteen,0
26584,three two hundred and thirty,1
26585,one hundred and sixty,0
26586,eight eight hundred,1
26587,two hundred and one fifty five,1
26588,two hundred and eighty four,0
26589,nine hundred and thirty six,0
26590,seventeen five hundred and six,1
26591,seven hundred and forty eight,0
26592,one hundred and eight,0
26593,fifty one hundred and ten,1
26594,sixty five hundred and five,1
26595,three hundred and fifteen,0
26596,sixty six fifty six,1
26597,one hundred and nine eleven,1
26598,eight hundred and one twelve,1
26599,seven hundred and forty two,0
26600,three hundred and nineteen six,1
26601,six hundred and eighty two two,1
26602,one hundred and twenty four,0
26603,eight hundred and sixteen,0
26604,eight hundred and forty three,0
26605,six hundred and three,0
26606,twenty eight hundred and three,1
26607,one hundred and ninety four,0
26608,eight hundred and six,0
26609,five hundred and sixty seven,0
26610,seven hundred and fifty two,0
26611,four hundred and eighty six,0
26612,nine hundred and twenty fifty,1
26613,twenty seven fifty,1
26614,fifty six six hundred and nine,1
26615,fifty nine ninety four,1
26616,seven hundred and thirty nine,0
26617,seven hundred and ninety five,0
26618,eight hundred and sixty ninety,1
26619,thirty eight sixty three,1
26620,ninety five nineteen,1
26621,three hundred and thirty seven,0
26622,thirteen thirty nine,1
26623,five hundred and twenty,0
26624,eighty six ninety five,1
26625,eighty three seventy,1
26626,nine one hundred and one,1
26627,twenty three eighty six,1
26628,two hundred and five sixty two,1
26629,six hundred and one sixty two,1
26630,two hundred and forty nine,0
26631,forty one one hundred and six,1
26632,five hundred and seventy,0
26633,seventy two five,1
26634,six hundred and sixty,0
26635,three hundred and twenty six,0
26636,two hundred and ninety six,0
26637,nine hundred and eighty six,0
26638,forty eight thirty eight,1
26639,one hundred and seventy seven,0
26640,nine hundred and ninety one,0
26641,ninety eight seventy seven,1
26642,seven hundred and eighty three,0
26643,eighty three ninety eight,1
26644,six hundred and eighty one,1
26645,eight hundred and eighty one,0
26646,seven hundred and fifty six,0
26647,fourteen,0
26648,twelve nine hundred and three,1
26649,sixteen nine hundred and one,1
26650,eighty five hundred and two,1
26651,sixty one two hundred and nine,1
26652,nine hundred and thirty one,0
26653,seven hundred and twenty eight,0
26654,fifty seven sixty nine,1
26655,four hundred and fifty two,0
26656,four hundred and eighty eight,0
26657,six hundred and six thirty six,1
26658,two hundred and four,0
26659,forty seven eighty eight,1
26660,six hundred and forty eight,0
26661,eight hundred and forty two,0
26662,six hundred and three,0
26663,four hundred and fourteen,0
26664,two hundred and fifty seven,0
26665,eight hundred and seventy eight,0
26666,fifty two five hundred and two,1
26667,one hundred and ninety one,0
